position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1H3oIeKUEHpBhXUiso0IMH	Kokain	Bonez MC	5670741	nan	1	1	new
2	5UtiebKGhsSce9gX1qCqic	BONNIE & CLYDE	Loredana	4178650	nan	1	2	new
3	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	3163692	1	14	1	-2
4	641R77CBy4bOLGRcA9sgHy	500 PS	Bonez MC	3061325	2	7	2	-2
5	2eNSyVH3sNPiAj9WpRYK73	Dior 2001	RIN	2963852	3	5	3	-2
6	0oZyouBDStcJEUbTmSfys2	Facetime	Dardan	2770741	5	5	5	-1
7	5d35jcJj7WjDQBOHCHPY6t	Melodien (feat. Juju)	Capital Bra	2586299	4	7	1	-3
8	4S8d14HvHb70ImctNgVzQQ	I Love It (& Lil Pump)	Kanye West	2482223	8	2	8	0
9	0mjbIwkdLPK5g2nGzhacjU	Risiko	Bonez MC	2329445	6	3	5	-3
10	5HZaPWkOHUioEbruRY8HnL	Mephisto	Bushido	2197298	nan	1	10	new
11	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	1930079	11	5	11	0
12	4ZkM6R7P3vGJ3O4ezCGnpy	BlaBla	Azzi Memo	1816024	7	2	7	-5
13	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	1776780	16	5	13	3
14	7K7MUBCnzgBAvMVW2RTWNs	Body (feat. brando)	Loud Luxury	1720369	9	7	7	-5
15	0jB0RNZIfaihaDKNmdrI40	Casanova	Summer Cem	1697234	10	8	3	-5
16	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	1643084	12	10	12	-4
17	60SdxE8apGAxMiRrpbmLY0	Lucky You (feat. Joyner Lucas)	Eminem	1632469	14	3	10	-3
18	4leY6qRRp1GGnv5gvMMYVr	Cane Cane	Eno	1602787	nan	1	18	new
19	214Mx6MSJhtaO1uPtZGqLH	Copacabana	Leon Machère	1586314	13	8	11	-6
20	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	1499731	15	15	7	-5
21	0VNlBq4JKqvlIlveSwC4WJ	Mercedes	Eno	1494973	19	9	3	-2
22	3yhaXZury9ZUpfXvdvuWiB	Vagabund	Bausa	1439639	23	4	9	1
23	0tp6mwUt99QnfY95T30Lqj	Blah Blah Blah	Armin van Buuren	1429148	17	11	17	-6
24	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1398106	18	14	12	-6
25	4ofwffwvvnbSkrMSCKQDaC	Shotgun	George Ezra	1383672	20	10	20	-5
26	7k6sTmc6wuOnvelPcOMyf1	Unterwegs	AK Ausserkontrolle	1381976	21	3	21	-5
27	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	1308162	22	18	2	-5
28	1MFSD0AkPk8Yq7TDEhrHcb	Bella ciao - HUGEL Remix	El Profesor	1270578	24	16	4	-4
29	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	1256253	29	13	28	0
30	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1202296	25	18	10	-5
31	3DGar7krWlmrXRFHBcQF6z	Whenever (feat. Conor Maynard)	Kris Kross Amsterdam	1181697	34	6	31	3
32	5f6Bft94CPc7caZuqywckE	Testarossa	Miami Yacine	1169172	39	5	17	7
33	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	1136859	27	9	2	-6
34	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	1112520	40	8	34	6
35	3AXtDUSO78KrGa9Rq8rWUS	One Night Stand	Capital Bra	1093738	30	13	3	-5
36	77YLeSEI8unMbZVWNUqioQ	Only Thing We Know	Alle Farben	1067442	31	10	31	-5
37	2E124GmJRnBJuXbTb4cPUB	FEFE (feat. Nicki Minaj & Murda Beatz)	6ix9ine	1049669	33	9	15	-4
38	7ecGSqT8Ulbzhs5QwgWGVN	Neymar	Capital Bra	1026408	35	13	5	-3
39	77VLYTyrdlHEWcjhjQoXlz	Oh Child	Robin Schulz	1009035	nan	1	39	new
40	2zy9TMoZlYGuCNY4TLqG24	Don't Leave Me Alone (feat. Anne-Marie)	David Guetta	1008251	nan	1	40	new
41	1ZxBGZ7pxkh0VwFRp6biXk	Ballin	Luciano	1002688	37	10	7	-4
42	4rAN7PfOWxyR9MAeUd7wLy	Nike Pullover	Azet	995980	28	7	14	-14
43	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	989287	36	28	4	-7
44	3irKuchN2iCEcFQKPGOBNx	10419	Cro	960704	26	2	26	-18
45	5WvAo7DNuPRmk4APhdPzi8	No Brainer	DJ Khaled	955197	32	8	17	-13
46	78CLZUWhsxIDwObCKOh1fh	Für Euch alle (feat. Samra & Capital Bra)	Bushido	954815	41	11	1	-5
47	2BgEsaKNfHUdlh97KmvFyo	2002	Anne-Marie	936072	38	6	25	-9
48	5B7AL4ZcRVNsUzR8WUVxmT	Safe	Nico Santos	932526	45	13	31	-3
49	194IS9NnPN3clG6v3BakTR	Habibo	Veysel	908749	48	12	6	-1
50	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	904603	46	18	20	-4
51	3MhCFPbAnGEboerYtltiPk	Eksi	Mert	843731	47	2	47	-4
52	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	841306	51	10	29	-1
53	0w7Yk16SqMY7BioZktmcYm	GIGI (ZKITTLEZ)	Gringo	815030	49	7	4	-4
54	5psDugCQ2V8uayDeSuTvdD	"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)"	LEA	797902	82	5	54	28
55	1iBOPEE6fIMsl7GMMcEyCF	Jennie (feat. R. City, Bori)	Felix Jaehn	789812	50	19	25	-5
56	5Xn4IyTtW6FUGIUyWjbUHG	Goodbye (feat. Nicki Minaj & Willy William)	Jason Derulo	789173	85	4	56	29
57	4zIO3ilp5HvTeK3HJHxhMP	Natural	Imagine Dragons	787483	60	9	57	3
58	43aHoeHvYOBBvzZdopsA4e	Penthouse	Eno	780668	55	14	20	-3
59	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	780128	53	21	6	-6
60	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	775608	52	14	27	-8
61	58QhkbaAkLFnn7JwAnAato	Fall	Eminem	747585	44	3	41	-17
62	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	729445	56	24	2	-6
63	1fyvQWmRbW81M0xXKI1Rrk	Toto (feat. RAF Camora)	Noizy	729301	59	14	16	-4
64	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	725797	61	24	20	-3
65	55GiOwtxNajXVbpjjIzMnD	SWISH	Tyga	724773	57	8	54	-8
66	0fRoN30HIQ9pju3O6HLsTz	30 km/h	PA Sports	705144	nan	1	66	new
67	5a8RPWgKSmcGBGcffmIrUi	Thunderclouds	Sia	687899	76	6	67	9
68	3LMQL9CSxvUP2m8FeFszP6	Wann dann	Capital Bra	686569	63	13	13	-5
69	2jt2WxXMCD4zjACthkJQVE	The Ringer	Eminem	683937	43	3	16	-26
70	4kAIdBQEmb1M9ryd9tNSCD	Kennzeichen B-TK	Capital Bra	681784	62	13	4	-8
71	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	680486	69	27	7	-2
72	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	662591	66	7	42	-6
73	2eRq2jwsZtb0uGH4qUsvT1	Tamam Tamam	Summer Cem	657832	70	8	35	-3
74	654asYGOrY9LZLiQD73O4F	Zu dir	LEA	646512	nan	1	74	new
75	1zl1smQ584EZKCfLVeYWNq	Berlin lebt	Capital Bra	644265	68	13	1	-7
76	4keoy2fqgwGnbWlm3ZVZFa	Happy Now	Zedd	642961	65	9	58	-11
77	14kafeLy8vQRvGhA9nQnC8	Sonnenbrille	Loredana	640663	90	14	4	13
78	04ZTP5KsCypmtCmQg5tH9R	I'm a Mess	Bebe Rexha	634103	73	11	70	-5
