position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	4335102	1	6	1	0
2	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	3521181	nan	1	2	new
3	0VNlBq4JKqvlIlveSwC4WJ	Mercedes	Eno	3131414	nan	1	3	new
4	78CLZUWhsxIDwObCKOh1fh	Für Euch alle (feat. Samra & Capital Bra)	Bushido	2850646	2	3	1	-2
5	1MFSD0AkPk8Yq7TDEhrHcb	Bella ciao - HUGEL Remix	El Profesor	2820076	4	8	4	-1
6	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	2739567	5	10	2	-1
7	35lIK2q78MSgv3Abb4qAjk	Casanova	Summer Cem	2640331	6	9	1	-1
8	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	2529305	8	7	8	0
9	43V1z6QToNNWNldV4FEG6r	Body	Loud Luxury	2309043	12	16	9	3
10	1ZxBGZ7pxkh0VwFRp6biXk	Ballin	Luciano	2256443	7	2	7	-3
11	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	2142000	10	20	4	-1
12	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	2112741	11	10	11	-1
13	194IS9NnPN3clG6v3BakTR	Habibo	Veysel	1996291	9	4	6	-4
14	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1828585	18	6	14	4
15	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	1817202	15	16	2	0
16	1BIz5sdpxais2KjO6KiWqI	VVS	Ufo361	1808101	nan	1	16	new
17	3AXtDUSO78KrGa9Rq8rWUS	One Night Stand	Capital Bra	1733764	14	5	3	-3
18	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1720707	17	13	6	-1
19	7ecGSqT8Ulbzhs5QwgWGVN	Neymar	Capital Bra	1616454	16	5	5	-3
20	1fyvQWmRbW81M0xXKI1Rrk	Toto (feat. RAF Camora)	Noizy	1615630	20	6	16	0
21	0LH2h4pwiX1iY3KDuONOb6	Je ne parle pas français - Beatgees Remix	Namika	1604948	23	15	11	2
22	14kafeLy8vQRvGhA9nQnC8	Sonnenbrille	Loredana	1570145	19	6	4	-3
23	19MBk3PbNFE36wqIqkMq9H	La Cintura	Alvaro Soler	1531317	25	15	20	2
24	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	1506441	29	10	24	5
25	1iBOPEE6fIMsl7GMMcEyCF	Jennie (feat. R. City, Bori)	Felix Jaehn	1460482	33	11	25	8
26	6xMbMm4QBBBOts828PHONm	Mythos	Bushido	1454080	nan	1	26	new
27	06omSpahBsBYZxnzieTMI0	Santorini (feat. Veysel)	Summer Cem	1427825	21	3	14	-6
28	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	1410189	31	6	28	3
29	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	1378485	30	2	29	1
30	43aHoeHvYOBBvzZdopsA4e	Penthouse	Eno	1371545	26	6	20	-4
31	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	1369054	40	13	31	9
32	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	1362117	32	16	20	0
