position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5d35jcJj7WjDQBOHCHPY6t	Melodien (feat. Juju)	Capital Bra	7059737	nan	1	1	new
2	641R77CBy4bOLGRcA9sgHy	500 PS	Bonez MC	5104895	nan	1	2	new
3	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	4605712	1	8	1	-2
4	0w7Yk16SqMY7BioZktmcYm	GIGI (ZKITTLEZ)	Gringo	3044242	nan	1	4	new
5	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	2802700	2	3	2	-3
6	0VNlBq4JKqvlIlveSwC4WJ	Mercedes	Eno	2766260	6	3	3	0
7	1MFSD0AkPk8Yq7TDEhrHcb	Bella ciao - HUGEL Remix	El Profesor	2560385	4	10	4	-3
8	0jB0RNZIfaihaDKNmdrI40	Casanova	Summer Cem	2516581	3	2	3	-5
9	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	2449776	5	12	2	-4
10	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	2345837	7	9	7	-3
11	7K7MUBCnzgBAvMVW2RTWNs	Body (feat. brando)	Loud Luxury	2338324	nan	1	11	new
12	78CLZUWhsxIDwObCKOh1fh	Für Euch alle (feat. Samra & Capital Bra)	Bushido	2138408	9	5	1	-3
13	1ZxBGZ7pxkh0VwFRp6biXk	Ballin	Luciano	2014364	12	4	7	-1
14	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	2012521	11	22	4	-3
15	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1854984	10	12	10	-5
16	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1820653	13	8	13	-3
17	5WvAo7DNuPRmk4APhdPzi8	No Brainer	DJ Khaled	1707875	23	2	17	6
18	194IS9NnPN3clG6v3BakTR	Habibo	Veysel	1659297	14	6	6	-4
19	2E124GmJRnBJuXbTb4cPUB	FEFE (feat. Nicki Minaj & Murda Beatz)	6ix9ine	1647760	15	3	15	-4
20	3AXtDUSO78KrGa9Rq8rWUS	One Night Stand	Capital Bra	1571783	18	7	3	-2
21	7wBJfHzpfI3032CSD7CE2m	STARGAZING	Travis Scott	1533375	nan	1	21	new
22	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	1529065	20	12	20	-2
23	1fyvQWmRbW81M0xXKI1Rrk	Toto (feat. RAF Camora)	Noizy	1497922	21	8	16	-2
24	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	1477856	22	15	22	-2
25	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1476750	17	15	6	-8
26	7ecGSqT8Ulbzhs5QwgWGVN	Neymar	Capital Bra	1458879	25	7	5	-1
27	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	1417757	27	8	27	0
28	2xw9PXlt8IaCWZjfpJ2HPL	Oh Child	Robin Schulz	1408928	31	5	28	3
29	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	1393595	16	18	2	-13
30	6LfTpwqGGa7xJ81yqqy12W	Flouz	Azzi Memo	1360311	nan	1	30	new
31	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	1341829	33	4	31	2
32	1ZQhnmtZ2tq1t3TzguTciR	Santorini (feat. Veysel)	Summer Cem	1338328	19	2	19	-13
33	0tp6mwUt99QnfY95T30Lqj	Blah Blah Blah	Armin van Buuren	1323602	42	5	33	9
34	14kafeLy8vQRvGhA9nQnC8	Sonnenbrille	Loredana	1268843	28	8	4	-6
35	43aHoeHvYOBBvzZdopsA4e	Penthouse	Eno	1261270	34	8	20	-1
36	0LH2h4pwiX1iY3KDuONOb6	Je ne parle pas français - Beatgees Remix	Namika	1242699	26	17	11	-10
37	1iBOPEE6fIMsl7GMMcEyCF	Jennie (feat. R. City, Bori)	Felix Jaehn	1215127	32	13	25	-5
38	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	1201105	29	4	29	-9
39	5B7AL4ZcRVNsUzR8WUVxmT	Safe	Nico Santos	1197683	43	7	39	4
40	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	1184604	30	18	20	-10
