position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1zl1smQ584EZKCfLVeYWNq	Berlin lebt	Capital Bra	3006470	nan	1	1	new
2	35lIK2q78MSgv3Abb4qAjk	Casanova	Summer Cem	2912700	2	5	2	0
3	3AXtDUSO78KrGa9Rq8rWUS	One Night Stand	Capital Bra	2872760	nan	1	3	new
4	4kAIdBQEmb1M9ryd9tNSCD	Kennzeichen B-TK	Capital Bra	2862871	nan	1	4	new
5	7ecGSqT8Ulbzhs5QwgWGVN	Neymar	Capital Bra	2801832	nan	1	5	new
6	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	2525050	5	6	5	-1
7	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	2382127	12	15	7	5
8	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	2100119	7	12	2	-1
9	14kafeLy8vQRvGhA9nQnC8	Sonnenbrille	Loredana	2093209	4	2	4	-5
10	1MFSD0AkPk8Yq7TDEhrHcb	Bella ciao - HUGEL Remix	El Profesor	2069323	11	4	10	1
11	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	1976102	9	16	4	-2
12	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	1949777	10	9	6	-2
13	3LMQL9CSxvUP2m8FeFszP6	Wann dann	Capital Bra	1921778	nan	1	13	new
14	7AFASza1mXqntmGtbxXprO	changes	XXXTENTACION	1869469	27	5	14	13
15	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	1841917	14	6	14	-1
16	1fyvQWmRbW81M0xXKI1Rrk	Toto (feat. RAF Camora)	Noizy	1673854	17	2	16	1
17	0LH2h4pwiX1iY3KDuONOb6	Je ne parle pas français - Beatgees Remix	Namika	1629161	13	11	11	-4
18	3twi0u2fGElT0lpimmK77i	Giselle Bündchen	Capital Bra	1596064	nan	1	18	new
19	72gemWtPeCOrRnX4PhjNNk	5 Songs in einer Nacht	Capital Bra	1570536	nan	1	19	new
20	43aHoeHvYOBBvzZdopsA4e	Penthouse	Eno	1526166	25	2	20	5
21	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	1518581	16	6	13	-5
22	08XMk3qKg8F8Tjew5HQc0b	Balla	XATAR	1516965	nan	1	22	new
23	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	1516249	39	8	23	16
24	5MXSHFzhc0BPaKW0gTbuyq	Darby	Capital Bra	1504456	nan	1	24	new
25	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	1502193	22	2	22	-3
26	35Ma4j9sPWhUAJ471naHV3	Zusammen feat. Clueso	Die Fantastischen Vier	1492270	26	9	26	0
27	6gXPVXUTCVbY0uF8rs2SZL	Gutes Herz	Capital Bra	1460744	nan	1	27	new
28	0Ch40WfKG9UfWmyPVEWxow	Tamam Tamam	Summer Cem	1429919	15	10	4	-13
29	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	1379785	32	5	29	3
30	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	1375820	20	12	20	-10
31	0IbCCL0xQJ0xGq3TPHS6aW	Panzer, Tiger	Capital Bra	1371628	nan	1	31	new
32	3gFA1cDFB2pcpvoZThsTHe	One Night	RIN	1302770	nan	1	32	new
33	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	1297868	38	14	33	5
34	5Tz9FKVUOPZ5nMIbuAlRx4	Phänomenal	Pietro Lombardi	1293973	18	6	7	-16
35	19MBk3PbNFE36wqIqkMq9H	La Cintura	Alvaro Soler	1287617	23	11	20	-12
36	3xryS066YnE2uleCd18LbQ	Avirex	RIN	1279351	nan	1	36	new
37	5KSNUteuNykJDjYiqguIzk	Fame (feat. RAF Camora)	Kontra K	1273098	19	7	4	-18
38	4kOlyvj9WiPrI4zpmzKAeA	Change Your Mind	ELI	1253529	21	11	13	-17
39	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	1240567	42	6	39	3
40	43V1z6QToNNWNldV4FEG6r	Body	Loud Luxury	1179865	43	12	40	3
41	4tN3rGNIY2BVUFYt5eIVWb	Hades	Bushido	1166429	8	2	8	-33
42	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	1155968	33	14	19	-9
43	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	1153529	31	2	31	-12
44	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	1134893	76	3	44	32
45	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	1093328	34	10	10	-11
46	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	1084753	61	2	46	15
47	60dwXI7J8r49PVhg1sOS1x	Crew	Summer Cem	1073915	28	2	28	-19
48	2M0TU39cq9UusdsfrL5lNT	Hookah Kartell	Sun Diego	1066523	nan	1	48	new
49	1A5nTDzLS8ckYOLiQMgtmG	Chinchilla (feat. KC Rebell & Capital Bra)	Summer Cem	1054243	29	7	6	-20
50	20FAcHyiLlRWqW9wThmPsV	Ballert	Capital Bra	1037794	nan	1	50	new
