position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1IPRghUN3LFPNbCTsfBJx9	Baller los	MERO	3715347	1	3	1	0
2	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	2846745	3	10	2	1
3	3yuMTMJQ2gkvLhMVZLrcRV	Feuer	Capital Bra	2420501	2	2	2	-1
4	2PAYSgrVOBz8RJqp9B7QLu	Tausend Tattoos	Sido	2415019	nan	1	4	new
5	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	2337360	5	10	2	0
6	4Nip6oiJU24LqcUEi7u19S	Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)	KitschKrieg	2178113	7	8	1	1
7	4nBcGqwztDJ29cyHVJtXsB	MILLIONDOLLAR$MILE	Loredana	2161003	nan	1	7	new
8	2FRnf9qhLbvw8fu4IBXx78	Last Christmas	Wham!	2103003	8	10	3	0
9	3MrTi2XjvQCZm8V1P1ryuR	Cataleya	Samra	2081366	4	5	1	-5
10	4UOXo3xWnxYdTf3sFyRaUG	500 PS	Bonez MC	1704731	16	10	1	6
11	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	1629836	13	6	10	2
12	1LcvTvRfWrQjrF6aymfugd	Meer	Luciano	1593698	9	3	6	-3
13	38KR9aB0bPkjM4gKhKr7tr	Perfekt (feat. Sofiane)	RAF Camora	1565817	10	4	4	-3
14	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	1551930	18	25	11	4
15	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	1517036	24	10	15	9
16	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	1502738	22	26	1	6
17	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	1479657	15	11	7	-2
18	71XGMPKmWtVxO7bGcGZhbn	Ich liebe es (feat. XATAR & SAMY)	Capital Bra	1452236	17	6	2	-1
19	0RMrNZG8THmtHXU90tfsQY	Valentino Camouflage	Luciano	1430077	11	3	5	-8
20	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	1410811	19	20	13	-1
