position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	180458	1	23	1	0
2	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	145181	2	3	2	0
3	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	141194	3	7	2	0
4	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	132361	4	14	2	0
5	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	128512	5	4	5	0
6	2gasr6aemUqZIBBN05EO03	My Boo	Shota Shimizu	127078	14	23	5	8
7	5AEtlRudpgdT5FtNiuly6Y	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	114870	6	20	6	-1
8	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	110866	7	23	4	-1
9	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	108138	9	23	7	0
10	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	107251	8	13	3	-2
11	09IStsImFySgyp0pIQdqAc	The Middle	Zedd	102046	nan	1	11	new
12	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	101083	11	23	11	-1
13	0PAyiPTz8gL0udQnSasc5G	TT - Japanese ver.	TWICE	99678	10	23	3	-3
14	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	97490	16	23	9	2
15	4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	Camila Cabello	96578	12	3	8	-3
16	4Eb5cLWxKQUoUQaKUYSRgI	LIKEY	TWICE	95373	13	14	5	-3
17	40cPkRjw5aLQIOjaqgUVnB	RAIN	SEKAI NO OWARI	94473	15	20	8	-2
18	0I20rLT2MJDhcF96AjbNYo	Stay	Zedd	92949	18	5	4	0
19	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	92049	19	23	17	0
20	5Bg0HkfaRYRx8A7tMrjT9Z	君が好き	Shota Shimizu	90604	28	23	16	8
21	0mf82mK5aeZm4vN9HM2InQ	I LOVE YOU	Chris Hart	88418	21	9	21	0
22	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	87323	17	14	17	-5
23	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	85675	20	23	15	-3
24	7jqDzXJS0K0Re8uphYNit0	Sick Boy	The Chainsmokers	85290	22	2	22	-2
25	6PO8T4qt3FHfauSs98zO9j	Dream	Shota Shimizu	84815	34	23	17	9
26	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	84661	24	23	22	-2
27	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	82072	45	3	27	18
28	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	81793	26	7	26	-2
29	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	80947	59	2	29	30
30	5ofnFjLvOgZP94zmDXi3HT	Influencer	Nogizaka46	79628	27	5	15	-3
31	7vwXjDrZT2mqiFynlEwwgG	さよならの前に	AAA	78643	30	23	21	-1
32	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	78467	29	23	12	-3
33	39GvWlUAF4Y3qzboUyvBkg	Candy Pop	TWICE	77986	25	3	23	-8
34	7ztdl6cnbJgHRdMkKldkts	キセキ	GReeeeN	76390	36	23	28	2
35	12SJpYZEdj4kzWZ8FPFg4Y	All The Stars (with SZA)	Kendrick Lamar	75613	33	3	33	-2
36	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	75599	23	17	8	-13
37	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	75319	31	23	12	-6
38	5SE57ljOIUJ1ybL9U6CuBH	DNA	BTS	74668	32	20	3	-6
39	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	74314	37	13	10	-2
40	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	73775	40	23	24	0
41	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	70250	42	23	11	1
42	3HGTwcMgf0cyennr2giebW	花束を君に	Hikaru Utada	70171	39	4	27	-3
43	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	68700	44	23	13	1
44	6wVOY8vYQhBWcozuiUdzGG	ゲリラ × 向井太一	AKKOGORILLA	67758	38	5	14	-6
45	66KjxbYrSBdnxJcHjnLM7o	ONE	Aimer	66793	46	16	29	1
46	4clwFLZjrvTtnrMviJnVKh	花	ORANGE RANGE	66746	48	18	46	2
47	5PF0IW8iHqOcTWAyRqiDzb	Home	Shota Shimizu	66555	57	23	47	10
48	1YTnoQVLzQrXR1gu6Hdzz1	Good Life	Shota Shimizu	65214	nan	1	48	new
49	6q2cJXwzu89N8okT69L7KC	One More Time	TWICE	64929	41	16	3	-8
50	6wKCaqrTm48XPfRRq6zMyV	BIG CITY RODEO	GENERATIONS from EXILE TRIBE	64889	43	4	30	-7
51	4f3nDjgqXurMryYBSp0TZD	The Beginning	ONE OK ROCK	63086	49	23	40	-2
52	7iDa6hUg2VgEL1o1HjmfBn	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	60920	51	12	51	-1
53	7EI6Iki24tBHAMxtb4xQN2	Anywhere	Rita Ora	59375	53	10	53	0
54	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	58949	54	16	52	0
55	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	58745	35	9	8	-20
56	0V2axJ946WH1vt9t5SGMLV	Story	AI	58720	55	12	55	-1
57	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	57741	108	23	43	51
58	6b8Be6ljOzmkOmFslEb23P	24K Magic	Bruno Mars	57393	125	23	58	67
59	1tkWfKfJqdqbY3oadsjXCf	鱗(うろこ)	Motohiro Hata	56640	58	5	55	-1
60	73xYYths9kvmFvYsd9gC9Z	楓	SPITZ	56538	47	8	36	-13
61	6gxF4ibm6S95UUC6vyIiln	Heart Shaker	TWICE	56349	50	7	30	-11
62	6YcvfXy4wTvjaIniIBuh30	AM11:00	HY	53769	77	2	62	15
63	17DfKcV1gBdfMBdzsf4NQx	Kataomoi	miwa	52459	66	23	52	3
64	6IxWbmElUUj7AstEEzIgtl	LIFE	AAA	52310	61	18	35	-3
65	23mknRzp3IpdyE9XULtv0B	Kimini Todoke	flumpool	52179	70	12	65	5
66	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	51898	56	23	4	-10
67	0eio2xxlLcgMCSMPgJseeI	R.Y.U.S.E.I.	J Soul Brothers III from EXILE TRIBE	51474	72	16	52	5
68	4jgmMySpab1UwgOga72w5q	Lonely One	Nariaki Obukuro	51438	52	3	52	-16
69	2wAf64UF5cK7mlAUfvVPl9	Tda'''Aitakute	EXILE	51244	71	23	69	2
70	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	51187	62	23	5	-8
71	6CU3VvoeQgkg4Wb1vS0zj7	Chocolate	CHANMINA	51026	65	12	18	-6
72	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	51014	84	23	46	12
73	3m660poUr1chesgkkjQM7P	Sorry Not Sorry	Demi Lovato	50276	67	18	8	-6
74	2NgQV5lmGPPTTlrHXeAPJ7	Yasashisade Afureruyouni	Flower	50115	74	23	59	0
75	4PqDkR6YM80Sy590Qsy6mm	ハナミズキ	Yo Hitoto	49992	63	8	63	-12
76	0albLGvYx6ftOUJ7KF0i5I	STAY TUNE	Suchmos	48580	79	23	60	3
77	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	48554	69	23	7	-8
78	4m8ayeTlVnsYAtR42NhDqZ	WanteD! WanteD!	Mrs. GREEN APPLE	48146	64	23	10	-14
79	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	47608	60	7	60	-19
80	09ts3GnICqYEU5PkQCpJK3	Say Something	Justin Timberlake	47365	nan	1	80	new
81	2OqENlvR9PA6nRVptuQIFe	明日、また	[Alexandros]	47291	68	9	68	-13
82	5KaplUYIDvsFe69z7UArVt	光榮之橋	Yuzu	47217	76	6	54	-6
