position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	177304	1	30	1	0
2	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	143305	3	46	1	1
3	6KBj27Bko8gh71gpx0PzIG	Change	ONE OK ROCK	140998	2	16	1	-1
4	2gasr6aemUqZIBBN05EO03	My Boo	Shota Shimizu	132174	4	46	4	0
5	4qZyuyqLoZ3CaH79rGvJFR	U.S.A.	DA PUMP	127679	9	5	5	4
6	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	126431	8	9	6	2
7	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	124918	5	46	5	-2
8	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	121958	6	46	6	-2
9	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	118744	7	46	7	-2
10	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	114470	10	16	1	0
11	31yv1hR9gw1WSEmtqsaZbD	花束を君に	Hikaru Utada	113820	13	2	11	2
12	514rhnksEwHUh6LxXsQ4Y9	Back To You	Selena Gomez	113725	12	8	4	0
13	5DMEvbg3gUmiR5HIBWdveV	ノーダウト	Official HIGE DANdism	110171	18	5	13	5
14	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	110072	16	4	14	2
15	2CWnuF7ht55Ajyeg4WPvWu	DDU-DU DDU-DU - KR Ver.	BLACKPINK	109822	15	4	4	0
16	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	109158	11	12	5	-5
17	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	107631	14	46	6	-3
18	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	107296	19	46	16	1
19	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	106822	17	8	15	-2
20	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	104792	20	46	9	0
21	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	101053	26	7	21	5
22	4IubwxgmXeZtDtYjTaT9gN	鱗(うろこ)	Motohiro Hata	97198	23	2	22	1
23	09IStsImFySgyp0pIQdqAc	The Middle	Zedd	96911	30	6	4	7
24	4bK6qPvD4xB8npRkZa1a55	Kimiga Kureta Natsu	Leo Ieiri	95798	27	23	24	3
25	5Ek40FyMPprcvtyZDjqylX	What is Love?	TWICE	95520	nan	1	25	new
26	36ONiya0OANYknz0GgJmwB	Don’t Matter To Me	Drake	94243	21	2	21	-5
27	0V2axJ946WH1vt9t5SGMLV	Story	AI	93743	28	35	23	1
28	7ztdl6cnbJgHRdMkKldkts	キセキ	GReeeeN	93003	25	46	21	-3
29	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	92874	37	23	27	8
30	0I20rLT2MJDhcF96AjbNYo	Stay	Zedd	91681	34	28	4	4
31	3aW0ds4A4tSQDIp75FqWTo	FAKE LOVE	BTS	91494	22	8	1	-9
32	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	91363	41	46	12	9
33	4PqDkR6YM80Sy590Qsy6mm	ハナミズキ	Yo Hitoto	90678	32	31	23	-1
34	5PF0IW8iHqOcTWAyRqiDzb	Home	Shota Shimizu	90393	24	46	24	-10
35	6YcvfXy4wTvjaIniIBuh30	AM11:00	HY	88820	36	25	21	1
36	40cPkRjw5aLQIOjaqgUVnB	RAIN	SEKAI NO OWARI	88302	47	43	8	11
37	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	87811	43	11	22	6
38	6CQ5WvprBENUd53lv9UzAh	Pieces of a Dream	CHEMISTRY	87669	45	31	38	7
39	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	86930	29	14	11	-10
40	6ODZT1FGTE2q4two05giS1	新宝島	Sakanaction	86005	42	16	4	2
41	7vwXjDrZT2mqiFynlEwwgG	さよならの前に	AAA	85651	35	46	21	-6
42	5YP52gnoypy9H1jg5RIwUW	ロビンソン	SPITZ	85125	53	31	42	11
43	0kA7SWxWPYqSyIbMl51X5b	君に届け	flumpool	84916	40	16	25	-3
44	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	84493	31	4	31	-13
45	4f3nDjgqXurMryYBSp0TZD	The Beginning	ONE OK ROCK	84455	39	46	24	-6
46	7M3TZDUNvaNBo0qtWVaZif	WanteD! WanteD!	Mrs. GREEN APPLE	83202	46	13	23	0
47	4clwFLZjrvTtnrMviJnVKh	花	ORANGE RANGE	82394	48	41	23	1
48	3nc420PXjTdBV5TN0gCFkS	Ocean (feat. Khalid)	Martin Garrix	81518	52	4	48	4
49	5Bg0HkfaRYRx8A7tMrjT9Z	君が好き	Shota Shimizu	80813	44	46	16	-5
50	29DcvRCdssv0rISbZrYSqe	Volt-Age	Suchmos	75201	33	3	33	-17
51	6Qq8UOS6QzeSYFUVXC5wEB	何度でも	DREAMS COME TRUE	74149	56	30	47	5
52	0bAkKNCQfWkexHFn7fIKns	In My Feelings	Drake	71885	69	2	52	17
53	0PAyiPTz8gL0udQnSasc5G	TT - Japanese ver.	TWICE	71722	49	46	3	-4
54	6YtmVjtDWDbac5tcto0BAn	Sobakasu	JUDY AND MARY	68791	65	36	54	11
55	22aZD7yaGYfhgCYazL4nbc	366日	HY	68150	57	25	26	2
56	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	68043	51	46	24	-5
57	77m6PiiPEQGUxjNELzMyiF	Synchronicity	Nogizaka46	66511	64	12	12	7
58	0tBbt8CrmxbjRP0pueQkyU	Wolves	Selena Gomez	66439	55	2	55	-3
59	0mf82mK5aeZm4vN9HM2InQ	I LOVE YOU	Chris Hart	65651	54	32	20	-5
60	0albLGvYx6ftOUJ7KF0i5I	STAY TUNE	Suchmos	65605	68	46	60	8
61	70xcWRujaf34LOu0Vdubtp	innocent world	Mr.Children	65410	66	9	19	5
62	66PEbvbSd3ntcfKHaYdgWP	RAINBOW (feat. Yellow Claw)	J Soul Brothers III from EXILE TRIBE	64985	62	2	62	0
63	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	64550	59	7	59	-4
64	42R8x2g7MUjYfbFQGNB2wR	808	Suchmos	62452	70	4	59	6
65	2i5oDo54orHsdiktTAuvFl	Good Life	Shota Shimizu	61714	58	3	58	-7
66	6PO8T4qt3FHfauSs98zO9j	Dream	Shota Shimizu	61470	61	46	17	-5
67	1ZEm9cJC05rawV2tptNfTS	Bed (feat. Ariana Grande)	Nicki Minaj	61135	60	4	60	-7
68	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	59498	80	22	21	12
69	5ofnFjLvOgZP94zmDXi3HT	Influencer	Nogizaka46	59440	72	28	15	3
70	7gpVG8fQjh5YLViIWy3HHh	桜坂	Masaharu Fukuyama	58838	78	17	56	8
71	1XT0cpl9g0GuRQJao2nqXd	Kanzen kankaku Dreamer	ONE OK ROCK	57974	71	46	46	0
72	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	57053	73	46	4	1
73	4Eb5cLWxKQUoUQaKUYSRgI	LIKEY	TWICE	55980	67	37	5	-6
74	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	55672	75	4	59	1
75	0X8DcetL926BYiPJYstJTc	Lucid Dreams	Juice WRLD	55468	76	7	75	1
76	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	55279	81	46	11	5
77	3zIG0WuI5RoJsFYnErkFDU	Don't Leave Me	BTS	54459	74	14	12	-3
78	2VWbHHhWnMzKWPUs4IEEW9	God's Plan	Drake	54328	50	2	50	-28
79	47OVNnZJzIkrsEiZ4n187p	Mama	Jonas Blue	53459	nan	1	79	new
80	4Is1b37KJY9XVCgzp81FBW	BAAM	MOMOLAND	53173	83	2	80	3
81	6QkDGe4ShZ4nodZCyUdjcR	alone feat.SALU	Shota Shimizu	51218	90	2	81	9
82	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	49441	99	22	63	17
83	3BPoSr2pO34Aan6alFfVto	BBoom BBoom	MOMOLAND	48883	89	24	83	6
84	3kzqaYC7Kdqiy2D0D3ry4o	Stay (Covered by RIRI)	Zedd	48809	100	3	84	16
85	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	48235	85	13	85	0
86	5SE57ljOIUJ1ybL9U6CuBH	DNA	BTS	47830	88	43	3	2
87	4h8VwCb1MTGoLKueQ1WgbD	Wake Me Up	Avicii	47697	86	2	86	-1
88	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	47473	79	15	72	-9
89	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	46829	84	26	1	-5
90	6wmAHw1szh5RCKSRjiXhPe	How Long	Charlie Puth	46704	93	9	60	3
91	281tmNk46TBQS9ACYMLYyA	Dance The Night Away	TWICE	46630	nan	1	91	new
92	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	46552	94	46	46	2
93	6gxF4ibm6S95UUC6vyIiln	Heart Shaker	TWICE	46491	87	30	30	-6
94	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	46449	91	11	40	-3
95	5KaplUYIDvsFe69z7UArVt	光榮之橋	Yuzu	46176	96	29	51	1
96	1LJZ9LrNrBGQJ2VXFY6pQG	Wait & See ~リスク~	Hikaru Utada	45369	97	2	96	1
97	5Gu0PDLN4YJeW75PpBSg9p	Let Me Go (with Alesso, Florida Georgia Line & watt)	Hailee Steinfeld	45255	101	3	97	4
98	4QXpGTmnWwftsbcSVhBeAm	Hello,Again~昔からある場所~	My Little Lover	45034	138	4	98	40
99	5FDJtn4aPFx5KqQkE5xiOy	SONG FOR TWO	HIRAIDAI	44969	161	2	99	62
100	5iSNxrAoctBnFfyz8J9bDO	ヒーロー	FUNKY MONKEY BABYS	44824	172	2	100	72
101	4feDzcxtXRU8clyOluco5Y	どんなときも。	Noriyuki Makihara	44347	112	30	101	11
102	39HrUxcvKF3jtLz7fUDWXc	First Love	Hikaru Utada	43998	102	2	102	0
103	6rPO02ozF3bM7NnOV4h6s2	Despacito - Remix	Luis Fonsi	43837	109	2	103	6
104	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	43614	95	9	67	-9
105	3pzjHKrQSvXGHQ98dx18HI	What Do You Mean?	Justin Bieber	43326	nan	45	35	re-enter
106	2k84FgJC2Qbj8lRf0lp1Qn	はじまりの予感	Ketsumeishi	43017	129	17	106	23
107	2iQeswvPmr9pAlBjx6Ilyb	浪漫飛行	Kome Kome Club	42692	132	22	107	25
108	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	42607	110	5	108	2
109	0lYBSQXN6rCTvUZvg9S0lU	Let Me Love You	DJ Snake	42381	nan	1	109	new
110	1nMbZ9OsVNSLEyijI80EST	TT	TWICE	42182	92	46	36	-18
111	5Fl7lwRIxawx0KKkHjOrYv	Ref:rain	Aimer	41852	116	20	48	5
112	4nYtqZDscX8TLvR4p0ON1s	道	Hikaru Utada	41792	103	2	103	-9
113	2Vx8E3K5icPZR7OCklWBXX	Nonstop	Drake	41653	77	2	77	-36
114	57Enap29zKl7NGRdDJjkjA	FOREVER YOUNG - KR Ver.	BLACKPINK	41634	118	4	63	4
115	60ZBZn5Oy1envlLHd2s7Od	Garasu Wo Ware!	Keyakizaka46	41630	115	18	8	0
116	1lsBTdE6MGsKeZCD6llNu7	Done for Me (feat. Kehlani)	Charlie Puth	41099	139	9	61	23
117	6g93YtKKHU2H1qIqhLIL0Y	Kataomoi	Aimer	41065	106	45	57	-11
118	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	40890	130	26	24	12
119	0eio2xxlLcgMCSMPgJseeI	R.Y.U.S.E.I.	J Soul Brothers III from EXILE TRIBE	40815	124	39	52	5
120	4XkqVSWIPb07iLEDvAPq93	やさしくなりたい	Kazuyoshi Saito	40375	126	21	100	6
121	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	39515	141	45	7	20
122	4lRwa7PKcGIuJMwtPIYKdy	Anpanman	BTS	39188	98	8	14	-24
123	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	38900	135	39	115	12
124	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	38802	104	14	90	-20
125	4e4fqjx0Izh4svvTef1z7e	Meant to Be (feat. Florida Georgia Line)	Bebe Rexha	38422	131	3	102	6
126	6Pgkp4qUoTmJIPn7ReaGxL	Without You (feat. Sandro Cavazza)	Avicii	38340	114	2	114	-12
127	0ljEFYEFuqspdPCWn75FPP	Sugar	Maroon 5	38237	nan	1	127	new
128	2x3ap6Qz17LPDTUkk7Xbyo	Shangrila	Chatmonchy	38124	164	3	128	36
129	08mZXLDUeuv1wz4ZunfIC2	Flavor Of Life	Hikaru Utada	37988	121	2	121	-8
130	4YLtrBhzjsI2LT6ybXQHeD	SoulMate	Justin Timberlake	37904	nan	1	130	new
131	3JrxNi0sQ1Lnx8eGonp3Ma	にじいろ	ayaka	37858	128	39	91	-3
132	64awLoKSPoQ5M6YulMsyCe	家族になろうよ	Masaharu Fukuyama	37687	147	12	110	15
133	5IwRgi599tbwNi9wqPYyIX	Jupiter	Ayaka Hirahara	37639	nan	1	133	new
134	7BqBn9nzAq8spo5e7cZ0dJ	Just the Way You Are	Bruno Mars	37596	125	36	78	-9
135	7JJmb5XwzOO8jgpou264Ml	There's Nothing Holdin' Me Back	Shawn Mendes	37525	144	2	135	9
136	3Jecy9h7h2n0eHOWYLEuLJ	Wake Me Up	TWICE	37478	111	11	31	-25
137	69bp2EbF7Q2rqc5N3ylezZ	Sorry	Justin Bieber	37307	nan	45	58	re-enter
138	6Ncq1Leb6Ga2Kl391yLHXz	夏のプリンス	Ketsumeishi	37163	175	2	138	37
139	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	37071	140	46	12	1
140	4Ls20opS0EzPb7NuA6F8VI	ハピネス	AI	37011	143	30	86	3
141	0u2P5u6lvoDfwTYjAADbn4	lovely (with Khalid)	Billie Eilish	36985	200	6	117	59
142	73xYYths9kvmFvYsd9gC9Z	楓	SPITZ	36717	134	31	36	-8
143	6EjGsUuJmyxdHjKzGN8kPy	海の声	Taro Urashima	36627	149	2	143	6
144	45jGOHwYKgsRYbAJ8DR61d	ひまわりの約束	Motohiro Hata	36298	158	22	110	14
