position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	178307	1	31	1	0
2	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	142286	2	47	1	0
3	4qZyuyqLoZ3CaH79rGvJFR	U.S.A.	DA PUMP	141975	5	6	3	2
4	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	136965	6	10	4	2
5	6KBj27Bko8gh71gpx0PzIG	Change	ONE OK ROCK	135953	3	17	1	-2
6	2gasr6aemUqZIBBN05EO03	My Boo	Shota Shimizu	129448	4	47	4	-2
7	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	125984	7	47	5	0
8	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	125055	8	47	6	0
9	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	124816	9	47	7	0
10	0bAkKNCQfWkexHFn7fIKns	In My Feelings	Drake	121061	52	3	10	42
11	281tmNk46TBQS9ACYMLYyA	Dance The Night Away	TWICE	118811	91	2	11	80
12	31yv1hR9gw1WSEmtqsaZbD	花束を君に	Hikaru Utada	117234	11	3	11	-1
13	4hQ6UGyWQIGJmHSo0J88JW	Back To You - From 13 Reasons Why – Season 2 Soundtrack	Selena Gomez	116166	nan	2	13	re-enter
14	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	113073	10	17	1	-4
15	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	111964	14	5	14	-1
16	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	111938	18	47	16	2
17	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	111782	17	47	6	0
18	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	111639	16	13	5	-2
19	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	111205	19	9	15	0
20	5DMEvbg3gUmiR5HIBWdveV	ノーダウト	Official HIGE DANdism	109632	13	6	13	-7
21	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	109393	21	8	21	0
22	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	107729	20	47	9	-2
23	4IubwxgmXeZtDtYjTaT9gN	鱗(うろこ)	Motohiro Hata	105038	22	3	22	-1
24	4bK6qPvD4xB8npRkZa1a55	Kimiga Kureta Natsu	Leo Ieiri	104547	24	24	24	0
25	2CWnuF7ht55Ajyeg4WPvWu	DDU-DU DDU-DU - KR Ver.	BLACKPINK	103878	15	5	4	-10
26	09IStsImFySgyp0pIQdqAc	The Middle	Zedd	102925	23	7	4	-3
27	5Ek40FyMPprcvtyZDjqylX	What is Love?	TWICE	100978	25	2	25	-2
28	0V2axJ946WH1vt9t5SGMLV	Story	AI	97823	27	36	23	-1
29	6YcvfXy4wTvjaIniIBuh30	AM11:00	HY	97022	35	26	21	6
30	5PF0IW8iHqOcTWAyRqiDzb	Home	Shota Shimizu	96824	34	47	24	4
31	0kHyKhJMukHEPfeh8s7rdM	Born To Be Yours	Kygo	96307	44	5	31	13
32	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	95920	29	24	27	-3
33	4PqDkR6YM80Sy590Qsy6mm	ハナミズキ	Yo Hitoto	95200	33	32	23	0
34	6SFStUDQZNaGPKWOx9ZiJB	2002	Anne-Marie	94865	37	12	22	3
