position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	3025741	2	9	1	1
2	0u8aj0c4IxeVSLTUuuq9V5	Você Partiu Meu Coração	Nego do Borel	2345780	1	8	1	-1
3	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	1957381	5	10	1	2
4	257tme6AhneIKAqVF1HTH4	Loka	Simone & Simaria	1946959	4	9	4	0
5	6m2LNopVJKsvBB9l7Z1rwn	Olha a Explosão	MC Kevinho	1735978	3	10	3	-2
6	4FHw39Ke6pVt5tNKvLr4r3	Vidinha de Balada - Ao Vivo	Henrique & Juliano	1707488	7	5	6	1
7	2d3TbSkAscvT3QRQalq6uT	Te Assumi Pro Brasil - Ao Vivo	Matheus & Kauan	1400836	8	10	6	1
8	40bK2uosUmAS92c17n98xd	Acordando o Prédio	Luan Santana	1223468	22	5	8	14
9	5SnQDj5REQVvAdSlhqkEcE	Malbec (Part. Dennis Dj) - Ao Vivo	Henrique & Diego	1182592	9	10	9	0
10	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	1166073	nan	1	10	new
11	0EPxmvsG1BY5td4aTOkWBF	Deu Onda	MC G15	1165623	6	10	1	-5
12	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	1088716	14	4	4	2
13	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	1069461	20	10	10	7
14	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1056972	15	2	14	1
15	6vve9WKW5I7fQzkU8dNsUE	E Essa Boca Aí? - Ao Vivo	Bruninho & Davi	1050573	10	10	10	-5
16	45wqPwIH4A5cr2IyyD4WKf	Eu Sei de Cor - Ao Vivo | Acústico	Marília Mendonça	1017082	13	10	4	-3
17	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	975287	83	9	15	66
18	6zCqeUUqLb2CapBmVwAHll	Meu Coração Deu PT - Ao Vivo	Wesley Safadão	971964	12	10	7	-6
19	0jIitZeIQRTaZgFQf2WpGK	Decide Aí - Na Praia / Ao Vivo	Matheus & Kauan	969941	17	10	13	-2
20	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	960174	23	3	11	3
21	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	918388	24	10	6	3
22	2CW04trIoYMbroZWDzPAjs	Medo Bobo - Ao Vivo	Maiara & Maraisa	911945	18	10	5	-4
23	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	907099	27	8	17	4
24	2GfxgssRHvY1azHtaRqKoK	Paredes - Ao Vivo	Jorge & Mateus	897030	21	10	19	-3
