position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	05rJdH2MRLJ3sQoEUO78qs	Paradinha	Anitta	2627786	1	7	1	0
2	6pSYjx66rlqRmGGTHhnjCo	Fazer Falta	Mc Livinho	2598026	2	6	2	0
3	1J0iYsJuVhqfDhBoSLuO9A	K.O.	Pabllo Vittar	2470877	3	12	3	0
4	5gUFvcHTgDNthj7DmZl2L7	Sua Cara (feat. Anitta & Pabllo Vittar)	Major Lazer	2349780	4	5	2	0
5	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1940378	5	27	1	0
6	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1828805	6	13	1	0
7	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	1820396	7	28	1	0
8	06ZpMjkNdIDKVf3mK29UiC	Never Let Me Go	Alok	1745097	8	10	5	0
9	4FHw39Ke6pVt5tNKvLr4r3	Vidinha de Balada - Ao Vivo	Henrique & Juliano	1660892	9	23	5	0
10	6gquljDBW7rE6mCBzmTRxo	Raspão - Ao Vivo	Henrique & Diego	1535241	16	28	10	6
11	4YV827A7aWVswtyt0eWoWM	Sorte Que Cê Beija Bem - Ao Vivo	Maiara & Maraisa	1515935	11	24	11	0
12	1zhfU6YXa2pXUAQdG1NvBZ	Vai Embrazando	Mc Zaac	1454630	10	17	2	-2
13	2d3TbSkAscvT3QRQalq6uT	Te Assumi Pro Brasil - Ao Vivo	Matheus & Kauan	1421571	14	28	6	1
14	2evRcqkyzWqaD9DJtP2oaU	Rabetão	MC Lan	1415842	12	14	9	-2
15	7KBfjlQ85Fqs2MCCvXSW0c	Bum Bum Tam Tam	MC Fioti	1399477	13	17	6	-2
16	4F6wWmmWUG7MxMp0Yva7Qk	Tô Apaixonado Nessa Mina	MC Kevinho	1366283	17	5	16	1
17	0u8aj0c4IxeVSLTUuuq9V5	Você Partiu Meu Coração	Nego do Borel	1353007	15	26	1	-2
18	1e315r3zQjsng2z952ePQ1	Ninguém É de Ferro	Wesley Safadão	1346494	18	22	13	0
19	2srL4DYBekshpbprS6H0mO	Deixe Me Ir - Acústico	1Kilo	1292594	27	8	19	8
20	1bUazU9SSOh02AdlOPeTvm	O Grave Bater	MC Kevinho	1278131	20	16	4	0
21	6UZJOc2HBrTp9DYfir9N8n	Regime Fechado - Ao Vivo	Simone & Simaria	1262742	21	28	21	0
22	44mr3ypWNHa0inr3heiOb2	Medida Certa	Jorge & Mateus	1254243	24	11	22	2
23	4BjPsq3MXBNo4Qxg40igEr	Cara Bacana	MC G15	1253988	40	5	23	17
24	40bK2uosUmAS92c17n98xd	Acordando o Prédio	Luan Santana	1228333	23	23	8	-1
25	7l4DyFrK2CpW9Fdpzaio8r	Ar Condicionado no 15 - Ao Vivo	Wesley Safadão	1227121	29	8	25	4
26	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	1216432	19	24	3	-7
27	6cbZb9mVAc5s8HtwklLoI0	Cheguei	Ludmilla	1196887	22	14	21	-5
28	257tme6AhneIKAqVF1HTH4	Loka	Simone & Simaria	1172985	25	27	4	-3
29	2Q4zHSJgtlc9mWoWQXpSJX	Sua Amiga Vou Pegar	MC WM	1138443	30	10	27	1
30	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	1116408	38	4	30	8
31	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1113871	26	7	10	-5
32	1Bq86AS6wf5a5cEB8CM6dZ	Exclusividade - Ao Vivo	Matheus & Kauan	1101860	32	19	29	0
33	4sVkydp30HWLjOvF2ILbGy	Cê Acredita	João Neto & Frederico	1098741	36	7	33	3
34	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1087186	31	20	10	-3
35	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	1044554	28	5	6	-7
36	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	1024629	nan	1	36	new
37	2GfxgssRHvY1azHtaRqKoK	Paredes - Ao Vivo	Jorge & Mateus	1020572	37	28	16	0
38	2x67AU9q3lf7cfPSzxCDsL	De Trás Pra Frente - Ao Vivo	Henrique & Juliano	1019543	nan	1	38	new
39	6bgQIw80xWC3MPZX4kVYGw	Trevo (Tu)	ANAVITÓRIA	1010184	34	24	25	-5
40	0lwrkYbCwtAWTI0OIWEnd6	Fica	ANAVITÓRIA	1005087	35	12	26	-5
41	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	998752	33	8	29	-8
42	5SnQDj5REQVvAdSlhqkEcE	Malbec (Part. Dennis Dj) - Ao Vivo	Henrique & Diego	971375	39	28	9	-3
43	6m2LNopVJKsvBB9l7Z1rwn	Olha a Explosão	MC Kevinho	951895	41	28	3	-2
44	4eZg3l8x5aMvgwsRHcZuIC	Qual Bumbum Mais Bate, Qual Bumbum Mais Pula	MC WM	950296	42	18	11	-2
45	6zZw7RPIs3IxDghP4UvWcY	Esqueci Como Namora	Nego do Borel	947694	77	5	45	32
46	5hkjlU7sUcZb9wOYd1eRBE	Eu Era	Marcos & Belutti	940527	43	13	41	-3
