position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	2471188	1	7	1	0
2	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	2142089	2	8	1	0
3	6m2LNopVJKsvBB9l7Z1rwn	Olha a Explosão	MC Kevinho	2095643	3	8	3	0
4	0u8aj0c4IxeVSLTUuuq9V5	Você Partiu Meu Coração	Nego do Borel	2023189	6	6	4	2
5	257tme6AhneIKAqVF1HTH4	Loka	Simone & Simaria	1848480	5	7	4	0
6	0EPxmvsG1BY5td4aTOkWBF	Deu Onda	MC G15	1532535	7	8	1	1
7	4FHw39Ke6pVt5tNKvLr4r3	Vidinha de Balada - Ao Vivo	Henrique & Juliano	1496977	8	3	7	1
8	2d3TbSkAscvT3QRQalq6uT	Te Assumi Pro Brasil - Ao Vivo	Matheus & Kauan	1371313	9	8	6	1
9	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	1324585	4	2	4	-5
10	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	1244380	10	8	10	0
11	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	1218920	nan	1	11	new
12	45wqPwIH4A5cr2IyyD4WKf	Eu Sei de Cor - Ao Vivo | Acústico	Marília Mendonça	1199257	11	8	4	-1
13	5SnQDj5REQVvAdSlhqkEcE	Malbec (Part. Dennis Dj) - Ao Vivo	Henrique & Diego	1147960	13	8	12	0
14	2CW04trIoYMbroZWDzPAjs	Medo Bobo - Ao Vivo	Maiara & Maraisa	1086628	14	8	5	0
15	4FxumkF81ICxITeqxx4nK9	Sim ou não (participação especial Maluma)	Anitta	1060390	17	8	10	2
16	6zCqeUUqLb2CapBmVwAHll	Meu Coração Deu PT - Ao Vivo	Wesley Safadão	1058343	16	8	7	0
17	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	1052147	12	8	6	-5
18	6vve9WKW5I7fQzkU8dNsUE	E Essa Boca Aí? - Ao Vivo	Bruninho & Davi	1014912	23	8	18	5
