position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3ibRxEv4KkcU9e259eyNJA	Sua cara (feat. Anitta & Pabllo Vittar)	Major Lazer	3879186	nan	2	1	re-enter
2	1J0iYsJuVhqfDhBoSLuO9A	K.O.	Pabllo Vittar	2679507	3	15	2	1
3	6pSYjx66rlqRmGGTHhnjCo	Fazer Falta	Mc Livinho	2656492	2	9	1	-1
4	05rJdH2MRLJ3sQoEUO78qs	Paradinha	Anitta	2524416	4	10	1	0
5	2g2ZjM1GjY9Lf2Ff0L94Ul	Vidinha de Balada - Ao Vivo	Henrique & Juliano	1891025	6	2	5	1
6	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1780962	5	30	1	-1
7	1a5Yu5L18qNxVhXx38njON	Hear Me Now	Alok	1731034	7	31	1	0
8	2srL4DYBekshpbprS6H0mO	Deixe Me Ir - Acústico	1Kilo	1710103	12	11	8	4
9	4BjPsq3MXBNo4Qxg40igEr	Cara Bacana	MC G15	1700772	11	8	9	2
10	06ZpMjkNdIDKVf3mK29UiC	Never Let Me Go	Alok	1675564	8	13	5	-2
11	6gquljDBW7rE6mCBzmTRxo	Raspão - Ao Vivo	Henrique & Diego	1644077	10	31	10	-1
12	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	1554297	22	5	12	10
13	5ac0YTpOaDX9wEYYyGCglL	Ar-Condicionado No 15 - Ao Vivo	Wesley Safadão	1514518	18	2	13	5
14	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	1469337	13	4	8	-1
15	4YV827A7aWVswtyt0eWoWM	Sorte Que Cê Beija Bem - Ao Vivo	Maiara & Maraisa	1464652	14	27	11	-1
16	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1458318	9	16	1	-7
17	7KBfjlQ85Fqs2MCCvXSW0c	Bum Bum Tam Tam	MC Fioti	1408954	15	20	6	-2
