position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	4283458	2	10	1	1
2	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	3821234	1	11	1	-1
3	2H1liABu20HXBOmbt5SQz1	Ciumeira - Ao Vivo	Marília Mendonça	3306557	3	15	1	0
4	29dRTbLTxRaSl63DIzbjvl	Quem Me Dera	Márcia Fellipe	3193746	7	7	4	3
5	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	3182370	4	12	4	-1
6	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	2967896	5	14	4	-1
7	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	2825475	17	5	7	10
8	0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	Humberto & Ronaldo	2757830	8	22	5	0
9	1KFN3kB4hc6r7ILpifFsqf	Veneno	Anitta	2732481	6	4	1	-3
10	51HrDv54pSe1IqynORNXBd	O Bebê	MC Kevinho	2576891	9	13	2	-1
11	4xc6RrWzEOdprPqYn9Cyen	Só Você	Dennis DJ	2427087	10	19	2	-1
12	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	2311549	16	14	12	4
13	1qCLx3nX25NuhfPjM5E1qV	Ouvi Dizer	Melim	2187708	13	20	13	0
14	2PMLdLt5QeOuOgxfAvx1in	Sofazinho - Ao Vivo	Luan Santana	2173758	11	12	6	-3
15	2dmGj5Nf01FcR6N4HPzAbL	Saudade Nível Hard	Yasmin Santos	2173015	12	17	7	-3
16	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2122610	14	29	1	-2
17	6pgoGpBkKUvXrrU95j0khl	Cidade Vizinha - Ao Vivo	Henrique & Juliano	2016845	15	9	6	-2
18	0IQCOAw9ZAI6WnXIrl481F	Hoje Eu Vou Parar Na Gaiola	Mc Livinho	1952939	20	4	18	2
19	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	1783625	18	30	1	-1
20	74n5d5M21JnC4WJ6gdkggK	Propaganda - Ao Vivo	Jorge & Mateus	1756412	22	41	2	2
21	0kCqaybZgYcLYxzZymmBoc	Quem Pegou, Pegou - Ao Vivo	Henrique & Juliano	1745527	35	15	21	14
22	2qkNnJvQvhLiZ63X1L3eFz	Notificação Preferida - Ao Vivo	Zé Neto & Cristiano	1740770	21	25	13	-1
23	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	1690291	19	26	3	-4
24	2odzriVVZBwYOiYJEj30tm	Pouca Pausa	Clau	1646699	23	25	8	-1
25	7uU04pPMnKELpv8mIJ3yLa	Zé da Recaída - Ao Vivo	Gusttavo Lima	1624704	24	6	24	-1
26	5TUYLsiIi3tuvR2fCJjZUy	Kikadinha	Jerry Smith	1582788	28	14	15	2
27	2BF6mQdYAkLmeRQmX7YyPy	Me Desculpa Jay Z	Baco Exu do Blues	1565496	38	2	27	11
28	5Vw6ZLNB6Ko7VZM6vmNIbr	O Alvo - Ao Vivo	Diego & Victor Hugo	1556190	25	46	12	-3
29	3fLqmaO4vvZpFZSZy52VMp	Deixa (feat. Ana Gabriela)	Lagum	1529398	30	26	28	1
30	0E5S49GCejjIo9Bjmo5Q4z	Sem Sal - Ao Vivo	Marília Mendonça	1507107	39	6	26	9
31	0qFHLde09T8wwoxQOhGtJQ	Solteiro Nunca Está Só	MC Kekel	1477769	27	7	27	-4
32	0aZfIiaO3b2HTNxZ3sv1cg	Devagarinho	Luísa Sonza	1475354	26	22	21	-6
33	2JVbZEpewmqNlSzmXJTx2E	Favela	Alok	1474424	29	16	4	-4
34	1fyhyOy6iS9E2NckAzjmTo	Status Que Eu Não Queria - Ao Vivo	Zé Neto & Cristiano	1428081	32	29	6	-2
35	7KdcbYcVF8LkQeQcTYOixJ	Vingança - Ao Vivo	Luan Santana	1402304	31	12	27	-4
36	6tuzPD1zPPvwMbGiD0TBay	Fuleragem	MC WM	1375846	34	40	4	-2
37	3HEb6Y5dv8PgD6JgsIQNac	Bebida Na Ferida - Ao Vivo	Zé Neto & Cristiano	1357270	37	29	25	0
38	27rdGxbavYJeBphck5MZAF	Nothing Breaks Like a Heart (feat. Miley Cyrus)	Mark Ronson	1304145	nan	1	38	new
39	4cnNrOojGyU6J3OXqVTPIg	Pra Inveja É Tchau	Mc Kevin	1297892	44	23	21	5
40	3o67Yt3Ua1qlSNV22zWUAn	Traí Sim - Ao Vivo	Maiara & Maraisa	1295136	nan	1	40	new
41	0H8CBal2Dcu5Yc001VotZN	Dona de mim	IZA	1289716	50	10	41	9
42	4R5xvs5X0phd0EYWyGigju	Medicina	Anitta	1281525	36	20	1	-6
43	2Y73798F4zbbbvKT02fbtE	Finalidade Era Ficar em Casa	MC Kevin o Chris	1279151	45	7	17	2
44	4kiauw5SBqEsu5GuGD09aM	Novinha Você É uma Flor	MCs Thin e Alexandre	1258296	40	23	20	-4
45	6VcaTmR9UhOuZD7aNNilOV	Sou Favela	Ruanzinho	1258149	42	14	34	-3
46	0RBOFW5424gCCCZrgECbt6	Romance Com Safadeza	Wesley Safadão	1247030	43	34	4	-3
47	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	1225521	46	10	30	-1
48	0XEJ7eph2IWFYZc73Jm3n2	Infarto	Diego & Victor Hugo	1209973	117	4	48	69
49	3FOOdP48VrHCAviC34L84Q	Péssimo Negócio (Ao Vivo)	Dilsinho	1121642	95	5	49	46
50	0vT797IpZpF5o1XLCnWCUL	É natural (Participação especial de Bruno Cardoso) - Ao vivo	Ferrugem	1120302	47	17	36	-3
51	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	1111647	56	18	36	5
52	2PADJK4rhdklqFLQFa5oMX	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	Atitude 67	1101701	52	29	23	0
53	3g0KPXd30xVTmZEVf9P4FX	Chovendo Inimigo	Hungria Hip Hop	1084749	nan	1	53	new
54	6yxYagNp6Gapd7jXmWzgVc	A Culpa É Dele - Ao Vivo | Acústico	Marília Mendonça	1070341	33	34	8	-21
55	1xyVMQx51Kab6eLVtE6twx	Cobaia	Lauana Prado	1057115	55	17	45	0
56	3mNmUjoDHYDYj08IaRPtg0	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Lucas Lucco	1049042	41	7	39	-15
57	76KDy62J99FKu6ZsxMJy3j	Amor de Verdade	MC Kekel	1027533	58	36	1	1
58	4fMjqKYYsvtT6Fvca8lGFl	Sua Mãe Vai Me Amar	Turma do Pagode	1019337	53	21	49	-5
59	6zdrUt0j8guhZfcSF6X2Sb	Quer mais?	POCAH	1014048	174	4	59	115
60	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1010063	49	9	26	-11
61	4JPSfCXQe6kDliMIJTqISW	Coladinha em Mim - Ao Vivo	Gustavo Mioto	1007648	57	50	8	-4
62	5vbUG4Vo536Lyy6dwdY6Kg	Siga a Seta (feat. Matheus & Kauan) - Ao Vivo	Marcos & Belutti	1004150	51	4	45	-11
63	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	979335	48	5	48	-15
64	4CdMz076UN8RyeWGQCdqFZ	Bem Pior Que Eu - Ao Vivo	Marília Mendonça	970115	59	13	27	-5
65	4uD7ypL7pDmOiMiVX6TCCa	3 Dias Virado	Mc IG	964673	64	42	35	-1
66	0lCmp1Mws7I9K4a0OAgces	Juramento do Dedinho	Mano Walter	945734	67	31	52	1
67	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	937658	60	25	36	-7
68	5ixqGGFu0hdHfErdp32QwT	Jenifer	Gabriel Diniz	915635	134	5	68	66
69	5ReZ4aO1vRnzhxINvPiGJD	Cada um na Sua - Ao Vivo	Fernando & Sorocaba	912446	62	18	30	-7
70	36UiRg8wGUOFC3E0gdyvFA	Morena	Vitor Kley	908771	71	8	70	1
71	4lvGHfDuzfv9uDTHMrRMiH	O Sol	Vitor Kley	899034	65	8	38	-6
72	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	894951	66	16	45	-6
73	6FWMkcaZyKS8I60zR6ro7h	Dentro do Carro	MC Kevin o Chris	892655	68	8	67	-5
74	1R1HmdunvOnEK4bibKp7q5	Bonita, Lindinha e Sagaz	Mc Davi	867785	77	41	38	3
75	1ELXy0IfF2iKYwnsUqbYIQ	Tijolinho por Tijolinho	Enzo Rabelo	867690	116	8	75	41
76	5M78WUOq5AjcDfLoj9yi6a	Oi Nego (Não Vai Dar Parte 3)	Jefferson Moraes	861616	72	16	36	-4
77	0nlFCC2xIQqUJpuQIVPl7S	Pega a Receita	MC Dede	858397	80	33	27	3
78	2cbMXc0P5s271VwZOUk1Gb	Mulher Maravilha - Ao Vivo	Zé Neto & Cristiano	851510	75	21	31	-3
79	2U94QDSo9N4e1iXrjo7KAB	Terra Sem CEP - Ao Vivo	Jorge & Mateus	851082	70	41	30	-9
80	5zhnwbZWsbfJFNcrdO3LYB	Não perco meu tempo	Anitta	836640	54	4	16	-26
81	37erXXnh4mlWE7mdO6EYOp	Ausência - Ao Vivo | Acústico	Marília Mendonça	834654	73	20	44	-8
82	3QkKCTSHnJlUag0GG9F1cN	Maturidade (feat. Matheus & Kauan)	Avine Vinny	823426	180	3	82	98
83	4lEw9Id7kLDSJ6KRdaenM9	Espaçosa Demais - Ao Vivo	Felipe Araújo	815576	74	9	39	-9
84	5KNi9XFap48ry4puG7rvqv	Pra você acreditar - Ao vivo	Ferrugem	806706	83	35	56	-1
85	3UxbT06Mz8aTJbHYYIxwkI	Mundo de Ilusões - Ao Vivo	Gusttavo Lima	801372	82	30	19	-3
86	6WkJ2OK163XXS2oARUC9JM	Dancin (feat. Luvli) - Krono Remix	Aaron Smith	798344	76	17	56	-10
87	3MxbRHE1u74SoMNR9iURIZ	Jogo do Amor	MC Bruninho	796721	84	30	3	-3
88	3xRicZvi4SnqWUpgfmB3Uy	Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo	Lucas Lucco	796368	nan	4	88	re-enter
89	3bR8wBqLky6b61ROJlaBEF	Ai, Amor	ANAVITÓRIA	790881	69	18	32	-20
90	4y17a6dAJ8P1jeZpd2LCrC	Casa da Mãe Joana - Ao Vivo	Marília Mendonça	779203	79	12	42	-11
91	0uwaiApk6k7k9POyFjTKeR	Tô Com Moral No Céu! - Ao Vivo	Matheus & Kauan	773955	91	30	12	0
92	2srL4DYBekshpbprS6H0mO	Deixe Me Ir - Acústico	1Kilo	772195	87	81	1	-5
93	1qDZnViQgUItsMpWLVwfGb	Fica - Bonus Track	ANAVITÓRIA	770460	78	58	24	-15
94	6etab3UBCo5GOTMZqUvRka	Ta Tum Tum	MC Kevinho	767398	89	43	1	-5
95	0pqnGHJpmpxLKifKRmU6WP	Believer	Imagine Dragons	766976	88	20	71	-7
96	0IQhbmEHBKRkITY5ygyLWB	A Distância Tá Maltratando	MC G15	751952	93	16	75	-3
97	0bQWrpOuFcxQlBMiZkfkB2	Bye Bye - Ao Vivo	Marília Mendonça	737918	86	8	38	-11
98	37LmF3FHmdMQErxJJUQaSd	Beijo Com Trap	Hungria Hip Hop	731845	110	24	34	12
99	4fPT1t2uhxDepW6OFMqvpD	Segue O Plano - Ao Vivo	George Henrique & Rodrigo	728900	94	9	70	-5
100	3buGB7k4NFkMEz4RA8BMYn	Coração Infectado	Maiara & Maraisa	721664	98	14	81	-2
101	1r62NEaZiAwJllEGCySaIq	Troca de Favor - Ao Vivo	Marcos & Belutti	707334	90	4	84	-11
102	7JdZZfozlODQ08ATf8xIZ6	Anti-Amor - Ao Vivo	Gustavo Mioto	705530	105	50	7	3
103	23DMhYv6WjRmIRck1Uwjev	Bilhete 2.0 (feat. Luccas Carlos)	Rashid	690057	102	15	87	-1
104	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	679082	108	100	1	4
105	7ppLcVgxpoWAhAa2c0CN3b	Quero Que Tu Vá	Ananda	677753	107	19	6	2
