position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2H1liABu20HXBOmbt5SQz1	Ciumeira - Ao Vivo	Marília Mendonça	3463068	1	9	1	0
2	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	3209530	15	5	2	13
3	51HrDv54pSe1IqynORNXBd	O Bebê	MC Kevinho	2976230	2	7	2	-1
4	4iGwWeV7XVIWO9Yy5QExOr	Zé da Recaída	Gusttavo Lima	2746819	5	11	4	1
5	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	2631170	9	6	5	4
6	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	2560812	4	8	4	-2
7	2JVbZEpewmqNlSzmXJTx2E	Favela	Alok	2430496	6	10	4	-1
8	4xc6RrWzEOdprPqYn9Cyen	Só Você	Dennis DJ	2391892	8	13	2	0
9	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2369037	3	23	1	-6
10	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	2363235	14	4	10	4
11	6pgoGpBkKUvXrrU95j0khl	Cidade Vizinha - Ao Vivo	Henrique & Juliano	2311686	19	3	11	8
12	0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	Humberto & Ronaldo	2297244	11	16	11	-1
13	2dmGj5Nf01FcR6N4HPzAbL	Saudade Nível Hard	Yasmin Santos	2248047	7	11	7	-6
14	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	2149742	12	20	3	-2
15	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	2060934	10	24	1	-5
16	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	1983911	18	8	16	2
17	74n5d5M21JnC4WJ6gdkggK	Propaganda - Ao Vivo	Jorge & Mateus	1877764	13	35	2	-4
18	5TUYLsiIi3tuvR2fCJjZUy	Kikadinha	Jerry Smith	1819517	17	8	15	-1
