position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	3514230	8	2	1	7
2	00zzSEe82JTtz68XlARnh7	Amor Falso	Aldair Playboy	3415706	5	6	2	3
3	74n5d5M21JnC4WJ6gdkggK	Propaganda - Ao Vivo	Jorge & Mateus	3300556	3	13	2	0
4	76KDy62J99FKu6ZsxMJy3j	Amor de Verdade	MC Kekel	3047682	4	8	1	0
5	0RBOFW5424gCCCZrgECbt6	Romance Com Safadeza	Wesley Safadão	2968507	6	6	5	1
6	68uKHxQzoY6gd7YSKJf21J	Só Quer Vrau	MC MM	2927617	2	6	1	-4
7	6tuzPD1zPPvwMbGiD0TBay	Fuleragem	MC WM	2638019	7	12	4	0
8	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2580810	nan	1	8	new
9	6yxYagNp6Gapd7jXmWzgVc	A Culpa É Dele - Ao Vivo | Acústico	Marília Mendonça	2440470	9	6	8	0
10	4nraNqonMyfc0U3o8VeXVu	Ocean	Alok	2307209	11	4	7	1
11	7JdZZfozlODQ08ATf8xIZ6	Anti-Amor - Ao Vivo	Gustavo Mioto	2261532	10	22	7	-1
12	3MxbRHE1u74SoMNR9iURIZ	Jogo do Amor	MC Bruninho	2199829	33	2	12	21
13	6etab3UBCo5GOTMZqUvRka	Ta Tum Tum	MC Kevinho	2166389	13	15	1	0
14	3IfctMaf2sfvlSLRa42Cna	O Sol	Vitor Kley	2051255	15	11	13	1
15	0uwaiApk6k7k9POyFjTKeR	Tô Com Moral No Céu! - Ao Vivo	Matheus & Kauan	2011258	12	2	12	-3
16	74gguwbBvfBTurNJUWFOsC	Largado As Traças - Acústico	Zé Neto & Cristiano	1939847	1	10	1	-15
17	5FOCkGt7bp22nBVfQ4WSIT	Indecente	Anitta	1939828	17	9	2	0
18	2cwFhwT6L2D4Olc25nhyZo	Amor Da Sua Cama	Felipe Araújo	1932812	18	30	7	0
19	6wXYGqXCLtEHx4VDb2TPcM	Apelido Carinhoso	Gusttavo Lima	1897442	14	25	2	-5
20	4JPSfCXQe6kDliMIJTqISW	Coladinha em Mim - Ao Vivo	Gustavo Mioto	1879242	16	22	8	-4
21	5qjMyKkmosPBws5cImS9Zz	Trincadinho - Ao Vivo	Jorge & Mateus	1711600	19	13	7	-2
22	6u0EAxf1OJTLS7CvInuNd7	Vai malandra (feat. Tropkillaz & DJ Yuri Martins)	Anitta	1710885	20	23	1	-2
