position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	4246087	1	5	1	0
2	74n5d5M21JnC4WJ6gdkggK	Propaganda - Ao Vivo	Jorge & Mateus	3547514	3	16	2	1
3	3MxbRHE1u74SoMNR9iURIZ	Jogo do Amor	MC Bruninho	3424942	6	5	3	3
4	00zzSEe82JTtz68XlARnh7	Amor Falso	Aldair Playboy	3411210	2	9	1	-2
5	78Q2gghkt8iLJ7J0Uc4QYb	Din Din Din (Participação especial de MC Pupio e MC Doguinha)	Ludmilla	3137132	147	2	5	142
6	0RBOFW5424gCCCZrgECbt6	Romance Com Safadeza	Wesley Safadão	3117247	4	9	4	-2
7	76KDy62J99FKu6ZsxMJy3j	Amor de Verdade	MC Kekel	2975639	5	11	1	-2
8	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2878489	7	4	7	-1
9	68uKHxQzoY6gd7YSKJf21J	Só Quer Vrau	MC MM	2596241	8	9	1	-1
10	6yxYagNp6Gapd7jXmWzgVc	A Culpa É Dele - Ao Vivo | Acústico	Marília Mendonça	2548877	10	9	8	0
11	6tuzPD1zPPvwMbGiD0TBay	Fuleragem	MC WM	2431749	9	15	4	-2
12	3IfctMaf2sfvlSLRa42Cna	O Sol	Vitor Kley	2337767	11	14	11	-1
13	6etab3UBCo5GOTMZqUvRka	Ta Tum Tum	MC Kevinho	2277348	12	18	1	-1
14	7JdZZfozlODQ08ATf8xIZ6	Anti-Amor - Ao Vivo	Gustavo Mioto	2141308	13	25	7	-1
15	4nraNqonMyfc0U3o8VeXVu	Ocean	Alok	2014711	14	7	7	-1
16	2cwFhwT6L2D4Olc25nhyZo	Amor Da Sua Cama	Felipe Araújo	1999342	16	33	7	0
17	0uwaiApk6k7k9POyFjTKeR	Tô Com Moral No Céu! - Ao Vivo	Matheus & Kauan	1984977	15	5	12	-2
18	6wXYGqXCLtEHx4VDb2TPcM	Apelido Carinhoso	Gusttavo Lima	1974282	17	28	2	-1
19	4JPSfCXQe6kDliMIJTqISW	Coladinha em Mim - Ao Vivo	Gustavo Mioto	1957520	18	25	8	-1
20	3UxbT06Mz8aTJbHYYIxwkI	Mundo de Ilusões - Ao Vivo	Gusttavo Lima	1832164	20	5	20	0
21	5FOCkGt7bp22nBVfQ4WSIT	Indecente	Anitta	1785147	19	12	2	-2
22	5qjMyKkmosPBws5cImS9Zz	Trincadinho - Ao Vivo	Jorge & Mateus	1723233	21	16	7	-1
23	5Zha6IxtfsLjqLYndyWcER	Bom Rapaz - Ao Vivo	Fernando & Sorocaba	1629408	23	30	20	0
24	6u0EAxf1OJTLS7CvInuNd7	Vai malandra (feat. Tropkillaz & DJ Yuri Martins)	Anitta	1626424	22	26	1	-2
25	2PADJK4rhdklqFLQFa5oMX	Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo	Atitude 67	1568618	24	4	23	-1
26	1fyhyOy6iS9E2NckAzjmTo	Status Que Eu Não Queria - Ao Vivo	Zé Neto & Cristiano	1485672	27	4	26	1
27	74gguwbBvfBTurNJUWFOsC	Largado As Traças - Acústico	Zé Neto & Cristiano	1485108	25	13	1	-2
28	2srL4DYBekshpbprS6H0mO	Deixe Me Ir - Acústico	1Kilo	1384467	28	56	1	0
29	5tNnnptCfuLXLHnDqrL9ku	Papum	MC Kevinho	1368880	26	6	26	-3
30	0dGqIEsFN3KakdPCMkgjre	Dona Maria	Thiago Brava	1229437	29	32	8	-1
31	4eizL2CPEy9lFUZw7HBKrk	Bilhete 2.0	Rashid	1224320	44	6	31	13
32	66wtCJjGr2mE6lLaLwkj6i	Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo	Gabriel Diniz	1211615	31	13	31	-1
33	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	1180052	36	10	33	3
34	0nlFCC2xIQqUJpuQIVPl7S	Pega a Receita	MC Dede	1176224	30	8	27	-4
35	0pDaqgIForVNO4jrtTxcWT	Agora Vai Sentar	MC's Jhowzinho & Kadinho	1124636	32	40	1	-3
36	39N9RPD9MRb5WmoLzNzPeA	X	Nicky Jam	1073451	35	15	27	-1
37	3gIJtSoFovsYGlVVPpWjRp	Loko	Tropkillaz	1073063	33	5	33	-4
38	5czCFvsdcKKkWdwT2AAAZC	Ausência - Ao Vivo | Acústico	Marília Mendonça	1071778	38	9	38	0
39	1n36knZX4bQ6FvcNEISVe9	Amor Falso	Wesley Safadão	1042301	37	4	37	-2
40	6T8cJz5lAqGer9GUHGyelE	God's Plan	Drake	1034174	nan	1	40	new
41	2x67AU9q3lf7cfPSzxCDsL	De Trás Pra Frente - Ao Vivo	Henrique & Juliano	985632	41	49	17	0
42	7CtFr21TzdM4ntuBkwzpxg	Troféu do Ano	Jerry Smith	968905	39	32	16	-3
43	3Cabw7y9EoR68v7dBS76HQ	Pirata e tesouro - Ao vivo	Ferrugem	965405	42	13	38	-1
44	5ac0YTpOaDX9wEYYyGCglL	Ar-Condicionado No 15 - Ao Vivo	Wesley Safadão	960683	40	47	8	-4
45	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	950492	46	7	45	1
46	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	941627	45	8	7	-1
47	6FRLCMO5TUHTexlWo8ym1W	Girls Like You (feat. Cardi B)	Maroon 5	938145	55	2	47	8
48	4NFqlsk3yQn7DULU8OGnfP	Estranho - Ao Vivo | Acústico	Marília Mendonça	917791	60	9	24	12
49	6EFIK4B0jrvLO096QYEhnX	Você Não Vale Nada	Zé Felipe	894023	43	39	43	-6
