position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	3958971	2	9	1	1
2	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	3133812	9	8	2	7
3	2H1liABu20HXBOmbt5SQz1	Ciumeira - Ao Vivo	Marília Mendonça	3125764	3	13	1	0
4	1KFN3kB4hc6r7ILpifFsqf	Veneno	Anitta	3061673	1	2	1	-3
5	0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	Humberto & Ronaldo	2918257	6	20	5	1
6	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	2738491	4	10	4	-2
7	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	2698505	11	12	4	4
8	51HrDv54pSe1IqynORNXBd	O Bebê	MC Kevinho	2678592	5	11	2	-3
9	2PMLdLt5QeOuOgxfAvx1in	Sofazinho - Ao Vivo	Luan Santana	2379886	8	10	6	-1
10	4xc6RrWzEOdprPqYn9Cyen	Só Você	Dennis DJ	2320909	7	17	2	-3
11	2dmGj5Nf01FcR6N4HPzAbL	Saudade Nível Hard	Yasmin Santos	2226986	10	15	7	-1
12	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2131291	12	27	1	0
13	6pgoGpBkKUvXrrU95j0khl	Cidade Vizinha - Ao Vivo	Henrique & Juliano	2088098	13	7	6	0
14	29dRTbLTxRaSl63DIzbjvl	Quem Me Dera	Márcia Fellipe	2042071	53	5	14	39
15	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	1881839	17	12	13	2
16	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	1872156	15	24	3	-1
17	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	1828808	18	28	1	1
