position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	2121892	1	2	1	0
2	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	1397005	3	5	1	1
3	6Gg1gjgKi2AK4e0qzsR7sd	Bandit (with YoungBoy Never Broke Again)	Juice WRLD	1288282	4	2	3	1
4	2wrJq5XKLnmhRXHIAf9xBa	10,000 Hours (with Justin Bieber)	Dan + Shay	1259984	2	2	2	-2
5	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	1125564	8	12	5	3
6	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1124953	5	22	3	-1
7	2plLJpUcYPFrl1sW2pMG63	Lights Up	Harry Styles	1100911	nan	1	7	new
8	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	968949	7	8	7	-1
9	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	962146	6	12	1	-3
10	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	950092	17	4	10	7
11	1lOe9qE0vR9zwWQAOk6CoO	Ransom	Lil Tecca	894902	9	2	9	-2
12	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	837686	12	16	6	0
13	5qmq61DAAOUaW8AUo8xKhh	Truth Hurts	Lizzo	817347	13	24	5	0
14	7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	Post Malone	792707	10	5	7	-4
15	4B7fTyj1FIPvP9tT5X3DnR	Behind Barz - Bonus	Drake	787876	11	5	5	-4
16	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	755584	15	14	3	-1
17	4sjiIpEv617LDXaidKioOI	223's (feat. 9lokknine)	YNW Melly	730256	18	9	17	1
18	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	726599	14	15	2	-4
19	4sWuPniHClkInYAnzXAYUF	Camelot	NLE Choppa	720433	20	5	17	1
20	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	711637	21	18	1	1
21	1000nHvUdawXuUHgBod4Wv	Panini	Lil Nas X	688533	19	5	14	-2
22	0RiRZpuVRbi7oqRdSMwhQY	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	684380	22	5	13	0
23	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	681226	23	29	1	0
24	3Yh9lZcWyKrK9GjbhuS0hR	Good as Hell	Lizzo	667177	24	9	17	0
25	5hDAT527wXWNBnJlujhuUs	Stuck In A Dream (feat. Gunna)	Lil Mosey	653980	27	4	25	2
26	5Z8HZM6iQMhhqyPcCGY5g9	Hot (feat. Gunna)	Young Thug	652717	28	9	26	2
