position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	34579416	1	5	1	0
2	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	29944242	3	4	2	1
3	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	27807232	2	11	1	-1
4	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	27138512	4	15	4	0
5	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	Pedro Capó	22816097	7	10	5	2
6	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	22400542	6	16	6	0
7	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	22138077	5	16	1	-2
8	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	20180815	nan	1	8	new
9	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	19643546	11	30	9	2
10	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	19630428	8	14	1	-2
11	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	18694994	9	22	2	-2
12	7wFybC8jBH3zE139OpCtpG	Lost in the Fire	Gesaffelstein	18491016	nan	1	12	new
13	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	18280537	10	24	2	-3
14	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	17539582	12	7	11	-2
15	6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	17324753	13	10	11	-2
16	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	16785576	15	15	5	-1
17	0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE (feat. Travis Scott & Offset)	Kodak Black	16274040	14	5	10	-3
18	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	14638093	16	6	16	-2
19	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	14483041	17	15	13	-2
20	5kfNriitmkNE8mUbZ7gbq8	Saturday Nights	Khalid	14180874	30	11	20	10
21	1xzBco0xcoJEDXktl7Jxrr	Mo Bamba	Sheck Wes	13848377	18	15	11	-3
22	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	13364134	21	13	12	-1
23	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	12967163	23	38	1	0
24	2LskIZrCeLxRvCiGP8gxlh	Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION	12821076	20	12	3	-4
25	3Ol2xnObFdKV9pmRD2t9x8	Look Back at It	A Boogie Wit da Hoodie	12778179	35	4	25	10
26	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	12757025	19	12	19	-7
27	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	12357979	25	31	2	-2
28	27rdGxbavYJeBphck5MZAF	Nothing Breaks Like a Heart (feat. Miley Cyrus)	Mark Ronson	12349134	22	7	22	-6
29	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	12135479	28	26	12	-1
30	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	12020719	27	44	1	-3
31	6zeeWid2sgw4lap2jV61PZ	Better	Khalid	11813463	24	12	10	-7
