position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	41681147	2	13	1	1
2	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	36969014	1	2	1	-1
3	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	30261278	4	5	2	1
4	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	29495255	3	12	1	-1
5	2plLJpUcYPFrl1sW2pMG63	Lights Up	Harry Styles	26362706	nan	1	5	new
6	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	25945762	10	4	6	4
7	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	23578385	6	22	4	-1
8	2wrJq5XKLnmhRXHIAf9xBa	10,000 Hours (with Justin Bieber)	Dan + Shay	21921243	5	2	5	-3
9	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	20189078	7	14	3	-2
10	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	18725653	8	16	4	-2
11	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	18682385	11	13	7	0
12	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	18401355	14	8	12	2
13	2ksOAxtIxY8yElEWw8RhgK	China	Anuel AA	18301594	9	13	2	-4
14	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	17228300	12	29	1	-2
15	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	16593684	13	15	2	-2
16	6Gg1gjgKi2AK4e0qzsR7sd	Bandit (with YoungBoy Never Broke Again)	Juice WRLD	16565956	17	2	16	1
17	1lOe9qE0vR9zwWQAOk6CoO	Ransom	Lil Tecca	16417875	16	2	16	-1
18	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	15896932	15	14	2	-3
19	2tnVG71enUj33Ic2nFN6kZ	Ride It	Regard	14540787	29	6	19	10
20	0RiRZpuVRbi7oqRdSMwhQY	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	14264662	18	5	14	-2
21	1000nHvUdawXuUHgBod4Wv	Panini	Lil Nas X	13579386	19	5	15	-2
22	7LzouaWGFCy4tkXDOOnEyM	Liar	Camila Cabello	13163183	23	6	22	1
23	5qmq61DAAOUaW8AUo8xKhh	Truth Hurts	Lizzo	12996714	22	24	16	-1
24	6osaMSJh9NguagEDQcZaKx	Loco Contigo (feat. J. Balvin & Tyga)	DJ Snake	12640740	25	12	11	1
25	05mDaV9Vb3wrzjF6OPZnhq	Saint-Tropez	Post Malone	12534817	21	5	9	-4
26	3jbT1Y5MoPwEIpZndDDwVq	Adicto (with Anuel AA & Ozuna)	Tainy	12490280	27	8	26	1
27	2TH65lNHgvLxCKXM3apjxI	Callaita	Bad Bunny	12469498	26	20	7	-1
28	0fea68AdmYNygeTGI4RC18	LA CANCIÓN	J Balvin	12244977	31	16	17	3
29	3NkJNL3WqO1Lqc3uNDxvCN	Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)	Ariana Grande	12229319	20	5	3	-9
30	7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	Post Malone	12085532	24	5	16	-6
31	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	12013877	28	12	6	-3
32	4R8BJggjosTswLxtkw8V7P	No Me Conoce - Remix	Jhay Cortez	11914140	30	21	20	-2
33	6V9fHiv84WlVTg7CSnIVY2	Graveyard	Halsey	11586260	34	5	31	1
34	1nocRtwyNPVtGcIJqfgdzZ	Tutu	Camilo	11332243	35	10	27	1
35	6moU77g9RQyMzHNuKEaQKq	It's You	Ali Gatie	11049737	37	18	27	2
36	7BlBVFwvbWvcwNcUarQmjk	Yo x Ti, Tu x Mi	ROSALÍA	11046696	36	9	20	0
37	4vUmTMuQqjdnvlZmAH61Qk	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	11033175	73	14	10	36
38	4sjiIpEv617LDXaidKioOI	223's (feat. 9lokknine)	YNW Melly	10870395	32	6	32	-6
39	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	10642310	41	16	31	2
40	6XHVuErjQ4XNm6nDPVCxVX	No Guidance (feat. Drake)	Chris Brown	10540056	33	16	14	-7
41	6wo37KVqFJhtuxPTpLCcfe	Takeaway (feat. Lennon Stella)	The Chainsmokers	10345199	40	12	28	-1
42	322tcqPhma7F6hfCeLisx0	fuck, i'm lonely	Lauv	10224663	42	11	30	0
43	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	10066474	39	18	5	-4
44	3Yh9lZcWyKrK9GjbhuS0hR	Good as Hell	Lizzo	10055796	44	9	44	0
45	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	9891043	43	24	14	-2
46	5Z8HZM6iQMhhqyPcCGY5g9	Hot (feat. Gunna)	Young Thug	9745523	46	9	46	0
47	0Ryd8975WihbObpp5cPW1t	boyfriend (with Social House)	Ariana Grande	9491261	38	11	3	-9
48	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	9480189	49	54	3	1
49	1c0hsvHLELX6y8qymnpLKL	Soltera - Remix	Lunay	9051820	50	19	8	1
50	4sWuPniHClkInYAnzXAYUF	Camelot	NLE Choppa	8741550	47	5	47	-3
51	6Y4PDQv4XjYjHLeLmvyOt0	Si Te Vas	Sech	8452060	67	3	51	16
52	5Id5B3dxJZhPcV9GzgYZZe	Quizas	Rich Music LTD	8424275	nan	1	52	new
53	5aUSEPNd3m5xliFK4pn5mU	Good Thing (with Kehlani)	Zedd	8378865	88	3	53	35
54	4bTZeO72FwMa6wKOiqoynL	Otro Trago - Remix	Sech	8333548	52	12	11	-2
55	6mAN61JH0dzyZpWslS11jy	Fantasias	Rauw Alejandro	8327693	76	3	55	21
56	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	8317780	55	36	1	-1
57	0rIAC4PXANcKmitJfoqmVm	Motivation	Normani	8179762	59	9	42	2
58	0Xek5rqai2jcOWCYWJfVCF	Enemies (feat. DaBaby)	Post Malone	8158417	45	5	19	-13
59	7x9nXsowok1JszkVztI5NI	Writing on the Wall (feat. Post Malone & Cardi B)	French Montana	8113809	54	3	48	-5
60	7sWRlDoTDX8geTR8zzr2vt	Hollywood's Bleeding	Post Malone	8082190	48	5	17	-12
61	1iQDltZqI7BXnHrFy4Qo1k	Trampoline (with ZAYN)	SHAED	7917511	114	3	61	53
