position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	43488484	2	16	1	1
2	1HfMVBKM75vxSfsQ5VefZ5	Lose You To Love Me	Selena Gomez	34332985	1	3	1	-1
3	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	30918503	3	7	3	0
4	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	29705274	5	8	2	1
5	6WrI0LAC5M1Rw2MnX2ZvEg	Don't Start Now	Dua Lipa	27510048	nan	1	5	new
6	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	26071213	6	5	1	0
7	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	24283101	7	15	1	0
8	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	23863010	8	25	4	0
9	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	20213333	10	11	9	1
10	6cy3ki60hLwimwIje7tALf	RITMO (Bad Boys For Life)	Black Eyed Peas	19644847	21	4	10	11
11	2QpGZOhTCHHiKmpSO9FW4h	Follow God	Kanye West	17466061	4	2	4	-7
12	2wrJq5XKLnmhRXHIAf9xBa	10,000 Hours (with Justin Bieber)	Dan + Shay	17145757	11	5	5	-1
13	2tnVG71enUj33Ic2nFN6kZ	Ride It	Regard	16837143	17	9	13	4
14	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	16578089	13	17	3	-1
15	1ZPWWSwCkxKfqdp4H0RFCo	ROXANNE	Arizona Zervas	16325031	138	2	15	123
16	4yI3HpbSFSgFZtJP2kDe5m	Look At Her Now	Selena Gomez	15717536	9	2	9	-7
17	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	15702235	20	32	1	3
18	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	15661528	18	16	7	0
19	2ksOAxtIxY8yElEWw8RhgK	China	Anuel AA	15593825	19	16	2	0
20	6Gg1gjgKi2AK4e0qzsR7sd	Bandit (with YoungBoy Never Broke Again)	Juice WRLD	15407369	24	5	14	4
21	2plLJpUcYPFrl1sW2pMG63	Lights Up	Harry Styles	15211897	15	4	5	-6
22	1iQDltZqI7BXnHrFy4Qo1k	Trampoline (with ZAYN)	SHAED	14071254	32	6	22	10
23	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	13760695	22	19	4	-1
24	4vUmTMuQqjdnvlZmAH61Qk	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	13430215	29	17	10	5
25	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	13134279	27	17	2	2
26	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	13086512	26	18	2	0
27	7LzouaWGFCy4tkXDOOnEyM	Liar	Camila Cabello	13048754	28	9	22	1
28	0RiRZpuVRbi7oqRdSMwhQY	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	12534841	30	8	14	2
29	07Oz5StQ7GRoygNLaXs2pd	Good as Hell (feat. Ariana Grande) - Remix	Lizzo	11896104	36	2	29	7
30	3jbT1Y5MoPwEIpZndDDwVq	Adicto (with Anuel AA & Ozuna)	Tainy	11881089	37	11	24	7
31	1lOe9qE0vR9zwWQAOk6CoO	Ransom	Lil Tecca	11660494	33	5	16	2
32	0fea68AdmYNygeTGI4RC18	LA CANCIÓN	J Balvin	11411083	39	19	17	7
33	56AMYGJzxBO6p8v0wEe9de	Hot (Remix) [feat. Gunna and Travis Scott]	Young Thug	11338485	nan	1	33	new
34	2TH65lNHgvLxCKXM3apjxI	Callaita	Bad Bunny	11176681	40	23	7	6
35	1000nHvUdawXuUHgBod4Wv	Panini	Lil Nas X	10784716	38	8	15	3
36	6moU77g9RQyMzHNuKEaQKq	It's You	Ali Gatie	10777178	45	21	27	9
37	7vJS1DPc3FzBtqBs8n3mW5	Bad To You (with Normani & Nicki Minaj)	Ariana Grande	10653590	nan	1	37	new
38	4R8BJggjosTswLxtkw8V7P	No Me Conoce - Remix	Jhay Cortez	10529039	41	24	20	3
39	6V9fHiv84WlVTg7CSnIVY2	Graveyard	Halsey	10495168	42	8	31	3
40	6mAN61JH0dzyZpWslS11jy	Fantasias	Rauw Alejandro	10208854	49	6	40	9
41	7CZyCXKG6d5ALeq41sLzbw	Take What You Want (feat. Ozzy Osbourne & Travis Scott)	Post Malone	10121577	44	8	16	3
42	7CHi4DtfK4heMlQaudCuHK	Lose Control	MEDUZA	9836105	67	3	42	25
43	4sjiIpEv617LDXaidKioOI	223's (feat. 9lokknine)	YNW Melly	9678516	55	9	32	12
44	6osaMSJh9NguagEDQcZaKx	Loco Contigo (feat. J. Balvin & Tyga)	DJ Snake	9479674	47	15	11	3
45	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	9471167	46	15	6	1
46	6wo37KVqFJhtuxPTpLCcfe	Takeaway (feat. Lennon Stella)	The Chainsmokers	9420404	51	15	28	5
47	6RyaV7owmVU6fzEPE17sF1	Que Tire Pa Lante	Daddy Yankee	9287561	65	3	47	18
48	6Y4PDQv4XjYjHLeLmvyOt0	Si Te Vas	Sech	9159774	54	6	48	6
49	5hDAT527wXWNBnJlujhuUs	Stuck In A Dream (feat. Gunna)	Lil Mosey	9129591	87	6	49	38
50	7BlBVFwvbWvcwNcUarQmjk	Yo x Ti, Tu x Mi	ROSALÍA	8891259	53	12	20	3
51	5qmq61DAAOUaW8AUo8xKhh	Truth Hurts	Lizzo	8890038	48	27	16	-3
52	2pWOMNQJW3g2zmGjP0Vkb0	Whine Up	Nicky Jam	8521509	nan	1	52	new
53	5Id5B3dxJZhPcV9GzgYZZe	Quizas	Rich Music LTD	8502920	62	4	52	9
54	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	8461651	63	57	3	9
55	1nocRtwyNPVtGcIJqfgdzZ	Tutu	Camilo	8334435	60	13	27	5
56	3cphb8kdsjElYR7r5icK3H	Nice To Meet Ya	Niall Horan	8266780	61	5	56	5
57	6XHVuErjQ4XNm6nDPVCxVX	No Guidance (feat. Drake)	Chris Brown	8149500	64	19	14	7
58	314ZkcV7oLWG8yWE7LABvH	Make It Right (feat. Lauv)	BTS	7951668	57	3	40	-1
59	0Z26mbSHJ1dkUu7g9DDgif	Trigger	Major Lazer	7950406	50	2	50	-9
60	5aUSEPNd3m5xliFK4pn5mU	Good Thing (with Kehlani)	Zedd	7902094	70	6	53	10
61	5ry2OE6R2zPQFDO85XkgRb	Money In The Grave (Drake ft. Rick Ross)	Drake	7839042	59	21	5	-2
62	4IO8X9W69dIQe0EC5ALXhq	Immortal	21 Savage	7793151	nan	1	62	new
63	4sWuPniHClkInYAnzXAYUF	Camelot	NLE Choppa	7762080	74	8	47	11
64	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	7725090	69	27	14	5
65	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	7608866	68	19	31	3
