position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	43659589	1	3	1	0
2	6u7jPi22kF8CTQ3rb9DHE7	Old Town Road (feat. Billy Ray Cyrus) - Remix	Lil Nas X	36616698	2	2	2	0
3	5KawlOMHjWeUjQtnuRs22c	Boy With Luv (feat. Halsey)	BTS	31340590	nan	1	3	new
4	53CJANUxooaqGOtdsBTh7O	Old Town Road	Lil Nas X	30080138	3	5	3	-1
5	6nDKrPlXdpomGBgAlO7UdP	SOS	Avicii	28587934	157	2	5	152
6	5w9c2J52mkdntKOmRLeM2m	Con Calma	Daddy Yankee	26186933	4	12	2	-2
7	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	23499798	6	10	1	-1
8	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	22277734	7	7	2	-1
9	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	22018965	8	16	1	-1
10	4SSnFejRGlZikf02HLewEF	bury a friend	Billie Eilish	19724627	10	3	5	0
11	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	19056174	11	17	2	0
12	4pUCKHjJ4Ijewc37rRrvHn	Kill This Love	BLACKPINK	18968591	5	2	5	-7
13	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	18145285	12	28	3	-1
14	6TqXcAFInzjp0bODyvrWEq	Talk (feat. Disclosure)	Khalid	17935324	13	2	13	-1
15	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	17704582	14	11	11	-1
16	3Fj47GNK2kUF0uaEDgXLaD	wish you were gay	Billie Eilish	16694253	9	3	3	-7
17	224EVTFiLsdQignUFLvDeH	Pa Mí - Remix	Dalex	15702075	20	7	17	3
18	31UjYv5vLsDkzchJOtUMtW	HP	Maluma	15445245	26	7	18	8
19	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	15303025	18	14	7	-1
20	43zdsphuZLzwA9k4DJhU0I	when the party's over	Billie Eilish	15201243	15	3	9	-5
21	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	Pedro Capó	15172875	21	23	5	0
22	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	14703721	22	29	6	0
23	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	14698724	19	6	16	-4
24	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	14127144	24	35	2	0
25	1wJRveJZLSb1rjhnUHQiv6	Swervin (feat. 6ix9ine)	A Boogie Wit da Hoodie	13939719	28	16	25	3
26	7uH27oIt4a6cIFCA8ZPcyG	Baila Baila Baila	Ozuna	13568991	29	14	12	3
27	4kV4N9D1iKVxx1KLvtTpjS	break up with your girlfriend, i'm bored	Ariana Grande	13489254	16	10	2	-11
28	2qxmye6gAegTMjLKEBoR3d	Let Me Down Slowly	Alec Benjamin	13409808	27	14	27	-1
29	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	13140884	34	13	2	5
30	7COXchtUOMd6uIT6HvmRaI	i'm so tired...	Lauv	13118438	31	12	18	1
31	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	12898771	32	28	4	1
32	5W83ErFkO3aKAIS1WMi6u0	Secreto	Anuel AA	12731808	33	13	11	1
33	5hnbE5BF2e8BCk9OMR1UVC	Mikrokosmos	BTS	12651474	nan	1	33	new
34	6KUE0HSSudAp9AOycaF6SH	Make It Right	BTS	12389441	nan	1	34	new
35	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	12280156	36	10	3	1
36	4lzxJ4jCuFDXXGkE1LmpKR	Verte Ir	DJ Luian	12013114	45	3	36	9
37	7lthOBXNue2IvedLRfkod8	HOME	BTS	11938652	nan	1	37	new
38	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	11563113	40	20	11	2
39	6v0lAdFF4haL8xjBIUjtOw	Te Robaré	Nicky Jam	11532767	50	4	39	11
40	09oZ9eXQ2fo6YDrPzJqAoP	Outta My Head (with John Mayer)	Khalid	11511784	17	2	17	-23
41	2qG5sZ7Si6sdK74qLxedYM	Con Altura	ROSALÍA	11331613	41	3	41	0
42	4n7jnSxVLd8QioibtTDBDq	On My Way	Alan Walker	11307170	49	4	42	7
43	1NJcg626wLln4pGHpiV7mf	lovely	Billie Eilish	11294648	44	19	43	1
44	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	11163219	42	43	9	-2
45	6IRdLKIyS4p7XNiP8r6rsx	all the good girls go to hell	Billie Eilish	10927438	35	3	11	-10
46	3XiNC94b4Tq1xwv70sQJGN	Sanguine Paradise	Lil Uzi Vert	10795935	nan	1	46	new
47	7eBqSVxrzQZtK2mmgRG6lC	Murder On My Mind	YNW Melly	10720394	43	9	19	-4
48	6zeeWid2sgw4lap2jV61PZ	Better	Khalid	10625081	30	25	10	-18
49	6JdS5rJvJaRA7B1tcm7kxZ	Dionysus	BTS	10602014	nan	1	49	new
50	3XF5xLJHOQQRbWya6hBp7d	you should see me in a crown	Billie Eilish	10566057	37	3	15	-13
51	0eeeyCAGnGZInPtpkdYiPa	Jamais Vu	BTS	10441199	nan	1	51	new
52	46lvmzK8wxAy66tjzXXSh0	Tal Vez	Paulo Londra	10412557	84	2	52	32
53	6tsOcBnaKgzK22yEiqRh8P	MONOPOLY (with Victoria Monét)	Ariana Grande	10377091	23	3	23	-30
54	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	10147170	46	29	1	-8
55	4QIo4oxwzzafcBWkKjDpXY	xanny	Billie Eilish	9927499	39	3	13	-16
56	3Tc57t9l2O8FwQZtQOvPXK	my strange addiction	Billie Eilish	9873067	38	3	16	-18
57	2TIlqbIneP0ZY1O0EzYLlc	Someone You Loved	Lewis Capaldi	9806666	57	15	49	0
58	0uUNN1nSoUx1A4fkDCWDQ7	So Am I	Ava Max	9763722	67	6	58	9
59	4u7EnebtmKWzUH433cf5Qv	Bohemian Rhapsody - 2011 Mix	Queen	9592758	52	4	39	-7
60	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	9494530	48	14	21	-12
61	63cd4JkwGgYJrbOizbfmsp	Pure Water (with Migos)	Mustard	9493705	53	13	38	-8
62	1WSGTYKLEpKfNQYYW5Oymt	I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)	benny blanco	9461862	54	7	21	-8
63	6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	9425374	56	23	11	-7
64	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	9404906	55	19	16	-9
65	2XKFnwB6djxrJCjR3PdeRb	My Bad	Khalid	9341237	25	2	25	-40
66	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	9303393	51	27	1	-15
67	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	9084599	59	51	1	-8
68	7ql71hBakyMi0Lxiq3Mugs	Who Do You Love	The Chainsmokers	9081870	62	2	62	-6
69	0s5DNDV6LAKn2u2Ufa3VjQ	Desconocidos	Mau y Ricky	9042958	61	23	34	-8
70	059bcIhyc2SBwm6sw2AZzd	Te Vi	Piso 21	8748866	66	14	50	-4
71	2isSdmQfVv32j2haL6hk9x	Intro : Persona	BTS	8745353	nan	1	71	new
72	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	8513142	68	37	2	-4
73	2vrpcQNg6itmgVZWsNjWe0	Un Año	Sebastian Yatra	8406268	nan	1	73	new
74	2H4gf1wLxvYreMj1jcaN0k	Be Alright	Dean Lewis	8344889	69	4	47	-5
75	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	8246143	71	51	8	-4
76	6Hj9jySrnFppAI0sEMCZpJ	Robbery	Juice WRLD	8216693	70	6	18	-6
77	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	8113371	74	44	2	-3
78	3Ol2xnObFdKV9pmRD2t9x8	Look Back at It	A Boogie Wit da Hoodie	8013038	72	17	20	-6
79	3JjaofJ0lCeEsFSZqppzOp	Contra La Pared	Sean Paul	7992887	90	3	79	11
80	5kfNriitmkNE8mUbZ7gbq8	Saturday Nights	Khalid	7948075	47	24	19	-33
81	0PG9fbaaHFHfre2gUVo7AN	Please Me	Cardi B	7835842	65	9	20	-16
82	7njKgVl3AnLflRad38o7AG	Paradise	Bazzi	7781822	83	2	82	1
83	1LiN0Z98FkR1t0m8KmLcAH	Amanece	Anuel AA	7758402	75	18	45	-8
84	2RSHsoi04658QL5xgQVov3	Bad Liar	Imagine Dragons	7630349	81	23	17	-3
85	3f5lA8nnc4YYF1qf78WpHw	Ella Quiere Beber - Remix	Anuel AA	7603773	79	7	45	-6
86	285pBltuF7vW8TeWk8hdRR	Lucid Dreams	Juice WRLD	7587361	82	19	24	-4
87	6vWEAOUSxohKxhp0K1BsxL	Mixed Personalities (feat. Kanye West)	YNW Melly	7584676	78	9	59	-9
88	38lQ7lYhN3eSWepnZHaiBF	Rolex	Capital Bra	7557272	nan	1	88	new
89	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	7540686	85	25	19	-4
90	3g4UyIcQwutiG0TfW32GnX	Esclavo de Tus Besos	Manuel Turizo	7523593	80	8	73	-10
91	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	7390106	88	57	1	-3
92	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	7167638	99	117	1	7
93	6ya8ejoKgw906Y8LWclqrp	Racks in the Middle (feat. Roddy Ricch and Hit-Boy)	Nipsey Hussle	7134302	76	3	76	-17
94	4PkIDTPGedm0enzdvilLNd	Sixteen	Ellie Goulding	7101558	nan	1	94	new
95	2t8yVaLvJ0RenpXUIAC52d	a lot	21 Savage	7100225	86	17	21	-9
96	6CcJMwBtXByIz4zQLzFkKc	i love you	Billie Eilish	7064740	63	3	21	-33
97	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	7016951	92	28	13	-5
98	03x2rVJRFUrvwlfxoHd9Mo	Just You and I	Tom Walker	6975737	97	7	94	-1
