position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	35348576	1	5	1	0
2	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	30872883	2	2	2	0
3	5w9c2J52mkdntKOmRLeM2m	Con Calma	Daddy Yankee	28993620	5	7	3	2
4	4kV4N9D1iKVxx1KLvtTpjS	break up with your girlfriend, i'm bored	Ariana Grande	26355276	4	5	2	0
5	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	26234982	3	23	3	-2
6	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	24884490	6	12	2	0
7	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	23892814	nan	11	1	re-enter
8	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	19634400	8	9	7	0
9	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	Pedro Capó	18337974	10	18	5	1
10	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	18322843	9	30	2	-1
11	5W83ErFkO3aKAIS1WMi6u0	Secreto	Anuel AA	18127093	12	8	11	1
12	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	18039810	15	8	2	3
13	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	17976011	13	24	6	0
14	4NzMOnvSJVNKF7nw5NkXIP	bury a friend	Billie Eilish	17651210	11	7	2	-3
15	4txc3txsIt81diMzGhrVPS	wish you were gay	Billie Eilish	17402667	50	2	15	35
16	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	17354222	16	23	4	0
17	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	17078757	14	5	3	-3
18	6Hj9jySrnFppAI0sEMCZpJ	Robbery	Juice WRLD	16634927	nan	1	18	new
19	7uH27oIt4a6cIFCA8ZPcyG	Baila Baila Baila	Ozuna	16200729	17	9	16	-2
20	6MjNilJCVKJq0LfFvo5jWJ	Fast	Juice WRLD	16064879	nan	1	20	new
21	7eBqSVxrzQZtK2mmgRG6lC	Murder On My Mind	YNW Melly	16003011	19	4	19	-2
22	7COXchtUOMd6uIT6HvmRaI	i'm so tired...	Lauv	15701303	22	7	19	0
23	0rTV5WefWd1J3OwIheTzxM	Talk	Khalid	15051794	18	5	17	-5
24	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	14444509	24	9	21	0
25	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	14120363	23	24	1	-2
26	1WSGTYKLEpKfNQYYW5Oymt	I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)	benny blanco	14098508	21	2	21	-5
27	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	13875424	25	15	11	-2
28	0PG9fbaaHFHfre2gUVo7AN	Please Me	Cardi B	13703398	27	4	20	-1
29	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	13446481	29	6	29	0
30	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	12950369	26	22	1	-4
31	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	12839359	28	38	9	-3
32	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	12122007	31	27	11	-1
33	6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	11990988	30	18	11	-3
34	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	11785282	32	32	2	-2
35	1DUSuNhF8P5vUGNPpQiZa5	My Bad	Khalid	11627773	nan	1	35	new
36	2qxmye6gAegTMjLKEBoR3d	Let Me Down Slowly	Alec Benjamin	11380826	39	9	36	3
37	3oh6SCCeLuXhFpEyepla6G	Thotiana	Blueface	11144060	33	7	29	-4
38	3Ol2xnObFdKV9pmRD2t9x8	Look Back at It	A Boogie Wit da Hoodie	11141140	36	12	20	-2
39	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	10970109	34	14	16	-5
40	63cd4JkwGgYJrbOizbfmsp	Pure Water (with Migos)	Mustard	10808906	40	8	38	0
41	0s5DNDV6LAKn2u2Ufa3VjQ	Desconocidos	Mau y Ricky	10808574	37	18	34	-4
42	31UjYv5vLsDkzchJOtUMtW	HP	Maluma	10782918	72	2	42	30
43	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	10755490	nan	1	43	new
44	1wJRveJZLSb1rjhnUHQiv6	Swervin (feat. 6ix9ine)	A Boogie Wit da Hoodie	10672545	42	11	42	-2
45	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	10566045	41	46	1	-4
46	11cDEev79fPKi6uJCjUhu8	Who Do You Love	The Chainsmokers	10516247	38	5	33	-8
47	14f1n3XCW3fQhAODW0CwLK	Wolke 10	MERO	10407435	nan	1	47	new
48	2t8yVaLvJ0RenpXUIAC52d	a lot	21 Savage	10373555	35	12	21	-13
49	0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE (feat. Travis Scott & Offset)	Kodak Black	10045588	43	13	10	-6
50	13ZyrkCDmRz5xY3seuAWYk	Hear Me Calling	Juice WRLD	10041043	nan	1	50	new
51	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	9681823	49	21	12	-2
52	3f5lA8nnc4YYF1qf78WpHw	Ella Quiere Beber - Remix	Anuel AA	9583059	45	2	45	-7
53	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	9576449	47	34	12	-6
54	1NJcg626wLln4pGHpiV7mf	lovely	Billie Eilish	9557703	53	14	43	-1
55	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	9525176	44	39	2	-11
56	5BDP2tky8oMQJPS33frKVp	Un Año	Sebastian Yatra	9402405	55	7	55	-1
57	059bcIhyc2SBwm6sw2AZzd	Te Vi	Piso 21	9395549	52	9	52	-5
58	1LiN0Z98FkR1t0m8KmLcAH	Amanece	Anuel AA	9281838	46	13	45	-12
59	41MCdlvXOl62B7Kv86Bb1v	Empty	Juice WRLD	9182246	nan	1	59	new
60	285pBltuF7vW8TeWk8hdRR	Lucid Dreams	Juice WRLD	9145758	51	14	24	-9
61	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	8931011	59	52	1	-2
62	2TIlqbIneP0ZY1O0EzYLlc	Someone You Loved	Lewis Capaldi	8916287	57	10	57	-5
63	0i0wnv9UoFdZ5MfuFGQzMy	Last Hurrah	Bebe Rexha	8857931	65	4	63	2
64	6zeeWid2sgw4lap2jV61PZ	Better	Khalid	8805396	54	20	10	-10
65	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	8730143	60	46	8	-5
66	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	8631457	48	23	13	-18
67	2rbDhOo9Fh61Bbu23T2qCk	Always Remember Us This Way	Lady Gaga	8628952	56	20	35	-11
68	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	8428795	62	20	19	-6
69	224EVTFiLsdQignUFLvDeH	Pa Mí - Remix	Dalex	8271698	149	2	69	80
70	1xzBco0xcoJEDXktl7Jxrr	Mo Bamba	Sheck Wes	8162518	63	23	11	-7
71	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	7967868	66	52	2	-5
72	6vWEAOUSxohKxhp0K1BsxL	Mixed Personalities (feat. Kanye West)	YNW Melly	7885152	91	4	72	19
73	2G1tXoGBaEMJ7FKGnkf6ud	Wake Up in the Sky	Gucci Mane	7866663	69	14	39	-4
74	5kfNriitmkNE8mUbZ7gbq8	Saturday Nights	Khalid	7820464	68	19	19	-6
75	6ZRuF2n1CQxyxxAAWsKJOy	Nights Like This (feat. Ty Dolla $ign)	Kehlani	7742492	61	3	48	-14
76	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	7720331	74	39	8	-2
77	27rdGxbavYJeBphck5MZAF	Nothing Breaks Like a Heart (feat. Miley Cyrus)	Mark Ronson	7701001	64	15	22	-13
78	6eiztdXRkooWsBt2xToMWI	Make Believe	Juice WRLD	7642973	nan	1	78	new
79	5T8EDUDqKcs6OSOwEsfqG7	Don't Stop Me Now - 2011 Mix	Queen	7642895	71	20	51	-8
80	5vdp5UmvTsnMEMESIF2Ym7	Another One Bites The Dust - Remastered 2011	Queen	7542329	73	20	36	-7
81	2BgEsaKNfHUdlh97KmvFyo	2002	Anne-Marie	7457911	85	31	28	4
82	4mUIe9gfsdtsVP2zFIl74x	Maze	Juice WRLD	7328165	nan	1	82	new
83	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	7299246	77	36	6	-6
84	6MJUCumnQsQEKbCy28tbCP	Adictiva	Daddy Yankee	7287154	75	18	37	-9
85	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	7256216	80	49	2	-5
86	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	7087527	78	30	5	-8
87	3g4UyIcQwutiG0TfW32GnX	Esclavo de Tus Besos	Manuel Turizo	7053256	137	3	87	50
88	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	6992931	87	112	1	-1
89	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	6988866	86	43	6	-3
90	0YammaEkYSeo9vQYZ1OwS6	Say My Name	David Guetta	6912047	81	25	68	-9
91	7DHApOHsIFo7EyfieArYGE	Walk Me Home	P!nk	6879413	95	3	85	4
92	4ZT9FnbFu1PaBfV3itxiqT	I	Lil Skies	6760818	58	2	58	-34
93	2RSHsoi04658QL5xgQVov3	Bad Liar	Imagine Dragons	6725165	100	18	17	7
94	2XWjPtKdi5sucFYtVav07d	365	Zedd	6699895	83	4	48	-11
95	278kSqsZIiYp8p3QjYAqa8	NI BIEN NI MAL	Bad Bunny	6628728	88	11	56	-7
96	3id2EVGKc3eFAMn9nFnB0r	Love Someone	Lukas Graham	6612151	92	20	53	-4
97	40T5GIqQ1CegGm2PTEl8Bu	idontwannabeyouanymore	Billie Eilish	6610725	99	14	67	2
98	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	6546484	93	81	7	-5
99	2pMl9Sx4glsuk5ikZtFBtX	Old Town Road	Lil Nas X	6530006	nan	1	99	new
100	7K7MUBCnzgBAvMVW2RTWNs	Body (feat. brando)	Loud Luxury	6494257	98	32	19	-2
101	2D3z17LBMJ2HEHeBFFjTLi	Reggaeton	J Balvin	6477876	90	16	74	-11
102	2P91MQbaiQOfbiz9VqhqKQ	I Like Me Better	Lauv	6474427	110	41	86	8
103	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	6469724	108	104	4	5
104	0pqnGHJpmpxLKifKRmU6WP	Believer	Imagine Dragons	6459257	105	34	68	1
105	2qT1uLXPVPzGgFOx4jtEuo	no tears left to cry	Ariana Grande	6416446	97	30	16	-8
106	1TEL6MlSSVLSdhOSddidlJ	needy	Ariana Grande	6406441	67	5	5	-39
107	4SPu0Ql902hTVXkBoNIYtq	NASA	Ariana Grande	6362605	70	5	7	-37
108	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	6358035	109	46	2	1
109	6DCZcSspjsKoFjzjrWoCdn	God's Plan	Drake	6331804	102	34	19	-7
110	79esEXlqqmq0GPz0xQSZTV	Lost In Japan	Shawn Mendes	6259312	112	6	103	2
111	2GGMabyHXnJmjY6CXhhB2e	Money	Cardi B	6253692	94	20	46	-17
112	4TWflhgevIGo448fWc6mQq	Red Room	Offset	6232911	89	3	66	-23
113	1ahVFh0ViDZr8LvkEVlq3B	No Sleep (feat. Bonn)	Martin Garrix	6178643	134	3	112	21
114	2fuCquhmrzHpu5xcA1ci9x	Under Pressure - Remastered	Queen	6147126	107	19	55	-7
115	2hloaUoRonYssMuqLCBLTX	bloodline	Ariana Grande	6089202	76	5	8	-39
116	1rCcsYnmqbMYdkG7kS9GC5	Speechless (feat. Erika Sirola)	Robin Schulz	6082620	120	7	116	4
117	14mHfNsSHN0FbLftyjrV9g	Leave Me Alone	Flipp Dinero	6050814	113	27	34	-4
118	2LskIZrCeLxRvCiGP8gxlh	Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION	6038587	104	20	3	-14
119	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	6002305	111	49	2	-8
120	4mGdjNMo0RonTlOEb7cYg4	11 Minutes (with Halsey feat. Travis Barker)	YUNGBLUD	5968338	101	4	65	-19
121	51NFxnQvaosfDDutk0tams	bellyache	Billie Eilish	5930833	121	16	70	0
122	39LmTF9RgyakzSYX8txrow	imagine	Ariana Grande	5918697	84	5	15	-38
123	7dNwJbsT0sg1le5kVugGJb	Bubalu	Becky G	5838327	116	18	71	-7
124	2FY7b99s15jUprqC0M5NCT	Natural	Imagine Dragons	5713434	122	18	19	-2
125	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	5706289	127	70	3	2
126	1zB4vmk8tFRmM9UULNzbLB	Thunder	Imagine Dragons	5700376	143	34	81	17
127	76cy1WJvNGJTj78UqeA5zr	IDGAF	Dua Lipa	5656428	126	63	4	-1
128	5wujBwqG7INdStqGd4tRMX	Armed And Dangerous	Juice WRLD	5654453	96	14	90	-32
129	0TlLq3lA83rQOYtrqBqSct	Nonstop	Drake	5631960	128	34	16	-1
130	7BuHdm4lQqcyG3qTwdkxus	Aullando	Wisin & Yandel	5628353	174	2	130	44
131	1mT47pKLXUwPYGwB91GcNz	Créeme	KAROL G	5622532	117	14	114	-14
132	14SaZBTjxlorHJQxXh01Hu	Girls Need Love (with Drake) - Remix	Summer Walker	5614711	nan	1	132	new
133	6UTmrvq4nRmx1iQ6iMd1FD	Almost (Sweet Music)	Hozier	5567308	133	2	133	0
134	7EQpvVujgytLVY8vKiDHAg	bad idea	Ariana Grande	5557109	82	5	9	-52
