position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1702274	1	11	1	0
2	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	1287005	2	3	2	0
3	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	1098596	7	4	3	4
4	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	1078145	4	5	2	0
5	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	1047686	5	5	5	0
6	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	975206	9	11	6	3
7	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	963939	6	3	5	-1
8	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	954660	3	11	2	-5
9	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	951914	11	4	9	2
10	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	948592	8	9	5	-2
11	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	864247	12	8	8	1
12	1CnPYaKxTVb4LWOtiGOm0m	All Time Low	Jon Bellion	864229	13	12	12	1
13	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	829783	10	12	2	-3
14	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	823542	nan	1	14	new
15	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	797786	23	11	15	8
16	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	786471	15	10	3	-1
17	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	748033	19	11	9	2
18	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	746048	18	12	5	0
19	51ChrwmUPDJvedPQnIU8Ls	Dive	Ed Sheeran	726342	16	3	10	-3
20	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	681421	14	3	7	-6
21	6520aj0B4FSKGVuKNsOCOi	Chained To The Rhythm	Katy Perry	640299	22	6	12	1
22	5hYTyyh2odQKphUbMqc5gN	"How Far I'll Go - From ""Moana"""	Alessia Cara	628427	25	12	15	3
23	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	627065	17	3	8	-6
24	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	625714	28	12	6	4
25	4rex1k9pBVFaIVKBBssZzi	Chameleon	PNAU	622585	24	12	5	-1
26	5v9N8Rx3QsFvr50cxyQcA3	Love$ick	Mura Masa	614545	26	12	8	0
27	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	613801	32	5	27	5
28	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	595326	34	12	26	6
29	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	590674	29	8	16	0
30	1rPCgtaIF0CyKRgAwhtpbF	Adore	Amy Shark	560901	33	12	7	3
31	2pJZ1v8HezrAoZ0Fhzby92	What Do I Know?	Ed Sheeran	559379	21	3	13	-10
32	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	553622	35	10	22	3
33	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	552631	31	12	21	-2
34	5HDPtsnyb3maFmPL8LLUTG	New Man	Ed Sheeran	533073	20	3	12	-14
35	4vb4mFvYsr2h6enhjJsq9Y	Water Under the Bridge	Adele	532132	30	12	30	-5
36	4VuS959DSpr82t3qBqCrWG	Supermarket Flowers	Ed Sheeran	504739	27	3	17	-9
37	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	483096	39	12	1	2
38	343YBumqHu19cGoGARUTsd	Fake Love	Drake	478091	67	12	20	29
39	05KOgYg8PGeJyyWBPi5ja8	Free Smoke	Drake	471194	nan	1	39	new
40	0jVPEBd4wyHupkTHwzQRyc	Stranger	Peking Duk	468975	42	12	11	2
41	2XMTqoHHSH0lvuXrvIEdco	Capsize	FRENSHIP	467899	44	12	21	3
42	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	467678	52	7	40	10
43	2bjwRfXMk4uRgOD9IBYl9h	Portland	Drake	467635	nan	1	43	new
44	0L87MffumRNWrY2SNUFcvs	Cocoon	Milky Chance	463335	47	12	17	3
45	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	460837	49	12	8	4
46	43jBqV3j3Xi1g6wO0bhIMd	Now and Later	Sage The Gemini	445363	43	12	14	-3
47	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	437360	45	12	16	-2
48	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	429981	40	12	2	-8
49	7y6c07pgjZvtHI9kuMVqk1	Get It Together	Drake	425734	nan	1	49	new
50	3AsAuGTaDQzavZZThyYlop	Sexual	NEIKED	423260	48	12	7	-2
51	6PJ8FF6UR8FZXfEvpHkIVN	How Would You Feel (Paean)	Ed Sheeran	422047	36	5	18	-15
52	6CfrYuD3YRDYdYvH9jNtXY	No Long Talk	Drake	419778	nan	1	52	new
53	3Lfiu5sZ4M4B6JaKMBc0FU	Barcelona	Ed Sheeran	413248	37	3	25	-16
54	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	406841	59	3	54	5
55	2XlHu0HcujBCkWMdIAvrqt	Blem	Drake	405551	nan	1	55	new
56	4nMlau89VAjmV7agkl7OY3	Fresh Eyes	Andy Grammer	394447	54	12	15	-2
