position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	1396018	1	5	1	0
2	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1116873	nan	1	2	new
3	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1067863	2	17	1	-1
4	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	967246	4	7	4	0
5	7hDc8b7IXETo14hHIHdnhd	Passionfruit	Drake	919397	3	7	2	-2
6	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	909936	6	10	3	0
7	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	872239	5	9	2	-2
8	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	851683	7	11	2	-1
9	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	844335	9	9	9	0
10	7tr2za8SQg2CI8EDgrdtNl	Slide (feat. Frank Ocean & Migos)	Calvin Harris	833869	8	10	7	-2
11	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	830525	24	3	11	13
12	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	789290	17	2	12	5
13	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	780061	11	11	5	-2
14	0KKkJNfGyhkQ5aFogxQAPU	That's What I Like	Bruno Mars	773093	12	17	6	-2
15	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	705179	13	14	8	-2
16	0gbBzIqrECJOEPvQJIBFs5	Green Light	Lorde	694733	14	9	5	-2
17	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	684112	16	10	16	-1
18	6HZILIRieu8S0iqY8kIKhj	DNA.	Kendrick Lamar	673838	10	3	6	-8
19	1sXUWdKx03aP9Gmzft58rt	Issues	Julia Michaels	671577	15	15	5	-4
20	0Nhu3zSYbEz32IYiobV75e	Now Or Never	Halsey	617081	27	4	20	7
21	2EEeOnHehOozLq4aS0n6SL	iSpy (feat. Lil Yachty)	KYLE	610962	22	13	21	1
22	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	586855	18	4	16	-4
23	1CnPYaKxTVb4LWOtiGOm0m	All Time Low	Jon Bellion	578867	20	18	12	-3
24	64xJ1MMFxxK6osZxJH857T	Waves	Dean Lewis	571989	46	4	24	22
25	51PIvodunv6NmX5250zxAh	The Cure	Lady Gaga	563331	32	3	25	7
26	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	559685	19	17	13	-7
27	6SlJooJullmwjBsrnRNROA	Moments (feat. Gavin James)	Bliss n Eso	549975	47	5	27	20
28	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	549783	25	18	5	-3
29	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	547354	23	18	21	-6
30	0Zx8khUcEfCFK2AEoIhC92	Don't Leave	Snakehips	531832	26	17	9	-4
31	1Eck97uRMlprKOOJN9oO1E	Good Life (with G-Eazy & Kehlani)	G-Eazy	530012	39	5	31	8
32	000xQL6tZNLJzIrtIgxqSl	Still Got Time	ZAYN	526093	29	6	22	-3
33	6PCUP3dWmTjcTtXY02oFdT	Castle on the Hill	Ed Sheeran	497949	28	17	2	-5
34	2Ce5IyMlVRVvN997ZJjJJA	Selfish (feat. Rihanna)	Future	487713	35	10	24	1
35	5Ua3GXyHwiSfpNTMjq6m2z	Touch	Little Mix	464849	34	16	22	-1
36	6SwRhMLwNqEi6alNPVG00n	LOYALTY. FEAT. RIHANNA.	Kendrick Lamar	462864	21	3	12	-15
37	5NNlUMcOEOdoOIwwaWXv0k	Cold	Maroon 5	456664	36	11	22	-1
38	152lZdxL1OR0ZMW6KquMif	Location	Khalid	454340	37	8	37	-1
39	4rex1k9pBVFaIVKBBssZzi	Chameleon	PNAU	447323	38	18	5	-1
40	1rPCgtaIF0CyKRgAwhtpbF	Adore	Amy Shark	439934	33	18	7	-7
41	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	421517	40	12	40	-1
42	6PGoSes0D9eUDeeAafB2As	LOVE. FEAT. ZACARI.	Kendrick Lamar	420403	31	3	22	-11
43	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	414882	108	2	43	65
44	60APt5N2NRaKWf5xzJdzyC	Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)	Calvin Harris	408183	52	5	41	8
45	1EaKU4dMbesXXd3BrLCtYG	ELEMENT.	Kendrick Lamar	406223	30	3	17	-15
46	5uCax9HTNlzGybIStD3vDh	Say You Won't Let Go	James Arthur	402649	43	18	8	-3
47	0fg8CqpjdojMyXLNzM2PaJ	Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)	Major Lazer	389012	44	14	16	-3
48	72jbDTw1piOOj770jWNeaG	Paris	The Chainsmokers	384313	42	16	3	-6
49	5v9N8Rx3QsFvr50cxyQcA3	Love$ick	Mura Masa	377550	41	18	8	-8
50	3NdDpSvN911VPGivFlV5d0	"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"""	ZAYN	373530	45	18	2	-5
51	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	342685	66	5	51	15
52	5aAx2yezTd8zXrkmtKl66Z	Starboy	The Weeknd	336215	49	18	1	-3
53	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	331421	nan	1	53	new
54	2RttW7RAu5nOAfq6YFvApB	Happier	Ed Sheeran	318318	48	9	8	-6
55	0jVPEBd4wyHupkTHwzQRyc	Stranger	Peking Duk	306404	54	18	11	-1
56	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	305681	70	5	56	14
57	7BKLCZ1jbUBVqRi2FVlTVw	Closer	The Chainsmokers	299181	57	18	3	0
58	5GXAXm5YOmYT0kL5jHvYBt	I Feel It Coming	The Weeknd	298283	56	18	6	-2
59	5knuzwU65gJK7IF5yJsuaW	Rockabye (feat. Sean Paul & Anne-Marie)	Clean Bandit	297964	58	18	2	-1
60	61WbtB6ujkpNAsAf5LjF4b	Bon appétit	Katy Perry	297294	nan	1	60	new
61	1cG0umU5TKStygKsPFZ9pY	Shed a Light	Robin Schulz	296118	59	18	16	-2
62	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	292440	55	9	7	-7
63	1yNyoWWWikbLhwIGWjZuDW	All Night	The Vamps	288082	61	18	21	-2
64	3kxfsdsCpFgN412fpnW85Y	Redbone	Childish Gambino	277107	67	18	29	3
65	0SGkqnVQo9KPytSri1H6cF	Bounce Back	Big Sean	262872	69	18	39	4
66	0L87MffumRNWrY2SNUFcvs	Cocoon	Milky Chance	257505	68	18	17	2
67	0wfbD5rAksdXUzRvMfM3x5	The One	The Chainsmokers	256865	65	5	32	-2
68	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	254657	62	13	34	-6
69	6cAKeFFYW2aClZSUyvqAEW	It's Gotta Be You	Isaiah	249955	72	18	41	3
70	2XMTqoHHSH0lvuXrvIEdco	Capsize	FRENSHIP	245537	50	18	21	-20
71	12REd1n8PeiHHWOh066tpr	Never Be Like You	Flume	244693	71	18	31	0
