position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0FYpW0zBO7cht8qGRY41Mz	Désaccordé	Vald	1756437	1	2	1	0
2	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	868911	22	4	2	20
3	6dotEcliwGD3yrJaUHO621	Dragon	Vald	824261	2	2	2	-1
4	2HdCh16tdPjle1rm80Y6q7	Reine	Dadju	815439	13	12	2	9
5	1vVZLmZq8gN8pPCEBLjPvD	Mwaka Moon	Kalash	783551	9	18	1	4
6	6U0p0b3ma0MgBwNc8i26xw	Longue vie	Sofiane	774461	11	3	2	5
7	5RQ3ZyfOfJJ2qLKOZTmLiB	Lundi	Sofiane	768445	23	3	4	16
8	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	712273	19	5	2	11
9	2Imq77E6CEJR5TPUxlJvTY	All The Stars (with SZA)	Kendrick Lamar	693979	nan	1	9	new
10	0Zik8927LgckQX74uxp25j	Gris	Vald	654889	4	2	4	-6
11	6L6yn9GeVqnlWX1npp6rAK	Bob Marley	Dadju	646893	25	12	11	14
12	644Y6gowYTqtd2U2XNKzDS	Diarabi	Kaaris	634284	32	15	12	20
13	50iHTENAMPdSXPtCgiYgBJ	Primitif	Vald	625322	3	2	3	-10
14	4s7OqcUEyLJ1RkbzBopRGt	Bling Bling	Kaaris	591293	24	15	7	10
15	1OmcAT5Y8eg5bUPv9qJT4R	rockstar	Post Malone	575274	21	5	12	6
16	3cPWIdD2eECl9Q0DasxADQ	Possédé	Vald	571571	5	2	5	-11
17	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	563537	27	21	2	10
18	2wtZXwhQzaHOf0jLFzHMr4	Offshore	Vald	552845	8	2	8	-10
19	6xcXAVbDuVT1pCsa2rmDHY	Mobali	Siboy	547233	31	33	7	12
20	7Ij6GjCcmiAVJlm0ptzAPH	Fallait pas	Marwa Loud	539553	69	8	20	49
21	1CYj9Yx8zrYvU93khXvmsA	Friday	Booba	532580	28	11	2	7
22	3IQe7wqTyXxkqeMR8is76T	Tueurs	Damso	527191	30	11	6	8
23	3CVZ2o5y6YyhKKVJ7X2cRB	Résidus	Vald	515471	6	2	6	-17
24	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	514138	47	16	24	23
25	7if7fmYTfMnsWRlkK3HmcV	Vai et viens	Lartiste	513545	34	6	25	9
26	6wN357SzlXezV5aJ2wzAPV	Caméléon	Maître Gims	509892	35	14	23	9
27	2ogSMKrLQnICe1onHfr0rL	Catchu Catchu	Lartiste	486148	36	18	14	9
28	2r6C2IEw533mDs3sam5Zxx	Tuba Life	Niska	481151	38	21	2	10
29	1zsG4eaZmkA1dvjDDsAGLK	Échame La Culpa	Luis Fonsi	476254	37	13	28	8
30	10z0OHuUb2K0K5WjL8kwOd	Réflexions basses	Vald	469993	12	2	12	-18
31	1PD3C6A1tnUI5Ul7cXGVuc	Seum	Vald	463842	7	2	7	-24
32	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	459066	29	9	12	-3
