position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1Bhm5HNO1cq8olDbBmokyL	Copines	Aya Nakamura	1781830	nan	1	1	new
2	3aRgAfrt6aQW8IimLq2aVG	La dot	Aya Nakamura	1676488	nan	1	2	new
3	0QnEGWGECQUPuE3m8L6hdT	Jaloux	Dadju	1527789	2	5	1	-1
4	3qHs2PoiJMPvdxgyRSvqAl	Sucette (feat. Niska)	Aya Nakamura	1421016	nan	1	4	new
5	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	1345445	3	6	3	-2
6	6cKj3bzvVrOQtPfGhcKlRt	Madrina	Maes	1345164	1	2	1	-5
7	3yKHE0h9BUxpHZe1EqmJnX	Oula	Aya Nakamura	1202132	nan	1	7	new
8	7h0hP4GquuKsAXXuDUV1eq	Pompom	Aya Nakamura	1074325	nan	1	8	new
9	7vSQVx20cqaYOVAVJwj00p	Dalida	Soolking	1057290	nan	1	9	new
10	1m0UFnuTktOkksvjbF9z0m	Ramenez la coupe à la maison	Vegedream	1045256	4	16	1	-6
11	2QpUWi6VSNOt2WyH5FIeLD	Pookie	Aya Nakamura	1031963	nan	1	11	new
12	7sKDftgGirHWTVFMtJoDoh	Djadja	Aya Nakamura	989444	nan	1	12	new
13	6qk9lEM6UIxNbAuI0PpOLu	Air Max	Rim'K	988968	6	7	2	-7
14	5sX6wIVVYhHPqtsv3BXIpk	Whine Up	Aya Nakamura	961552	nan	1	14	new
15	06O3hxudc6V0BOuoCFSy71	Tout oublier	Angèle	944696	13	5	8	-2
16	0gMywbX34eJ7W8RW7i2Qo3	Ça fait mal	Aya Nakamura	938066	nan	1	16	new
17	4EHacNxfg1CVjRUX9YMLH4	Le code	SCH	913304	9	3	7	-8
18	0sMzxVIRUbQBtOPTCBITUS	Qui dit mieux (feat. Orelsan, Vald & Suikon Blaz AD)	Gringe	901607	nan	1	18	new
19	5raFS0XhubxwCAm9brr5pS	Gangster	Aya Nakamura	854765	nan	1	19	new
20	0YCMh9HQkRpAtkj0i1sZqH	BB	Booba	854710	8	6	1	-12
21	0ZKi6Khl1E9EoOQadSXN5m	Prêt à partir (feat. Ninho)	SCH	852080	7	3	2	-14
22	0O4XHiuVt3dBaOzSI49BtF	Bella	MHD	846131	12	8	5	-10
23	7EAtJk0HzXQp2gpFeaaLzF	Guerilla	Soolking	845839	nan	1	23	new
24	2NUIWpL6IsYGkwfSN7basS	Ma 6t a craqué (feat. Ninho)	Kpoint	821715	11	15	3	-13
25	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	814615	10	16	6	-15
26	6Y4h3C3S6J1l3mlH4IgcZk	Vroom vroom	Soolking	795649	nan	1	26	new
27	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	787209	16	5	16	-11
28	2o6C8XWPR9VD122LT6sXDZ	Poussette	Jul	777899	nan	1	28	new
29	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	772457	15	12	12	-14
30	0xzZlIXDsXgC3kCPjRB1Rp	Faya	Aya Nakamura	771647	nan	1	30	new
31	42Xesu4U4nM3CCjMk5X3kM	Sur le drapeau	Suprême NTM	763642	14	8	6	-17
