position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2cqIyMApTDUOo6VO5VFQsH	Ipséité	Damso	1925044	nan	1	1	new
2	0WxiQqTcK3ZErx2mMWgtm6	Mafiosa (feat. Caroliina)	Lartiste	1436935	1	10	1	-1
3	7qibGVhkRyQ4kgYwzZu7iG	"Va Bene - Extrait de la BOF de ""Taxi 5"""	L'Algérino	1259373	2	7	2	-1
4	3XfnssSD9HMQ9LhVOJvXTE	Djadja	Aya Nakamura	1218215	3	4	3	-1
5	0FYpW0zBO7cht8qGRY41Mz	Désaccordé	Vald	1094456	4	13	1	-1
6	7HK0UeyxUWJjc6ndRZVKFg	La même	Maître Gims	1044797	5	6	3	-1
7	39N9RPD9MRb5WmoLzNzPeA	X	Nicky Jam	1018852	8	8	7	1
8	6L6yn9GeVqnlWX1npp6rAK	Bob Marley	Dadju	986049	6	23	3	-2
9	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	967653	7	15	1	-2
10	3MVTefqbeNX5yHFOmnHy3X	Un Poco	Ninho	854339	15	5	7	5
11	08bNPGLD8AhKpnnERrAc6G	FRIENDS	Marshmello	788462	9	11	9	-2
12	0fACF9oFLE2IOaEyRvRTrL	Fallait pas	Marwa Loud	784128	10	8	4	-2
13	3yndKI4zWEyC36BQYrdKBA	Hit Sale (feat. Roméo Elvis)	Therapie TAXI	749616	11	13	11	-2
14	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	749208	13	4	13	-1
15	1qRZfv2ZbAZGPnfbIV3YvD	M.I.L.S 2.0	Ninho	712054	12	5	1	-3
16	3u3kWFntWbm4YrO5384wqF	Mi Gna - Maître Gims Remix	Maître Gims	644839	14	6	8	-2
17	5SxkdsY1ufZzoq9iXceLw9	no tears left to cry	Ariana Grande	644523	20	2	17	3
18	5RQ3ZyfOfJJ2qLKOZTmLiB	Lundi	Sofiane	621843	19	14	3	1
19	6dN7nkvH6HaRxVQETt6agT	Arrivant	Timal	602640	nan	1	19	new
20	3swc6WTsr7rl9DqQKQA55C	Psycho (feat. Ty Dolla $ign)	Post Malone	601113	nan	1	20	new
21	7BtAkqRFQjvOYOq5k5mlCb	Fendi	Ninho	592532	23	5	2	2
22	3soOPBuMK8YMdWnV7xpEyf	Mad Love	Sean Paul	585474	22	6	22	0
23	5CLGzJsGqhCEECcpnFQA8x	These Days (feat. Jess Glynne, Macklemore & Dan Caplen)	Rudimental	578057	18	13	18	-5
24	6dAx0jUY9lnXEtBiK7e2ZZ	Vai et viens	Lartiste	557202	24	10	8	0
25	4cYFep5SECqb4EsSkF82e0	La pluie (feat. Stromae)	Orelsan	549349	36	25	9	11
26	6RnkFd8Fqqgk1Uni8RgqCQ	Like I Do	David Guetta	547910	16	9	16	-10
27	5Ji6WkHJKJOiAfSjRAriYE	Rien de nouveau	Timal	540963	nan	1	27	new
28	6PvouhcF7NDx18gVoEzs14	Coffrer	Ninho	537133	26	5	4	-2
29	33IOhptvC2Qoy2UhjiHXLV	Flames	David Guetta	524496	38	5	29	9
30	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	518130	17	6	17	-13
31	6lOWoTqVnAWXchddtTH31W	Leave a Light On	Tom Walker	516920	35	22	24	4
32	7k5HgarMbFipRP0y1Ko8Fc	Country	Niska	498765	28	2	28	-4
33	0OdJDO164ngWHxCzIPwsY9	Dans la ville	Timal	487167	nan	1	33	new
34	1cTZMwcBJT0Ka3UJPXOeeN	Nice For What	Drake	481437	25	4	23	-9
35	0lpfafOcflOR0Oz6E1fj48	La 9 - Ruinart	Timal	476638	nan	1	35	new
36	1gm616Plq4ScqNi7TVkZ5N	Call Out My Name	The Weeknd	471241	27	5	23	-9
37	7rQSQZMVwyobK4icEUrS6d	J'souris	Djadja & Dinaz	450006	21	2	21	-16
38	6sZ2zjebkPsXTrxhvaRFJF	Who Mad Again	Jahyanai	449391	40	12	38	2
39	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	442764	nan	1	39	new
40	5tblb3Aojs2S91eE1lxWxP	Billet	Marwa Loud	435848	39	8	5	-1
41	1vVZLmZq8gN8pPCEBLjPvD	Mwaka Moon	Kalash	433067	58	29	1	17
42	2ARqIya5NAuvFVHSN3bL0m	The Middle	Zedd	431157	37	10	33	-5
43	3GCdLUSnKSMJhs4Tj6CV3s	All The Stars (with SZA)	Kendrick Lamar	425165	33	10	8	-10
44	4rZ9c0yxEuhoQ6fSXFqKJQ	Cartel (feat. Meryl)	Timal	422400	nan	1	44	new
45	1xZA0qvWfCcsNlzZXmCnJh	Favela	Naps	421314	56	8	25	11
46	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	412545	nan	1	46	new
47	3N6Z0Vw427hDGCsXu5TwLS	Bandolero	Moha La Squale	408408	69	12	13	22
48	2Bb3mu3lfUrcRoTi3IcvQc	All Night	Big Boi	406737	44	8	19	-4
49	2teiVa4Yniofma2Ffac5cL	Carton rouge	Lorenzo	402519	45	9	4	-4
50	3w8yBGCi5jm2rKsrsHJpdD	Guerilla	Soolking	400145	80	10	50	30
51	4TTLq43WaxxkYZE9mq9kPY	Fais-moi un Vie	Damso	397919	78	7	7	27
52	2hqy4QmpvMeVz6zeolDeLQ	Crazy	Lost Frequencies	396739	50	4	44	-2
53	0IbEikMmfMHeR4oEcMUO8O	TieksVie	Damso	389003	72	7	17	19
54	7F3uo3304R2CTvOseU3H7u	Whatever It Takes	Imagine Dragons	381973	70	10	37	16
55	6tvQzeCPwOytDlBYCIOY0n	Breathe	Jax Jones	379381	59	7	47	4
56	5fuSDvNupEYnbjhZh8mQAq	Loup garou	Maître Gims	379147	49	6	6	-7
57	6xTU6B6nFwKKTSZ9ySXS80	Remind Me to Forget	Kygo	377301	71	5	57	14
58	1uaAq8pSghvpVxlrOrgdeO	Yeux disent	Lomepal	371536	62	45	17	4
59	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	369195	53	3	53	-6
60	3upZ3T8dJGMzsR2JjGVf6v	Lyca	Timal	364223	nan	1	60	new
61	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	360653	82	32	2	21
62	1lir7rqgPklxwVJjVYn9qP	Du rire aux larmes	Timal	360638	nan	1	62	new
63	5faMnd4SDjY9kFP4VpSPLi	Breathe	Feder	358876	67	15	40	4
64	4ecVfZXvn6YBnd0WFgRrL3	Pirate	Timal	357687	nan	1	64	new
65	0N90EmHdOXLnTYDoeLwsmr	Bad Boy	Marwa Loud	354423	79	8	32	14
66	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	353498	57	7	8	-9
67	6txYvtDOlnRyH31a4fchk8	Timal	Timal	351112	nan	1	67	new
68	7dndJPTp6wuHXv3F8cxBhm	Tu le C	Lorenzo	348746	73	9	7	5
69	3x4KCLyd0W6vfxSkKFUA9L	Magma - Interlude	Timal	343413	nan	1	69	new
70	3IQe7wqTyXxkqeMR8is76T	Tueurs	Damso	340395	103	22	6	33
71	1E3zyoTHtJzsu5CjwIFIhY	Γ. Mosaïque solitaire	Damso	340184	109	53	4	38
72	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	337996	55	25	32	-17
73	02LVio44kxb9vSlvbMzEDT	Je sais	Timal	335297	nan	1	73	new
74	2bXZtkOqVVlSt1lpzV9jRv	Valise	Hornet La Frappe	335085	42	2	42	-32
75	1UJSvTf7RoSew9oRgZkKZm	Maria	Timal	333725	nan	1	75	new
76	4ogvY05K9yCI6RqsC4aYEn	Recherché	Naps	333630	76	8	13	0
77	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	332309	84	69	1	7
78	1gI6FedOWXQ7aSj4FfEiGK	Medellín	Niska	330109	89	32	3	11
79	7uzmGiiJyRfuViKKK3lVmR	Mine	Bazzi	327885	61	3	61	-18
