position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	58st6r10Ze6QomHs0BMUA8	91's	PNL	3600305	nan	1	1	new
2	2XESFfYekQ0mRau2GXjT3E	Air Max	Rim'K	1785369	1	4	1	-1
3	13E2wgUjmdunrlq3Vbxv8T	W.L.G	Niska	1514646	nan	1	3	new
4	1m0UFnuTktOkksvjbF9z0m	Ramenez la coupe à la maison	Vegedream	1277186	2	4	1	-2
5	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	1090591	3	4	2	-2
6	2NUIWpL6IsYGkwfSN7basS	Ma 6t a craqué (feat. Ninho)	Kpoint	1089816	5	3	5	-1
7	4xrIWVwDYmJ5KFXinj82TG	Taga	Hornet La Frappe	1014125	8	5	7	1
8	6kPJZM97LwdG9QIsT7khp6	Solo (feat. Demi Lovato)	Clean Bandit	955560	4	12	4	-4
9	14hLSMLJ86sHRklJ62tH58	Django	Dadju	951879	9	7	9	0
10	4bZOVCf1wiNELuCH34rFDl	Complètement sonné	KeBlack	931973	11	14	10	1
11	61SYuUg9rokbvIPxzrhxd0	Billets verts	Maes	926134	12	3	11	1
12	4L0Iwsk1s8cbdBcEgdm8K5	Feu de bois	Damso	913932	7	9	2	-5
13	63SevszngYpZOwf63o61K4	Nevermind	Dennis Lloyd	913440	10	21	5	-3
14	196cSZjrDdgaJILT3cpfYl	Woah	Sofiane	834424	16	3	14	2
15	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	830860	14	9	13	-1
16	7ef4DlsgrMEH11cDZd32M6	One Kiss (with Dua Lipa)	Calvin Harris	814477	6	19	3	-10
17	3XfnssSD9HMQ9LhVOJvXTE	Djadja	Aya Nakamura	812359	15	19	2	-2
18	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	809593	32	4	18	14
19	0G0WC5ghZRRH6LJNNXtK1W	Santana	Alonzo	799466	17	19	7	-2
20	76HlSm9QxyXxpks5HTYS0F	Habitué	Dosseh	787734	18	6	2	-2
21	0JOJx8jx0dWZk33MsvRZrB	Juste pour voir	S.Pri Noir	784183	25	14	20	4
22	6aH3QgooXRmx8k8jzrSm3V	A l'Ammoniaque	PNL	780598	23	8	1	1
23	3u1S1OmAUhx5DRlLrXqyp3	Rise	Jonas Blue	771480	19	9	19	-4
24	1h1wmYG39fp6ZTgwlJ3Cv3	Smog	Damso	767777	13	9	1	-11
25	4DMSNaJcSirQN31BSf2BeZ	Toto et Ninetta	Jul	756925	20	7	1	-5
26	55PyQALchJn43CGeN6XHAN	Luna	Moha La Squale	741502	27	12	26	1
27	0WxiQqTcK3ZErx2mMWgtm6	Mafiosa (feat. Caroliina)	Lartiste	726508	21	25	1	-6
28	6pJMDcYj8jHDGdEVWNwBMH	Guerilla	Soolking	690086	30	7	23	2
29	2E124GmJRnBJuXbTb4cPUB	FEFE (feat. Nicki Minaj & Murda Beatz)	6ix9ine	685559	22	4	15	-7
30	145QaTU2UvcUNkC04RIYkT	Alright	Jain	680152	24	10	24	-6
31	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	670207	26	22	3	-5
32	0N90EmHdOXLnTYDoeLwsmr	Bad Boy	Marwa Loud	634503	33	23	29	1
33	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	620525	29	18	13	-4
34	4kWO6O1BUXcZmaxitpVUwp	Jackie Chan	Tiësto	618134	37	10	34	3
35	0SJRHDAStlsrXIXeFZZStK	Bella	MHD	615858	43	4	31	8
36	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	600075	31	22	7	-5
37	7HK0UeyxUWJjc6ndRZVKFg	La même	Maître Gims	597414	36	21	3	-1
38	7boPPE857KEqCIHNwFkDop	Audio	Sia	586252	35	13	32	-3
39	79m95shJaTK0aSogeQQTyD	Demain - Bigflo & Oli X Petit Biscuit	Bigflo & Oli	549642	38	7	38	-1
40	11isH5A99DyVhzRHoZcIHz	Tout est bon	DJ Babs	541811	41	8	30	1
