position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1vVZLmZq8gN8pPCEBLjPvD	Mwaka Moon	Kalash	1060127	1	15	1	0
2	6A2s6o5DQGTs20XVqFsM8k	Désaccordé	Vald	974991	3	3	2	1
3	2HdCh16tdPjle1rm80Y6q7	Reine	Dadju	957043	6	9	2	3
4	1rfofaqEpACxVEHIZBJe6W	Havana (feat. Young Thug)	Camila Cabello	893179	2	2	2	-2
5	7wGoVu4Dady5GV0Sv4UIsx	rockstar	Post Malone	875851	5	16	2	0
6	0bZXIae48CY5UZ6MKuNutR	Longue vie	Sofiane	842565	4	3	4	-2
7	1CYj9Yx8zrYvU93khXvmsA	Friday	Booba	738207	7	8	2	0
8	4s7OqcUEyLJ1RkbzBopRGt	Bling Bling	Kaaris	726396	9	12	7	1
9	3IQe7wqTyXxkqeMR8is76T	Tueurs	Damso	711649	11	8	6	2
10	0uBu60Wd7yzm2sFrj2hSr6	Salé	Niska	708901	10	18	2	0
11	6xcXAVbDuVT1pCsa2rmDHY	Mobali	Siboy	615263	13	30	7	2
12	2r6C2IEw533mDs3sam5Zxx	Tuba Life	Niska	603266	15	18	2	3
13	2XW4DbS6NddZxRPm5rMCeY	God's Plan	Drake	597161	nan	1	13	new
14	5k38wzpLb15YgncyWdTZE4	Him & I (with Halsey)	G-Eazy	587312	20	6	12	6
15	75150PNLhk4LZwCe3ytsUq	Bienvenue à La Banane	Moha La Squale	570715	16	3	15	1
16	2ogSMKrLQnICe1onHfr0rL	Catchu Catchu	Lartiste	568862	17	15	14	1
17	6xqAP7kpdgCy8lERQHh29c	113	Booba	558925	14	8	2	-3
18	5UEnHoDYpsxlfzWLZIc7LD	River (feat. Ed Sheeran)	Eminem	557320	12	6	12	-6
19	1uALcl1cjFeHnV4sk5Fw3j	Carton rouge	Lorenzo	541776	8	2	8	-11
20	2nY6MRHWpW0AGXMoGDJOjX	Réseaux	Niska	534571	23	18	1	3
21	6mrKP2jyIQmM0rw6fQryjr	Let You Down	NF	533412	24	14	21	3
22	3ldfGgw7IoLHbaqmspX3ME	De l'autre côté (feat. Nekfeu)	Ninho	532581	25	20	1	3
23	43ZyHQITOjhciSUUNPVRHc	Gucci Gang	Lil Pump	523462	22	16	9	-1
24	7EmGUiUaOSGDnUUQUDrOXC	Wolves	Selena Gomez	522798	36	13	24	12
25	5SGoH6oXOUUWKpvuOzLEnM	Drapeau noir	Booba	522755	18	8	3	-7
26	1j4kHkkpqZRBwE0A4CN4Yv	Dusk Till Dawn - Radio Edit	ZAYN	521925	19	20	11	-7
27	1ywqGGNsfC9gditduk5hpZ	Petite fille	Booba	514766	21	8	1	-6
28	6wN357SzlXezV5aJ2wzAPV	Caméléon	Maître Gims	502592	27	11	27	-1
29	644Y6gowYTqtd2U2XNKzDS	Diarabi	Kaaris	496155	39	12	29	10
30	1zsG4eaZmkA1dvjDDsAGLK	Échame La Culpa	Luis Fonsi	488980	35	10	30	5
31	5fHKAlIbe8Rvtf1LabHJSr	Tout est neuf	Dosseh	477326	26	2	26	-5
32	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	476910	31	55	1	-1
33	4zWO4gvuFtw6EJZC5FFGlr	Bum Bum Tam Tam	MC Fioti	468300	53	4	33	20
34	7gmYDrNYV5AaTEnZo0yhtM	Tout va bien	Orelsan	462711	29	14	11	-5
35	0Zbbxnx4SGGHoIow4PpISP	Stargazing	Kygo	456786	37	17	33	2
36	3alSzdz0U10gV2aXVigYkT	Par amour	Dadju	456123	38	9	17	2
37	3hBBKuWJfxlIlnd9QFoC8k	What Lovers Do (feat. SZA)	Maroon 5	455763	34	12	18	-3
38	37YNulvDhyzULfhHycmhEl	Madre mia (feat. Ninho)	Sadek	453465	33	19	6	-5
39	4eUxD9V0Df1prftDNBpQ9Z	Noche	Lacrim	449135	30	10	2	-9
40	03aduXwm6cTqO9bb4XFQ2b	Ε. Signaler	Damso	442815	41	39	5	1
41	2UZW9WOPXdxw9YMG1bebS8	Θ. Macarena	Damso	441567	40	39	1	-1
42	7if7fmYTfMnsWRlkK3HmcV	Vai et viens	Lartiste	438635	54	3	42	12
43	0V8dyQyZRnaKeBTxE0hmuj	Lundi	Sofiane	431833	nan	1	43	new
44	0OlnLZY4cmQzT6ZGttvWBM	So Far Away (feat. Jamie Scott & Romy Dya)	Martin Garrix	431156	51	8	44	7
45	06IYJV7Ed3FfpJurK7OIFG	Ridin'	Booba	421412	32	8	4	-13
46	6L6yn9GeVqnlWX1npp6rAK	Bob Marley	Dadju	418432	62	9	25	16
47	2xmrfQpmS2iJExTlklLoAL	I Miss You (feat. Julia Michaels)	Clean Bandit	415104	48	11	42	1
48	0Wv5wuenRLI3BcwgT3HPIP	A Different Way (with Lauv)	DJ Snake	393452	45	16	45	-3
49	3Vo4wInECJQuz9BIBMOu8i	Finesse - Remix; feat. Cardi B	Bruno Mars	393298	72	3	49	23
50	4IWAyPf1KMq7JCyGeCjTeH	Whatever It Takes	Imagine Dragons	390905	49	16	43	-1
51	1gI6FedOWXQ7aSj4FfEiGK	Medellín	Niska	390255	44	18	3	-7
52	2NF8A7C6tICScdRaZ0BrEe	Katchi - Ofenbach vs. Nick Waterhouse	Ofenbach	388347	43	20	14	-9
53	32DGGj6KlNuBr6WaqRxpxi	How Long	Charlie Puth	385073	52	13	52	-1
54	64qdods9r5p6wovmRZdyg3	Sous contrôle	Dadju	379622	77	9	26	23
55	4eWQlBRaTjPPUlzacqEeoQ	Never Be the Same	Camila Cabello	374821	28	2	28	-27
56	4Ln4KAwk37peyCh2QpqYnP	Rose	Ninho	372725	91	20	5	35
57	35gJuqfvrdlCA2MmAtaD3J	Mamacita	Ninho	363809	46	20	3	-11
58	12SJpYZEdj4kzWZ8FPFg4Y	All The Stars (with SZA)	Kendrick Lamar	358975	110	2	58	52
59	1E3zyoTHtJzsu5CjwIFIhY	Γ. Mosaïque solitaire	Damso	352752	63	39	4	4
60	1mXVgsBdtIVeCLJnSnmtdV	Too Good At Goodbyes	Sam Smith	350687	61	12	35	1
61	5cpMslbJb6KxMGcpfZQB2Q	Délicieuse	Jul	350433	64	8	32	3
62	0cW4qZevtGLVy7aejt6N3Y	Papa allo	Alonzo	349579	70	22	25	8
63	1bhUWB0zJMIKr9yVPrkEuI	Perfect Duet (Ed Sheeran & Beyoncé)	Ed Sheeran	346370	56	8	34	-7
64	75UFzgBCaVwJJ4IVIaatpe	N. J Respect R	Damso	341605	65	39	9	1
65	5uTod3SFov0HLe1QAPn960	Trône	Booba	340731	50	8	5	-15
66	0tgVpDi06FyKpA1z0VMD4v	Perfect	Ed Sheeran	339879	55	26	7	-11
67	6QgjcU0zLnzq5OrUoSZ3OK	Feel It Still	Portugal. The Man	339611	42	23	21	-25
68	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	337850	47	23	40	-21
69	1uaAq8pSghvpVxlrOrgdeO	Yeux disent	Lomepal	329859	75	31	69	6
70	0IvTKTST66tq30ZeFWeqfm	Défaite de famille	Orelsan	327178	58	14	3	-12
71	6lOWoTqVnAWXchddtTH31W	Leave a Light On	Tom Walker	327007	73	8	71	2
72	0tPQPaOKM32WgMSbPCYyRH	Dirty Sexy Money (feat. Charli XCX & French Montana)	David Guetta	325714	66	12	66	-6
73	69RclklKbEelwfQJCBzh0m	Vide	13 Block	319712	67	6	67	-6
