position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2Pu2Kcm1cwFg4dDSdmFip4	Réseaux	Niska	1618221	1	8	1	0
2	08GhiNwYij4HNVkBZnJvft	Mamacita	Ninho	905981	2	8	2	0
3	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	828683	3	8	3	0
4	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	749225	5	8	4	1
5	54G8osRu1htBw1PQEkYIdL	Suis-moi	Alonzo	746483	nan	1	5	new
6	2UZW9WOPXdxw9YMG1bebS8	Θ. Macarena	Damso	718359	4	18	1	-2
7	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	709015	6	10	4	-1
8	6xcXAVbDuVT1pCsa2rmDHY	Mobali	Siboy	678560	7	9	7	-1
9	6jTEKtJvIoECSQMEZoLmjR	Je pense à toi	Hornet La Frappe	605194	15	5	9	6
10	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	604230	9	11	2	-1
11	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	601879	8	34	1	-3
12	3HVr6jTVwBHBa2flM0eURR	Glorious (feat. Skylar Grey)	Macklemore	586555	12	8	12	0
13	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	555676	11	11	6	-2
14	2fgk04HR0nlgNysfX7fKF0	Fume à fond	Lorenzo	529122	14	11	14	0
15	03aduXwm6cTqO9bb4XFQ2b	Ε. Signaler	Damso	525252	16	18	5	1
16	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	517232	10	8	10	-6
17	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	515069	13	19	4	-4
18	2nOZaGwMYt07nXtIeYbEiu	Comportement	Aya Nakamura	503994	nan	1	18	new
19	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	495056	20	5	17	1
20	3aLSrx8qhssXrh5yjB6oy9	All Stars	Martin Solveig	467791	23	7	20	3
21	6uFsE1JgZ20EXyU0JQZbUR	Look What You Made Me Do	Taylor Swift	464143	nan	1	21	new
22	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	443346	17	13	17	-5
23	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	432302	36	12	23	13
24	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	423835	19	20	2	-5
25	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	422941	22	13	21	-3
26	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	419837	27	32	4	1
27	2jBleFNl3YK8lyJc1OvxXt	Jusqu'au dernier gramme	PNL	419278	21	33	18	-6
28	0cW4qZevtGLVy7aejt6N3Y	Papa allo	Alonzo	417788	nan	1	28	new
29	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	413515	43	5	29	14
30	0ofbQMrRDsUaVKq2mGLEAb	Havana	Camila Cabello	409934	85	2	30	55
31	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	407261	26	23	7	-5
32	29rRQITL0TE9bcoi66i2O5	Ce soir ne sors pas	Lacrim	407148	33	8	32	1
33	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	399200	42	19	28	9
34	0xG0SHshCStMEyNbNC5d4k	Issues	Julia Michaels	398283	35	4	31	1
35	49qQQcd8wONsOy3PwnZKHB	Ma jolie	Jul	397550	29	9	5	-6
36	36rJPxwMaQV4EL7N8f8UXO	Maléfique	Djadja & Dinaz	384216	40	6	36	4
37	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	384172	28	14	6	-9
38	1NAeorrSNCibpdJMpXLFeG	Fly (feat. Amara Abonta)	Ødyssey	381586	31	15	11	-7
39	7nZmah2llfvLDiUjm0kiyz	Friends (with BloodPop®)	Justin Bieber	379774	47	2	39	8
40	1E3zyoTHtJzsu5CjwIFIhY	Γ. Mosaïque solitaire	Damso	372380	38	18	4	-2
41	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	369313	32	24	13	-9
42	6Y6mUgZmUadVvfFuoGuy64	Chasse à l'homme	Niska	362283	37	18	37	-5
43	0qFnWtnpQCRJ4CZ6WW362Y	Chino	Ninho	358952	30	2	30	-13
44	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	351602	50	27	18	6
45	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	348625	24	26	10	-21
46	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	342838	46	30	46	0
47	6WbADFqMvR8N5u0BvtsWQE	Without You (feat. Sandro Cavazza)	Avicii	333475	34	3	34	-13
48	0gHJOS74z0f4un7fTR6LMZ	La vaillance	Alonzo	332503	nan	1	48	new
49	6De0lHrwBfPfrhorm9q1Xl	Me Rehúso	Danny Ocean	327985	45	12	45	-4
50	2OALaHcDdKkjYEpAr0Qzab	Lonely Together (feat. Rita Ora)	Avicii	320784	103	2	50	53
51	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	317772	44	14	29	-7
52	4fwtP5khM1iEoa6BP1QQsX	Chocolat (feat. Awa Imani)	Lartiste	314557	41	30	5	-11
53	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	312069	39	15	23	-14
54	47kyFITLgCqjLvWQz9Gty5	Bagarre	Alonzo	310326	nan	1	54	new
55	2hMBPbAkEC0wu6iylhdiaJ	Mi Corazón	DJ Sem	307876	59	8	55	4
56	3ACvYZqgoP36dURFeovOR8	Nougat	Booba	297085	48	8	4	-8
57	0hYSal2BeLJ4LSpmKHVtPf	La Vache	Sadek	296573	90	2	57	33
58	6QfPyKRfSQBb3ccajHioEm	Les menottes (Tching Tchang Tchong)	L'Algérino	294778	55	13	55	-3
59	75UFzgBCaVwJJ4IVIaatpe	N. J Respect R	Damso	292617	54	18	9	-5
60	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	284443	61	7	50	1
61	0U050yYuyc2Gq9hrfvfEq8	Gramme 2 peuf	Hornet La Frappe	283564	53	29	32	-8
62	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	283034	52	6	52	-10
63	5axLlrd4jZZs0eAKIeNtOX	En leuleu (feat. Niska)	Sadek	279709	62	8	62	-1
64	7GX5flRQZVHRAGd6B4TmDO	XO Tour Llif3	Lil Uzi Vert	279396	nan	1	64	new
65	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	279212	71	26	11	6
66	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	278532	77	13	58	11
67	5czvgFBTA8Fdcw5wLVD5rW	Terrain	Alonzo	272804	nan	1	67	new
