position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	3PEgB3fkiojxms35ntsTgs	More Than You Know	Axwell /\ Ingrosso	2618844	1	2	1	0
2	2rb5MvYT7ZIxbKW5hfcHx8	Mi Gente	J Balvin	2424565	2	6	2	0
3	3B54sVLJ402zGa6Xm4YGNe	Unforgettable	French Montana	2010967	4	5	1	1
4	0NiXXAI876aGImAd6rTj8w	Mama	Jonas Blue	2000119	5	5	4	1
5	0tKcYR2II1VCQWT79i5NrW	Thunder	Imagine Dragons	1883708	6	12	1	1
6	6mw02h3qbWmuq2bJCRjRAe	Millionär	187 Strassenbande	1769355	3	4	1	-3
7	3bWAqKDWg6u1davspr5IkS	OK	Robin Schulz	1769175	9	12	2	2
8	7McVnXcGdaVAzjKpN1BWPb	Bon Voyage	Miami Yacine	1750038	7	4	5	-1
9	6EpRaXYhGOB3fj4V2uDkMJ	Strip That Down	Liam Payne	1724957	10	12	9	1
10	1OAh8uOEOvTDqkKFsKksCi	Wild Thoughts (feat. Rihanna & Bryson Tiller)	DJ Khaled	1723430	8	8	2	-2
11	51WUacrCkukxCgym463uNN	Wohin willst du	Gestört aber GeiL	1660601	13	3	11	2
12	3A7qX2QjDlPnazUsRk5y0M	2U (feat. Justin Bieber)	David Guetta	1592038	11	8	3	-1
13	7fUWZUNj5qbEuoL6K9947g	Heute mit mir	Nimo	1535951	12	9	8	-1
14	5CtI0qwDJkDQGwXD1H1cLb	Despacito - Remix	Luis Fonsi	1492898	14	17	1	0
15	4c2W3VKsOFoIg2SFaO6DY5	Your Song	Rita Ora	1447810	15	11	15	0
16	4iLqG9SeJSnt0cSPICSjxv	Attention	Charlie Puth	1415339	16	16	9	0
17	1wjzFQodRWrPcQ0AnYnvQ9	I Like Me Better	Lauv	1401849	26	8	17	9
18	3HVr6jTVwBHBa2flM0eURR	Glorious (feat. Skylar Grey)	Macklemore	1374060	30	8	18	12
19	5bcTCxgc7xVfSaMV3RuVke	Feels (feat. Pharrell Williams, Katy Perry & Big Sean)	Calvin Harris	1366541	21	7	19	2
20	1NDxZ7cFAo481dtYWdrUnR	Pretty Girl - Cheat Codes X CADE Remix	Maggie Lindemann	1283240	17	18	11	-3
21	1sBhJGPUKrdRycgKxve70v	Hot2Touch	Felix Jaehn	1260199	19	13	13	-2
22	5caMCe2gq8y72GVUEQEonQ	Unendlichkeit	Cro	1255466	18	10	14	-4
23	6HxFJbQahRd5rWQ752D710	Lambo Diablo GT (feat. Nimo)	Capo	1209362	24	6	18	1
24	79cuOz3SPQTuFrp8WgftAu	There's Nothing Holdin' Me Back	Shawn Mendes	1191190	20	16	4	-4
25	6jA8HL9i4QGzsj6fjoxp8Y	There for You	Martin Garrix	1179807	27	11	21	2
26	1R8eM53yWnjsfiWktgObe7	Burden Down	Micar	1179108	28	13	26	2
27	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	1135704	25	31	1	-2
28	607TgBgbTvP8CTgIHN0R6q	Nice Girl 2.0	Ufo361	1107256	23	8	15	-5
29	3DXncPQOG4VBw3QHh3S817	I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)	DJ Khaled	1081150	29	11	2	0
30	3caMfJGFp53NAH2TuigdNj	Hunter	Galantis	1053574	31	14	22	1
31	3Ytr1SUCUi6J3L9dRFx5iH	Know No Better (feat. Travis Scott, Camila Cabello & Quavo)	Major Lazer	1035670	32	10	31	1
32	7nKBxz47S9SD79N086fuhn	SUBEME LA RADIO	Enrique Iglesias	1002857	33	23	18	1
33	3aDYo34VzVf2i8aJyJk0ca	Mit den Jungz	187 Strassenbande	993747	22	4	7	-11
34	2ekn2ttSfGqwhhate0LSR0	New Rules	Dua Lipa	990428	57	3	34	23
35	6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	960621	34	24	2	-1
36	2KklXplRtxMsBYo474Es0w	Be Mine	Ofenbach	932141	35	14	29	-1
37	1SJtlNRJDeYHioymcvsqev	Crying in the Club	Camila Cabello	930543	37	12	35	0
38	4aWmUDTfIPGksMNLV2rQP2	Despacito (Featuring Daddy Yankee)	Luis Fonsi	901346	36	29	5	-2
39	3GPI7hYiqD6enLRobhkBm8	Summer Air	ItaloBrothers	884719	60	6	39	21
40	0XLOf9LhyazPX9Ld8jPiUq	Fetish (feat. Gucci Mane)	Selena Gomez	857230	51	3	40	11
41	39qlqpwVzRkQP6WsILfIB5	Murcielago	KC Rebell	851298	39	11	19	-2
42	1louJpMmzEicAn7lzDalPW	No Promises (feat. Demi Lovato)	Cheat Codes	849751	42	19	31	0
43	1f3flfdU4VDM2OBDD2FMia	Little Hollywood	Alle Farben	841654	40	18	13	-3
44	07TAUihsoCBnLWWXuZYUyw	Sowieso - Radio Version	Mark Forster	840587	41	13	32	-3
45	6RUKPb4LETWmmr3iAEQktW	Something Just Like This	The Chainsmokers	808614	43	24	4	-2
46	3sr3vqiXLSDIMd2XUDsHoK	Hawaii	Luciano	767691	45	2	45	-1
47	2PcREcTtGiNTUCM4g2Qg4Z	Bros	RIN	757605	52	14	35	5
48	7d2QNWdojil8IXENPnAgTv	Alles probiert	RAF Camora	754098	46	3	46	-2
49	0CcQNd8CINkwQfe1RDtGV6	Believer	Imagine Dragons	753393	48	24	16	-1
50	60a0Rd6pjrkxjPbaKzXjfq	In the End	Linkin Park	700683	38	4	15	-12
51	25C5CowdsfXld2jJanbiex	Sorry Not Sorry	Demi Lovato	662473	53	4	51	2
52	7F9vK8hNFMml4GtHsaXui6	Back to You (feat. Bebe Rexha & Digital Farm Animals)	Louis Tomlinson	632578	73	3	52	21
53	2bSPH2uow0jTpc0F6EZGMk	Bye, Bye	RAF Camora	623987	nan	1	53	new
54	05Mp2UJulSttxQ4E6hQPH3	Ohne mein Team	Bonez MC	618506	55	32	11	1
55	27XVTa9Eb2nO6lhhY5SbTl	Knöcheltief	Trettmann	610633	nan	1	55	new
56	2YJiphD96INAmMzRHc0UdK	Bargeld	Veysel	610481	nan	1	56	new
57	5amWhhuMPipfRYq3eLJNyF	Blau	Amanda	608897	79	11	57	22
58	0XfOi87h82i09rQjWYG0Bm	Instruction (feat. Demi Lovato & Stefflon Don)	Jax Jones	608494	75	3	58	17
59	6De0lHrwBfPfrhorm9q1Xl	Me Rehúso	Danny Ocean	602346	66	13	59	7
60	3H25ywsvlV0ZT2XSpSU7wk	Kontrollieren	RAF Camora	599222	61	16	12	1
61	6XOYVSmNDjKUNMXooU4s4z	No Vacancy	OneRepublic	596732	56	15	43	-5
62	63JtyRFsZqi6Rf61T48YRJ	Nur noch Gucci	Capital Bra	587970	54	6	36	-8
63	1x5sYLZiu9r5E43kMlt9f8	Symphony (feat. Zara Larsson)	Clean Bandit	584911	59	21	7	-4
64	3b5Li4QKDVBx1x7fQuu54a	Tired	Alan Walker	583331	62	12	55	-2
65	7vnEuDZTbPRu5ThYoMv7G0	Louis Louis	Kay One	580394	50	12	8	-15
66	2eMwDehkIC1j68U6FA3Eiq	XO TOUR Llif3	Lil Uzi Vert	579636	68	18	60	2
67	0Vy7fWzknPBpNTwJkGc7Sm	High Life	187 Strassenbande	576113	44	4	19	-23
68	3kGfazcbVvVkuZunzlLgTD	Came Here for Love	Sigala	563363	63	9	61	-5
69	3sgGmPQD2J6aQduN36RDBO	Nummer 1	Zuna	552543	67	22	7	-2
70	6ZyLo7sln0QFP7YXqgXCU8	Wie Falco	Nimo	550762	69	8	59	-1
71	0afhq8XCExXpqazXczTSve	Galway Girl	Ed Sheeran	547552	64	23	3	-7
72	7abpmGpF7PGep2rDU68GBR	Tuesday	Burak Yeter	543690	65	26	4	-7
73	42HI1CnQ4meVfZCTSwZK0n	Sitzheizung	187 Strassenbande	529488	47	4	32	-26
74	5fpujciVjGBhnR2XFx06E7	Ya Salam	Kurdo	502247	71	20	24	-3
75	104buTcnP2AsxqB7U1FIZ4	Heavy (feat. Kiiara)	Linkin Park	497500	49	24	27	-26
76	1dD3FPQw7qLdlPh1g1ZKRS	Ghetto Massari	Capital Bra	494676	97	2	76	21
77	7anBA0IdgFaN3Pbyk2tog0	No Roots	Alice Merton	488036	nan	1	77	new
78	7KXjTSCq5nL1LoYtL7XAwS	HUMBLE.	Kendrick Lamar	484677	78	19	11	0
79	167NczpNbRF7oWakJaY3Hh	Slow Hands	Niall Horan	475974	72	14	64	-7
80	2Gl0FzuLxflY6nPifJp5Dr	First Time	Kygo	456803	80	15	23	0
81	3NwZZSfJMceF6voaxIWEoV	Ajajaj	Mert	454112	81	8	53	0
82	3rOSwuTsUlJp0Pu0MkN8r8	Mask Off	Future	452780	77	25	8	-5
83	6HUnnBwYZqcED1eQztxMBN	Solo Dance	Martin Jensen	440828	85	32	4	2
84	0dA2Mk56wEzDgegdC6R17g	Stay (with Alessia Cara)	Zedd	432771	84	24	8	0
85	00lNx0OcTJrS3MKHcB80HY	You Don't Know Me - Radio Edit	Jax Jones	429827	82	21	2	-3
86	1yxgsra98r3qAtxqiGZPiX	BUTTERFLY EFFECT	Travis Scott	426716	91	7	86	5
87	7hCJgEQQqOlQrWQ9iOZ495	100er Batzen	187 Strassenbande	423193	70	4	41	-17
88	2nLtzopw4rPReszdYBJU6h	Numb	Linkin Park	419276	58	3	29	-30
89	3a1lNhkSLSkpJE4MSHpDu9	Congratulations	Post Malone	410410	83	25	54	-6
90	25qiaiBRyMFOktyaeQSMon	LFR	Nimo	403430	96	14	25	6
91	6wHRm1KR8pzVDPdmR6Qovj	Palmen aus Plastik	Bonez MC	400782	100	32	32	9
92	7G7xvFVMNFpCo3c3CF6km8	Alles auf Rot	Capo	395449	93	5	58	1
93	3eR23VReFzcdmS7TYCrhCe	It Ain't Me (with Selena Gomez)	Kygo	391049	95	24	2	2
94	4lharVQjYNhByFR8dSHkMA	Don't Want You Back	Bakermat	388200	99	8	94	5
95	6vFR3EXsCZ8JurXwzlM8z7	Groupie	Mert	387702	86	3	86	-9
96	35GSwxl4LYtOATVIXqmAPA	Lächeln	187 Strassenbande	383002	76	4	46	-20
97	05aYPqscr6UPjgU3ha3vzD	Ovaload	Gentleman	378425	107	9	96	10
98	1Sl3njkhhz8nrSPZroDQ82	Complicated (feat. Kiiara)	Dimitri Vegas & Like Mike	374871	104	2	98	6
99	65zxRgDkq3Udy1X4ikkx8b	Hellrot	Prinz Pi	374221	nan	1	99	new
100	0RCSckg7PFBBfwG73ydbOG	Nicht jetzt	KC Rebell	372032	102	14	24	2
101	1BRdeyNaPcblzeqaBum5TS	Sie will	PA Sports	365992	105	7	68	4
102	3aLSrx8qhssXrh5yjB6oy9	All Stars	Martin Solveig	365141	121	3	102	19
103	5EnYT6F7wEcdege6mDHEfO	Signs	Drake	359530	89	5	50	-14
104	1HxvdVlvQH5NUPi1wsq5L1	Legendary	Welshly Arms	356173	106	19	36	2
105	06SlruQYZCozqCdlar8Y2g	tru	Cro	351336	87	2	87	-18
106	2mfUa8bLs2s5N4VaqJZ4lZ	Most Girls	Hailee Steinfeld	347325	112	14	95	6
107	1sCxVKWImDZSZKvG0U9B23	Bad Liar	Selena Gomez	346371	101	11	28	-6
108	3E2Zh20GDCR9B1EYjfXWyv	Weak	AJR	340933	110	30	14	2
109	5sXH5is49Lxo6zQCksCKfe	Nachtaktiv	Kurdo	335901	nan	1	109	new
110	3ebXMykcMXOcLeJ9xZ17XH	Scared to Be Lonely	Martin Garrix	335637	114	28	4	4
111	7aF09WaavZAmAWuUeYxlYD	Rich Love (with Seeb)	OneRepublic	331875	126	4	111	15
112	210azEodQSJ48zZrgxHsu8	Was ist passiert?!	187 Strassenbande	329720	92	4	56	-20
113	78rIJddV4X0HkNAInEcYde	Call On Me - Ryan Riback Extended Remix	Starley	324356	111	32	6	-2
114	5fzDpw2ecK1KghidsBVM4q	30er Zone	187 Strassenbande	322981	88	4	49	-26
