position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5LkWXxDxUTwEVHL0pfKL55	Pretender	Official HIGE DANdism	837818	1	17	1	0
2	3SjtQBle9ChDYCjJzWQkaY	宿命	Official HIGE DANdism	682999	2	6	2	0
3	2cKiHG16JBiqHdi7Llq0r7	マリーゴールド	Aimyon	498555	4	30	1	1
4	5DMEvbg3gUmiR5HIBWdveV	ノーダウト	Official HIGE DANdism	493001	3	65	3	-1
5	0mNO3xUzjsI17GXO1DRFCH	Hakujitsu	King Gnu	455032	5	26	2	0
6	4Jj31lihp5Nvdi4lFRjrqc	Machigaisagashi	Masaki Suda	442846	6	9	3	0
7	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	331860	7	83	2	0
8	2jdbZGFp8KVTuk0YxDNL4l	高嶺の花子さん	back number	328308	8	27	8	0
9	0XvOvUbvflmXxU8yqnF8Cp	Stand By You	Official HIGE DANdism	325159	10	47	9	1
10	68KMKHen3fHDgD8z1aBWCK	Hikoutei	King Gnu	324656	9	4	9	-1
11	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	312988	12	76	1	1
12	0a3587n25Xhw098UeEbeJq	青と夏	Mrs. GREEN APPLE	284355	11	60	6	-1
13	7GYGVDPbi0zQUBIkuOPAY0	ハルノヒ	Aimyon	282251	14	23	5	1
14	278JqkBGkjDovOYAwE8TW7	115万キロのフィルム	Official HIGE DANdism	277666	13	18	13	-1
15	6kKvmT4i0Dercz6f3kftg3	今夜このまま	Aimyon	276846	15	30	2	0
16	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	269588	17	69	1	1
17	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	261511	16	90	1	-1
18	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	257424	19	106	7	1
19	22aZD7yaGYfhgCYazL4nbc	366日	HY	250962	20	85	7	1
20	34s49nvRfQy1kzx7DBqVRC	真夏の夜の匂いがする	Aimyon	248424	18	7	14	-2
21	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	243566	21	106	7	0
22	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	236835	24	6	21	2
23	7kPN6Q2Ri2xhCBVTxAlR8v	us	milet	232999	nan	1	23	new
24	3wJHCry960drNlAUGrJLmz	ただ君に晴れ	ヨルシカ	232675	26	35	22	2
25	0ssEfLe9aqPhMmLXKqBw6J	ハッピーエンド	back number	227971	22	28	13	-3
26	5bTgpL0eRxUX8BLl0ZlGpL	Reboot	miwa	223623	52	3	26	26
27	6ODZT1FGTE2q4two05giS1	新宝島	Sakanaction	222328	28	76	4	1
28	4FdpXwtpJfRltvFuTcpNL6	モス	Sakanaction	220216	31	11	28	3
29	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	219358	25	82	4	-4
30	0bdYJCO9clK9ew61Z7GqMf	Paprika	Foorin	216686	30	25	24	0
31	1flvuaMS27JxpEBL0u2cWc	恋	Gen Hoshino	216666	nan	1	31	new
32	7BwkDMUfGl0yttRXS13SAO	ロマンチシズム	Mrs. GREEN APPLE	212447	27	25	25	-5
33	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	212026	34	93	6	1
34	45jGOHwYKgsRYbAJ8DR61d	ひまわりの約束	Motohiro Hata	211499	33	68	33	-1
35	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	211438	36	106	6	1
36	5P8ZvBQoCrujjNcLAxO3Su	クリスマスソング	back number	210985	29	28	16	-7
37	7H5uStZMOGpcVw7eW0eyTi	トリコ	Nissy	205043	38	31	26	1
38	4IubwxgmXeZtDtYjTaT9gN	鱗(うろこ)	Motohiro Hata	203974	43	62	19	5
39	4hQ5tBCwPRkzhFB424U63U	Pop Virus	Gen Hoshino	203693	nan	1	39	new
40	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	198722	35	8	7	-5
41	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	195345	32	106	1	-9
42	7jgqNMnqAT9FghC1uSYTFF	アイデア	Gen Hoshino	193897	nan	1	42	new
43	7a7EIFzJLd7lcDRgThMQgm	Wherever you are	ONE OK ROCK	192595	37	14	28	-6
44	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	191186	41	8	12	-3
45	44vXWYTcdrejrIQZEoHzl8	Lights	BTS	183532	39	10	18	-6
46	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	181059	42	23	11	-4
47	5RbMlPFL4gVyEHW2lEOuzG	奏(かなで)	Sukima Switch	178707	45	55	22	-2
48	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	176632	50	106	7	2
49	0kA7SWxWPYqSyIbMl51X5b	君に届け	flumpool	174017	47	76	25	-2
50	1DOZa2VoazIiDjGYlUQTlW	SUN	Gen Hoshino	168682	nan	1	50	new
51	2H3bOGOE50qEo5wAYoJiwL	貴方解剖純愛歌〜死ね〜	Aimyon	160018	44	57	12	-7
