position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5LkWXxDxUTwEVHL0pfKL55	Pretender	Official HIGE DANdism	541516	1	6	1	0
2	2cKiHG16JBiqHdi7Llq0r7	マリーゴールド	Aimyon	494124	2	19	1	0
3	0mNO3xUzjsI17GXO1DRFCH	Hakujitsu	King Gnu	380709	3	15	2	0
4	0ieq1tqhvEg5bNd5Ky1akU	Machigaisagashi	Masaki Suda	362515	4	3	4	0
5	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	338200	5	72	2	0
6	6kKvmT4i0Dercz6f3kftg3	今夜このまま	Aimyon	299355	6	19	2	0
7	7GYGVDPbi0zQUBIkuOPAY0	ハルノヒ	Aimyon	296769	7	12	5	0
8	3HVWdVOQ0ZA45FuZGSfvns	I Don't Care (with Justin Bieber)	Ed Sheeran	269237	8	6	2	0
9	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	260945	9	58	1	0
10	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	257013	11	95	7	1
11	5DMEvbg3gUmiR5HIBWdveV	ノーダウト	Official HIGE DANdism	254849	10	54	8	-1
12	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	241770	13	79	1	1
13	22aZD7yaGYfhgCYazL4nbc	366日	HY	239570	18	74	7	5
14	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	234020	15	65	1	1
15	1iWHabUgUuuKLBa0TzTHfk	"A Whole New World (End Title) - From ""Aladdin"""	ZAYN	228102	40	5	15	25
16	5P8ZvBQoCrujjNcLAxO3Su	クリスマスソング	back number	228097	16	17	16	0
17	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	224883	21	95	7	4
18	2jdbZGFp8KVTuk0YxDNL4l	高嶺の花子さん	back number	222125	19	16	18	1
19	0a3587n25Xhw098UeEbeJq	青と夏	Mrs. GREEN APPLE	216540	31	49	6	12
20	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	215594	17	71	4	-3
