position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0sSG83UxY15ft1E2N9THYF	今夜このまま	Aimyon	356088	1	13	1	0
2	0jWVUKsIoyo3zw64RaEWYg	マリーゴールド	Aimyon	318951	2	26	2	0
3	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	269145	3	50	3	0
4	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	226357	4	49	4	0
5	5HXCP7b8k64WdZ1G0Bbc13	U.S.A.	DA PUMP	210872	6	6	3	1
6	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	209794	5	57	1	-1
7	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	187768	8	11	3	1
8	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	174236	9	36	1	1
9	76flsS3UnNr7UQIz6JmVT3	Ainokatachi (feat. HIDE (GReeeeN))	MISIA	173616	7	3	7	-2
10	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	168952	11	73	1	1
11	1vVm7saDXHk99SU5BFUDpp	Stand Out Fit In	ONE OK ROCK	168129	12	8	2	1
12	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	165379	10	11	3	-2
13	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	162649	18	43	1	5
14	2H3bOGOE50qEo5wAYoJiwL	貴方解剖純愛歌〜死ね〜	Aimyon	161027	15	24	14	1
15	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	156097	13	73	7	-2
16	22aZD7yaGYfhgCYazL4nbc	366日	HY	155986	23	52	16	7
17	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	155141	17	73	6	0
18	184XtKkzoAl83quIarUAJP	YES or YES	TWICE	153285	14	11	2	-4
19	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	153208	20	73	7	1
20	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	150063	16	73	7	-4
21	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	138532	19	12	19	-2
22	69jrtjVjyzRyPCDg0dHYCX	生きていたんだよな	Aimyon	138417	22	21	22	0
23	6UrocZrUx9Nb490ACF5UBP	満月の夜なら	Aimyon	131446	24	24	23	1
24	08XBLK5BlN5ZBLukMO49jy	Kaerimichiwa Toomawarishitakunaru	Nogizaka46	130135	21	9	8	-3
25	27VzBf5TfcPrhoylqxQ46v	僕のこと	Mrs. GREEN APPLE	129554	44	3	25	19
26	6cFZ4PLC19taNlpl9pbGMf	Somebody To Love - 2011 Mix	Queen	128308	26	10	14	0
