position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2cKiHG16JBiqHdi7Llq0r7	マリーゴールド	Aimyon	482829	1	6	1	0
2	6kKvmT4i0Dercz6f3kftg3	今夜このまま	Aimyon	292841	2	6	2	0
3	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	273339	3	59	3	0
4	0mNO3xUzjsI17GXO1DRFCH	Hakujitsu	King Gnu	262185	4	2	4	0
5	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	212849	5	58	4	0
6	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	195336	6	66	1	0
7	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	186267	7	45	1	0
8	2tgWF9EZzqiq4Qzdzeow1A	ら、のはなし	Aimyon	181333	21	5	8	13
9	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	180919	11	82	1	2
10	22aZD7yaGYfhgCYazL4nbc	366日	HY	179594	8	61	8	-2
11	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	177559	12	82	7	1
12	7DW5Dro8AHE7x19COl26E3	満月の夜なら	Aimyon	176812	9	6	7	-3
13	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	172058	20	69	6	7
14	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	171591	15	82	7	1
15	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	171215	18	82	7	3
16	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	166651	17	82	6	1
17	4zXRMjTaeflesB3Ih4eHnJ	Stand Out Fit In	ONE OK ROCK	166023	10	5	3	-7
18	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	165588	13	52	1	-5
19	5HXCP7b8k64WdZ1G0Bbc13	U.S.A.	DA PUMP	164453	16	15	3	-3
20	2H3bOGOE50qEo5wAYoJiwL	貴方解剖純愛歌〜死ね〜	Aimyon	159736	19	33	12	-1
21	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	158377	14	6	4	-7
22	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	153494	53	2	22	31
23	5RbMlPFL4gVyEHW2lEOuzG	奏(かなで)	Sukima Switch	150072	26	31	23	3
24	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	147489	22	82	5	-2
25	0V2axJ946WH1vt9t5SGMLV	Story	AI	146462	28	71	19	3
26	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	143590	25	6	6	-1
27	4IubwxgmXeZtDtYjTaT9gN	鱗(うろこ)	Motohiro Hata	143424	30	38	19	3
28	76flsS3UnNr7UQIz6JmVT3	Ainokatachi (feat. HIDE (GReeeeN))	MISIA	143402	27	12	7	-1
