position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2cKiHG16JBiqHdi7Llq0r7	マリーゴールド	Aimyon	469146	1	13	1	0
2	0mNO3xUzjsI17GXO1DRFCH	Hakujitsu	King Gnu	325025	3	9	2	1
3	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	323662	2	66	2	-1
4	5KawlOMHjWeUjQtnuRs22c	Boy With Luv (feat. Halsey)	BTS	301327	4	4	2	0
5	6kKvmT4i0Dercz6f3kftg3	今夜このまま	Aimyon	285970	6	13	2	1
6	2FXd6kKCtBIc6UfN1gH1pA	FANCY	TWICE	278733	5	3	5	-1
7	7GYGVDPbi0zQUBIkuOPAY0	ハルノヒ	Aimyon	261726	7	6	5	0
8	4Sib57MmYGJzSvkW84jTwh	ME! (feat. Brendon Urie of Panic! At The Disco)	Taylor Swift	240530	8	2	8	0
9	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	221038	10	65	4	1
10	4pUCKHjJ4Ijewc37rRrvHn	Kill This Love	BLACKPINK	217633	9	5	3	-1
11	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	210334	12	52	1	1
12	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	208910	11	73	1	-1
13	39LyUQIy7idLxPdsjyZsxe	Wasted Nights	ONE OK ROCK	201035	22	12	5	9
14	22aZD7yaGYfhgCYazL4nbc	366日	HY	195551	16	68	7	2
15	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	194528	23	6	15	8
16	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	193629	13	89	7	-3
17	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	189439	14	89	1	-3
18	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	186971	17	59	1	-1
19	6nDKrPlXdpomGBgAlO7UdP	SOS	Avicii	185562	20	4	9	1
20	0ssEfLe9aqPhMmLXKqBw6J	ハッピーエンド	back number	181089	15	11	13	-5
21	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	180902	19	89	6	-2
22	7iXHLtPosbHvglVSJ4rxLq	愛唄	GReeeeN	179088	18	76	6	-4
23	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	179053	21	89	7	-2
24	6LsAAHotRLMOHfCsSfYCsz	If I Can't Have You	Shawn Mendes	175748	nan	1	24	new
25	5P8ZvBQoCrujjNcLAxO3Su	クリスマスソング	back number	174739	25	11	24	0
26	2jdbZGFp8KVTuk0YxDNL4l	高嶺の花子さん	back number	173584	24	10	24	-2
27	2H3bOGOE50qEo5wAYoJiwL	貴方解剖純愛歌〜死ね〜	Aimyon	168369	26	40	12	-1
28	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	165549	28	89	5	0
29	0peJAyrJ03wHnagMFlpgun	Pretender	Official HIGE DANdism	161046	37	3	29	8
30	7H5uStZMOGpcVw7eW0eyTi	トリコ	Nissy	157154	30	14	26	0
31	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	156035	27	89	7	-4
32	5RbMlPFL4gVyEHW2lEOuzG	奏(かなで)	Sukima Switch	155588	29	38	22	-3
33	4IubwxgmXeZtDtYjTaT9gN	鱗(うろこ)	Motohiro Hata	153064	31	45	19	-2
34	4zXRMjTaeflesB3Ih4eHnJ	Stand Out Fit In	ONE OK ROCK	148219	32	12	3	-2
35	0V2axJ946WH1vt9t5SGMLV	Story	AI	146281	33	78	19	-2
36	5icOoE6VgqFKohjWWNp0Ac	Here With Me	Marshmello	144806	40	9	17	4
37	6ODZT1FGTE2q4two05giS1	新宝島	Sakanaction	143417	36	59	4	-1
38	7DW5Dro8AHE7x19COl26E3	満月の夜なら	Aimyon	141147	38	13	7	0
39	5HXCP7b8k64WdZ1G0Bbc13	U.S.A.	DA PUMP	138118	34	22	3	-5
40	69jrtjVjyzRyPCDg0dHYCX	生きていたんだよな	Aimyon	137806	41	37	22	1
41	4y3OI86AEP6PQoDE6olYhO	Sucker	Jonas Brothers	134791	46	10	29	5
42	7ztdl6cnbJgHRdMkKldkts	キセキ	GReeeeN	134632	39	89	21	-3
