position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0sSG83UxY15ft1E2N9THYF	今夜このまま	Aimyon	350699	1	14	1	0
2	0jWVUKsIoyo3zw64RaEWYg	マリーゴールド	Aimyon	322788	2	27	2	0
3	59eluCMn0XbOWqeWQ91FTM	君はロックを聴かない	Aimyon	270693	3	51	3	0
4	0N8Xztr4pBHJ7V0moJWhbO	愛を伝えたいだとか	Aimyon	227418	4	50	4	0
5	14msK75pk3pA33pzPVNtBF	7 rings	Ariana Grande	206897	nan	1	5	new
6	4IouQaO9GkaHC7AtMErdSa	打上花火	DAOKO	204365	6	58	1	0
7	5HXCP7b8k64WdZ1G0Bbc13	U.S.A.	DA PUMP	198896	5	7	3	-2
8	1vVm7saDXHk99SU5BFUDpp	Stand Out Fit In	ONE OK ROCK	184840	11	9	2	3
9	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	182731	12	12	3	3
10	77lmDcPPyY6kK907gdgC6i	HANABI	Mr.Children	181779	8	37	1	-2
11	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	171576	7	12	3	-4
12	22aZD7yaGYfhgCYazL4nbc	366日	HY	166895	16	53	12	4
13	7qiZfU4dY1lWllzX7mPBI3	Shape of You	Ed Sheeran	165393	10	74	1	-3
14	0ve9Tpz8Yw0I4eXhWsy21o	ワタリドリ	[Alexandros]	165289	15	74	7	1
15	7swIKcU4tFRk4iFJpi12Fg	小さな恋のうた	MONGOL800	164603	19	74	7	4
16	0QKmcZNAST4GytJYmkN05D	Sayonara Elegy	Masaki Suda	164216	13	44	1	-3
17	2H3bOGOE50qEo5wAYoJiwL	貴方解剖純愛歌〜死ね〜	Aimyon	162302	14	25	14	-3
18	7CmWXD3w1xOO53AAO4LRVQ	愛をこめて花束を	Superfly	160348	17	74	6	-1
19	7nHeBk3OsoBCLlQNpSxEgn	Face My Fears - Japanese Version	Hikaru Utada	151956	nan	1	19	new
20	76flsS3UnNr7UQIz6JmVT3	Ainokatachi (feat. HIDE (GReeeeN))	MISIA	150843	9	4	7	-11
21	46gSY0U7ZZCmd7EuJuo15N	恋音と雨空	AAA	149211	20	74	7	-1
22	184XtKkzoAl83quIarUAJP	YES or YES	TWICE	145183	18	12	2	-4
23	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	140622	57	2	23	34
24	69jrtjVjyzRyPCDg0dHYCX	生きていたんだよな	Aimyon	136893	22	22	22	-2
25	6UrocZrUx9Nb490ACF5UBP	満月の夜なら	Aimyon	136088	23	25	23	-2
26	4PqDkR6YM80Sy590Qsy6mm	ハナミズキ	Yo Hitoto	133295	30	59	20	4
27	0V2axJ946WH1vt9t5SGMLV	Story	AI	129919	28	63	19	1
28	0YAMQSmHk6BSUGTYpaoqTJ	Wherever you are	ONE OK ROCK	129703	27	74	5	-1
