position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	4392524	2	18	1	1
2	5ixqGGFu0hdHfErdp32QwT	Jenifer	Gabriel Diniz	4248007	1	12	1	-1
3	2qkNnJvQvhLiZ63X1L3eFz	Notificação Preferida - Ao Vivo	Zé Neto & Cristiano	3805440	3	32	2	0
4	5yH8pYxNckOU1cxfPsMIaz	Agora é Tudo Meu	Dennis DJ	3801353	4	7	3	0
5	2lAyctg5FocS67eksHoyIg	Quem Me Dera	Márcia Fellipe	3663340	5	7	4	0
6	1T7aSWZQIorPMzRT8jTMXc	Bebi Liguei - Ao Vivo	Marília Mendonça	3648192	7	6	6	1
7	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	3316501	6	17	1	-1
8	5Wmg5LPPJnbMsKA9fthM3l	Qualidade De Vida - Ao Vivo	Simone & Simaria	3267713	30	2	8	22
9	14msK75pk3pA33pzPVNtBF	7 rings	Ariana Grande	3261434	nan	1	9	new
10	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	3009923	8	19	4	-2
11	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	2740069	12	21	4	1
12	0kCqaybZgYcLYxzZymmBoc	Quem Pegou, Pegou - Ao Vivo	Henrique & Juliano	2718933	9	22	7	-3
13	7KdcbYcVF8LkQeQcTYOixJ	Vingança - Ao Vivo	Luan Santana	2564259	13	19	13	0
14	1qCLx3nX25NuhfPjM5E1qV	Ouvi Dizer	Melim	2500109	17	27	13	3
15	0IQCOAw9ZAI6WnXIrl481F	Hoje Eu Vou Parar Na Gaiola	Mc Livinho	2421692	14	11	12	-1
16	0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	Humberto & Ronaldo	2358839	11	29	5	-5
17	2H1liABu20HXBOmbt5SQz1	Ciumeira - Ao Vivo	Marília Mendonça	2225898	15	22	1	-2
18	13Rf6RaZT13TW4xLQR3MQr	Poesia Acústica #6: Era uma Vez	Pineapple StormTv	2170300	23	4	18	5
19	3o67Yt3Ua1qlSNV22zWUAn	Traí Sim - Ao Vivo	Maiara & Maraisa	2147938	20	8	18	1
20	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	2139333	18	36	1	-2
21	4xc6RrWzEOdprPqYn9Cyen	Só Você	Dennis DJ	2087430	16	26	2	-5
22	0E5S49GCejjIo9Bjmo5Q4z	Sem Sal - Ao Vivo	Marília Mendonça	2029736	26	13	20	4
23	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	2022877	21	21	12	-2
24	2dmGj5Nf01FcR6N4HPzAbL	Saudade Nível Hard	Yasmin Santos	1973809	19	24	7	-5
25	2PMLdLt5QeOuOgxfAvx1in	Sofazinho - Ao Vivo	Luan Santana	1946117	24	19	6	-1
26	4eB8rsNNm5791m3uvEBNLR	Estado Decadente - Acústico	Zé Neto & Cristiano	1928013	10	2	10	-16
27	1KFN3kB4hc6r7ILpifFsqf	Veneno	Anitta	1915334	25	11	1	-2
28	51HrDv54pSe1IqynORNXBd	O Bebê	MC Kevinho	1892930	22	20	2	-6
29	3mNmUjoDHYDYj08IaRPtg0	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Lucas Lucco	1864310	29	14	28	0
30	7FiIQXpIeLo3ITfGGpb8PB	Vamos pra Gaiola	MC Kevin o Chris	1850262	102	2	30	72
31	0XEJ7eph2IWFYZc73Jm3n2	Infarto	Diego & Victor Hugo	1814555	31	11	29	0
32	7uU04pPMnKELpv8mIJ3yLa	Zé da Recaída - Ao Vivo	Gusttavo Lima	1807164	28	13	23	-4
33	67B2zQQTGWplLAnOHMigke	Regras - Ao Vivo	Diego & Arnaldo	1806365	27	6	27	-6
34	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	1741647	32	33	3	-2
35	6pgoGpBkKUvXrrU95j0khl	Cidade Vizinha - Ao Vivo	Henrique & Juliano	1716813	34	16	6	-1
36	0H8CBal2Dcu5Yc001VotZN	Dona de mim	IZA	1679633	35	17	26	-1
37	6zdrUt0j8guhZfcSF6X2Sb	Quer mais?	POCAH	1590259	37	11	34	0
38	3FOOdP48VrHCAviC34L84Q	Péssimo Negócio (Ao Vivo)	Dilsinho	1542178	44	12	38	6
39	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	1486750	45	12	7	6
40	3fLqmaO4vvZpFZSZy52VMp	Deixa (feat. Ana Gabriela)	Lagum	1478306	41	33	28	1
41	2odzriVVZBwYOiYJEj30tm	Pouca Pausa	Clau	1470355	39	32	8	-2
42	7oEr56KG6odStlQH0nvdyr	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	1448001	50	7	42	8
43	74n5d5M21JnC4WJ6gdkggK	Propaganda - Ao Vivo	Jorge & Mateus	1438150	33	48	2	-10
44	4HTrlT5mmxPaZZKs4JSPeI	To Gostando Tanto de Você	Mc Don Juan	1434685	66	8	44	22
45	1uvU55DdRfLleIxWF8dWxA	Meio Seu	João Neto & Frederico	1415010	57	6	45	12
46	1xyVMQx51Kab6eLVtE6twx	Cobaia	Lauana Prado	1400627	47	24	37	1
47	2Ab1wPTEqulaCGoBak1gUo	Ao Vivo E A Cores	Matheus & Kauan	1392785	43	37	1	-4
48	2JVbZEpewmqNlSzmXJTx2E	Favela	Alok	1392336	51	23	4	3
