position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7G2XZhDNHo7SSDWSVxC0UT	Terremoto	Anitta	4951210	nan	1	1	new
2	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	3949231	1	20	1	-1
3	1T7aSWZQIorPMzRT8jTMXc	Bebi Liguei - Ao Vivo	Marília Mendonça	3572840	6	8	3	3
4	2qkNnJvQvhLiZ63X1L3eFz	Notificação Preferida - Ao Vivo	Zé Neto & Cristiano	3464037	3	34	2	-1
5	5yH8pYxNckOU1cxfPsMIaz	Agora é Tudo Meu	Dennis DJ	3374544	4	9	3	-1
6	7wMAgaPiKzTNxpDWu2BPfk	Jenifer	Gabriel Diniz	3253682	nan	1	6	new
7	2lAyctg5FocS67eksHoyIg	Quem Me Dera	Márcia Fellipe	3229327	5	9	4	-2
8	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	2935044	7	19	1	-1
9	5Wmg5LPPJnbMsKA9fthM3l	Qualidade De Vida - Ao Vivo	Simone & Simaria	2810825	8	4	8	-1
10	0IQCOAw9ZAI6WnXIrl481F	Hoje Eu Vou Parar Na Gaiola	Mc Livinho	2708938	16	13	10	6
11	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	2681688	9	21	4	-2
12	7KdcbYcVF8LkQeQcTYOixJ	Vingança - Ao Vivo	Luan Santana	2459770	12	21	12	0
13	7FiIQXpIeLo3ITfGGpb8PB	Vamos pra Gaiola	MC Kevin o Chris	2439715	14	4	13	1
14	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	2395314	11	23	4	-3
15	1qCLx3nX25NuhfPjM5E1qV	Ouvi Dizer	Melim	2361810	13	29	13	-2
16	0kCqaybZgYcLYxzZymmBoc	Quem Pegou, Pegou - Ao Vivo	Henrique & Juliano	2349556	10	24	7	-6
17	0XEJ7eph2IWFYZc73Jm3n2	Infarto	Diego & Victor Hugo	2281750	29	13	17	12
18	14msK75pk3pA33pzPVNtBF	7 rings	Ariana Grande	2162595	15	3	9	-3
19	5eMmT4Ava5BGThju0AD8vQ	Cem Mil - Ao Vivo	Gusttavo Lima	1997382	75	15	19	56
20	13Rf6RaZT13TW4xLQR3MQr	Poesia Acústica #6: Era uma Vez	Pineapple StormTv	1976681	19	6	18	-1
21	2H1liABu20HXBOmbt5SQz1	Ciumeira - Ao Vivo	Marília Mendonça	1947980	18	24	1	-3
22	0E5S49GCejjIo9Bjmo5Q4z	Sem Sal - Ao Vivo	Marília Mendonça	1939962	23	15	20	1
23	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	1896746	25	23	12	2
24	0PaAB17axL9hn88mHiw8g0	Não Fala Não pra Mim	Humberto & Ronaldo	1869340	17	31	5	-7
25	3o67Yt3Ua1qlSNV22zWUAn	Traí Sim - Ao Vivo	Maiara & Maraisa	1839104	22	10	18	-3
26	4eB8rsNNm5791m3uvEBNLR	Estado Decadente - Acústico	Zé Neto & Cristiano	1833754	20	4	10	-6
27	3mNmUjoDHYDYj08IaRPtg0	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Lucas Lucco	1824583	26	16	26	-1
28	1IJH7QjV5V99eJBtKXqGXE	Largado Às Traças - Ao Vivo	Zé Neto & Cristiano	1819514	21	38	1	-7
29	4xc6RrWzEOdprPqYn9Cyen	Só Você	Dennis DJ	1812941	24	28	2	-5
30	0H8CBal2Dcu5Yc001VotZN	Dona de mim	IZA	1703678	35	19	26	5
31	2PMLdLt5QeOuOgxfAvx1in	Sofazinho - Ao Vivo	Luan Santana	1681935	28	21	6	-3
32	2dmGj5Nf01FcR6N4HPzAbL	Saudade Nível Hard	Yasmin Santos	1659948	27	26	7	-5
33	5MMrkwK6AgNAsgHVdC7daZ	Péssimo Negócio (Ao Vivo)	Dilsinho	1644711	nan	1	33	new
34	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	1628297	32	35	3	-2
35	1KFN3kB4hc6r7ILpifFsqf	Veneno	Anitta	1607179	33	13	1	-2
36	51HrDv54pSe1IqynORNXBd	O Bebê	MC Kevinho	1594372	30	22	2	-6
