position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5gvrBqNFFEWcxYPt3mamvJ	quando a bad bater - ao vivo	Luan Santana	3791019	4	7	1	3
2	3Uq45ipGutypFPmETfaoaH	Gaiola É o Troco	MC Du Black	3777099	1	11	1	-1
3	5dKesZwp6deuhEeW8F1UEi	Hit Contagiante	Felipe Original	3680339	2	11	2	-1
4	3GmJxfnUDrIs1iCfKUELFz	Supera - Ao Vivo	Marília Mendonça	3645597	3	8	1	-1
5	6QwFUcPc5nhsqZuhXUYtV7	Tijolão - Ao Vivo	Jorge & Mateus	3228931	5	20	1	0
6	4RC2nzqaQygxoVQOVv3XlT	Contatinho - Ao Vivo	Leo Santana	3106972	12	5	6	6
7	1U3tv41tFRgOfbytpuYQrR	Ferida Curada	Zé Neto & Cristiano	2996378	8	12	6	1
8	72xB2J9ZeBl0Rzxq2XmzdY	Lençol Dobrado	João Gustavo e Murilo	2980962	6	8	3	-2
9	5F8ffc8KWKNawllr5WsW0r	Surtada - Remix Brega Funk	Dadá Boladão	2901079	122	2	9	113
10	3MkdA6vwF0ifRl86yzTlJW	Kenny G	Matuê	2827815	7	5	7	-3
11	26WpOBpHiIMoBuMEIwtOCH	Quando a vontade bater (Participação especial de PK Delas)	Pk	2737646	9	30	8	-2
12	5q0NlM6Pm8Pp3orq7zGiRn	Quarta Cadeira - Ao Vivo	Matheus & Kauan	2699705	11	29	10	-1
13	4k20Ie47EcWtS4wMBn8w8S	Invocada (Participação especial de Léo Santana) - Ao vivo	Ludmilla	2546573	21	11	13	8
14	52vPpP2gEYaBROIS77J38P	Complicado	Vitão	2435370	nan	1	14	new
15	1nqaSoiLuqevDes4S18sO7	Milu	Gusttavo Lima	2409795	10	15	8	-5
16	7Gk5OrMYaMRtT2JmgJVAfk	Pupila	ANAVITÓRIA	2287875	19	14	16	3
17	4mkagJJ8AM1hzeyrgAJc3x	Te Amo Sem Compromisso	MC Doni	2236582	15	8	8	-2
18	1owErGXMkNVCgCmCjI1vRL	Quem Traiu Levou - Ao Vivo	Gusttavo Lima	2232058	32	4	18	14
19	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	2183572	14	7	9	-5
20	4E6RdcCWMiHTu7zy1VTNDo	Todo Mundo Vai Sofrer - Ao Vivo	Marília Mendonça	2183446	13	21	1	-7
21	33g4LmRrWddOvMLnynSktj	Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019	George Henrique & Rodrigo	2170874	17	24	17	-4
22	14kRWkCWBYfQqILflEcpSJ	Chama Ela (feat. Pedro Sampaio)	Lexa	2146474	46	2	22	24
23	0WhDotK0QXigmsrlw0DxKK	Evoluiu	MC Kevin o Chris	2075711	18	25	2	-5
24	4lEw9Id7kLDSJ6KRdaenM9	Espaçosa Demais - Ao Vivo	Felipe Araújo	2013218	23	53	13	-1
25	2qiqXQ2Suc253bR7k9AKVD	Baile da Colômbia (Brega Funk) - Remix	MC Ysa	1973452	26	10	25	1
26	2KyXyTrp3kp1Fsg7B1osYD	Para, Pensa e Volta - Ao Vivo	Yasmin Santos	1927291	25	15	24	-1
27	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	1889929	24	11	12	-3
28	4gDvg62vG96w0qJaF6wzcd	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	Diego & Victor Hugo	1871546	27	29	17	-1
29	5pddmkNwatcLOEqDqj7xEp	Perrengue - Ao Vivo	Gusttavo Lima	1866406	nan	1	29	new
30	3RbXsVQr4jeTxvT35Hssq3	Bebi Liguei - Ao Vivo	Marília Mendonça	1841267	29	33	4	-1
31	5fY9bVl1Wj4PIM3wnduWop	Serenata - Ao Vivo	Marília Mendonça	1810589	28	21	21	-3
32	159ntSAEWJ9zIMOSXmQ530	choque térmico - ao vivo	Luan Santana	1800199	33	7	31	1
33	4jGzR5Vri06Y5T9SxM7m5P	Algo Mais (Amante) - Ao Vivo	Xand Avião	1796628	31	21	14	-2
34	2bbFhnxYjeb9jYEX2MDKLQ	Uma nora pra cada dia	MC Kevinho	1790910	30	15	5	-4
35	1xyVMQx51Kab6eLVtE6twx	Cobaia	Lauana Prado	1763864	20	61	6	-15
36	6sRLrSetyIwIKhW1eMlUNP	Vou Ter Que Superar - Ao Vivo	Matheus & Kauan	1734820	22	29	2	-14
37	5MMrkwK6AgNAsgHVdC7daZ	Péssimo Negócio (Ao Vivo)	Dilsinho	1656966	34	36	18	-3
38	6i9ToXS6CAfjpp8veBklg1	Café	Vitão	1638018	42	30	38	4
39	31yFXM26dazFnWI2eoOM5R	Ela Vem	MC G15	1617273	36	16	36	-3
40	2kOmW169C7UV4SZDN9u0YO	Vidrado Em Você	Dj Guuga	1593868	38	14	38	-2
41	59WWulo1LM0njpIkcduCMn	Tão Linda	Atitude 67	1581120	47	10	41	6
42	6hrV6KYL9zM8vFAbOSxFHY	Também Sei Fazer Falta - Ao Vivo	Israel & Rodolffo	1568412	56	12	42	14
43	6hqQPoB1yYKcLfByfxO8he	Na Cama Que Eu Paguei - Ao Vivo	Wesley Safadão	1549017	16	3	16	-27
44	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	1526339	nan	1	44	new
45	5rwdmpN5eMWIIwK4R96vv1	Malemolência	Dynho Alves	1462665	40	33	30	-5
46	6l1PdE7lQbodewVQh16GCM	Sei Lá	Projota	1434238	35	24	29	-11
47	7oEr56KG6odStlQH0nvdyr	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	1429958	45	44	8	-2
48	34D0w6kVzuQ35vyHIFrWTC	Do jeito que tu gosta	Pk	1425055	57	8	48	9
49	2PqPSf3gtTED79rWGwVtYg	Áudio - Ao Vivo em Brasília	Diego & Victor Hugo	1375056	43	13	43	-6
50	2FGhB10Gon36GgFcOTMQEW	Poesia Acústica #7: Céu Azul	Pineapple StormTv	1356226	50	14	24	0
51	5rNNZ6fVYxkhwqUfImVhU1	Brisa	IZA	1354313	51	25	39	0
52	3L2uyIJoJPjYkSETVNSPBQ	Não Abro Mão - Ao Vivo	Maiara & Maraisa	1324459	44	36	13	-8
53	1G60NjxeOS7veR1EXuKPaW	Fake News - Ao Vivo	Gustavo Mioto	1320862	58	22	32	5
