position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2x8TNY9KwNvD19gVGs4WOP	Ela É do Tipo	MC Kevin o Chris	4434194	3	4	1	2
2	5eMmT4Ava5BGThju0AD8vQ	Cem Mil - Ao Vivo	Gusttavo Lima	3322925	1	24	1	-1
3	6sRLrSetyIwIKhW1eMlUNP	Vou Ter Que Superar - Ao Vivo	Matheus & Kauan	3128945	4	3	3	1
4	2H8ETIUEoN9YMf56X66bxd	Onda diferente (feat. Papatinho)	Anitta	3013077	nan	1	4	new
5	1OUPXna2MCgAt3VNmXJBtg	Bola Rebola	Tropkillaz	2776094	2	7	1	-3
6	3RbXsVQr4jeTxvT35Hssq3	Bebi Liguei - Ao Vivo	Marília Mendonça	2553754	7	7	4	1
7	5EKHbW7mXcAR4hCyS3YXjb	Atrasadinha - Ao Vivo	Felipe Araújo	2513569	6	29	1	-1
8	5pRGXCDY0eT6R1QicAn7Uk	Lençol Dobrado	João Gustavo e Murilo	2483923	17	8	8	9
9	7KdcbYcVF8LkQeQcTYOixJ	Vingança - Ao Vivo	Luan Santana	2384794	10	30	9	1
10	7oEr56KG6odStlQH0nvdyr	Solteiro Não Trai - Ao Vivo	Gustavo Mioto	2265395	8	18	8	-2
11	6YjyT6MEMsMc41NNWk2dYg	Bebaça - Ao Vivo	Marília Mendonça	2234533	11	7	11	0
12	2lAyctg5FocS67eksHoyIg	Quem Me Dera	Márcia Fellipe	2205027	9	18	4	-3
13	7FiIQXpIeLo3ITfGGpb8PB	Vamos pra Gaiola	MC Kevin o Chris	2188399	5	13	2	-8
14	4eB8rsNNm5791m3uvEBNLR	Estado Decadente - Acústico	Zé Neto & Cristiano	2097170	12	13	10	-2
15	6PqUdUGS4h5aGY7YyEGXr8	All The Lies	Alok	2017312	19	3	14	4
16	1xyVMQx51Kab6eLVtE6twx	Cobaia	Lauana Prado	1956642	16	35	16	0
17	0IQCOAw9ZAI6WnXIrl481F	Hoje Eu Vou Parar Na Gaiola	Mc Livinho	1950970	15	22	5	-2
18	5yH8pYxNckOU1cxfPsMIaz	Agora é Tudo Meu	Dennis DJ	1919323	14	18	3	-4
19	0XEJ7eph2IWFYZc73Jm3n2	Infarto	Diego & Victor Hugo	1865655	21	22	9	2
20	2eSnW4d3A4SyEVhVPmBffa	Banana	Anitta	1847149	nan	1	20	new
21	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1846374	13	27	3	-8
22	2qkNnJvQvhLiZ63X1L3eFz	Notificação Preferida - Ao Vivo	Zé Neto & Cristiano	1840952	20	43	2	-2
23	2caDAj0O4uD8OlJ8bap9nz	Favela chegou - Ao vivo	Ludmilla	1824769	18	7	12	-5
24	5qm2otRZaeZaqdLVVohUjq	Poquito	Anitta	1808083	nan	1	24	new
25	1qCLx3nX25NuhfPjM5E1qV	Ouvi Dizer	Melim	1727452	23	38	13	-2
26	7G2XZhDNHo7SSDWSVxC0UT	Terremoto	Anitta	1692211	22	10	1	-4
27	1U62BQhqoJK5j9SI03aBys	Atención	Anitta	1640063	nan	1	27	new
28	5MMrkwK6AgNAsgHVdC7daZ	Péssimo Negócio (Ao Vivo)	Dilsinho	1586891	24	10	24	-4
29	4pUCKHjJ4Ijewc37rRrvHn	Kill This Love	BLACKPINK	1578373	nan	1	29	new
30	2mJOngYlqgfdLMBSxPcJL3	Quem Tem o Dom	Jerry Smith	1544624	26	11	15	-4
31	3mNmUjoDHYDYj08IaRPtg0	Posto 24h (feat. Wesley Safadão) - Ao Vivo	Lucas Lucco	1487589	29	25	23	-2
32	3NpRkAnxexTh4TklAZNjag	Bye Bye	Mc Don Juan	1465286	42	4	32	10
33	7wMAgaPiKzTNxpDWu2BPfk	Jenifer	Gabriel Diniz	1459439	28	10	6	-5
34	7D5F5BzIon5zhzQrOU2pdN	Ciumeira - Ao Vivo	Marília Mendonça	1458205	27	7	22	-7
35	7KicgcwT4Pz6wENOTJCNTp	Rosa	Anitta	1428055	nan	1	35	new
36	0EZuXcsnjEmGuRYdFdcctX	Sem Sal - Ao Vivo	Marília Mendonça	1399767	31	7	20	-5
37	2X8sssaxS5GReg6945B6RW	Só Pra Castigar	Wesley Safadão	1393898	32	30	4	-5
38	3o67Yt3Ua1qlSNV22zWUAn	Traí Sim - Ao Vivo	Maiara & Maraisa	1386761	36	19	18	-2
39	13Rf6RaZT13TW4xLQR3MQr	Poesia Acústica #6: Era uma Vez	Pineapple StormTv	1362858	33	15	18	-6
40	6p6sG45DypURkhhXsVr6MN	Sin miedo	Anitta	1353718	nan	1	40	new
41	2YHR2QhK6nWta7rbY1on6i	Tu y yo	Anitta	1319288	nan	1	41	new
42	7nJJKm0R90xM1nGlxTHTme	Cerveja, Sal E Limão - Ao Vivo	Matheus & Kauan	1291406	35	3	22	-7
43	0ituhG5DzBFsBdp6ECz030	Qualidade De Vida - Ao Vivo	Simone & Simaria	1290819	38	2	38	-5
44	32lyOiqQrmCUICCcBfkBeG	Get To Know Me	Anitta	1286859	nan	1	44	new
45	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	1268069	34	9	11	-11
46	4SBQSroThFQ98U29IwnJ2g	Coisa Boa	Gloria Groove	1247472	41	13	33	-5
47	6HtVFR6WAeJRgYtleNcEE8	Só Depois do Carnaval	Lexa	1233961	44	10	28	-3
48	5U28PY9MekLyCBYtLHGQpe	Meu Abrigo	Melim	1229817	43	44	3	-5
49	7LPR6AdkOQR9WpEixCGNCk	Sapequinha	Lexa	1191388	40	32	12	-9
50	28SWsF1IQxfc9bP5yua35K	Provocar	Lexa	1189045	45	20	34	-5
51	3Hb9kUdm4yf839Fle4RIdT	Parado no Bailão	MC L da Vinte	1164411	25	28	1	-26
52	7rLegaz7zKB6EtDNzcslKE	Medley da Gaiola - Dennis DJ Remix	MC Kevin o Chris	1161140	39	32	4	-13
53	0kCqaybZgYcLYxzZymmBoc	Quem Pegou, Pegou - Ao Vivo	Henrique & Juliano	1147499	37	33	7	-16
54	0H8CBal2Dcu5Yc001VotZN	Dona de mim	IZA	1141643	47	28	26	-7
55	3m9zvjbilaBUMKNFcROBfF	Juego	Anitta	1130511	nan	1	55	new
56	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1128745	71	14	56	15
57	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	1122869	30	2	30	-27
58	3L2uyIJoJPjYkSETVNSPBQ	Não Abro Mão - Ao Vivo	Maiara & Maraisa	1110541	46	10	44	-12
59	2GsvXMAz16fKroAmaCxLfL	Você mentiu	Anitta	1103917	nan	1	59	new
