position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5dhQeuLGmlhfwlI6BWfSpo	Roller	Apache 207	5881672	1	2	1	0
2	01vR5Z7AHinp9D2wu2BNQS	UP IN SMOKE	RIN	4478290	nan	1	2	new
3	28r8yfatcoOTY7ZjqhKaJM	Vendetta	RAF Camora	3488582	nan	1	3	new
4	1e9QSdX5uLUw6vbrkZJyXi	Fendi Drip	Luciano	3376368	nan	1	4	new
5	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	3271825	9	5	5	4
6	3drwaFqLSEjqzjNRbjap0R	Nummer 1	Capital Bra	3173470	2	2	2	-4
7	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	2878462	6	6	1	-1
8	1pUaqU8EUStLTqERPzcp3O	Primetime	Summer Cem	2854957	nan	1	8	new
9	52UVKsw31NTOCTNPTpwbFJ	Eiskalt	Loredana	2772992	5	5	1	-4
10	7kQMPnMzK1bykUxmF4QXbV	Intro-Résumé	Miami Yacine	2715233	3	3	3	-7
11	0qpJmNY2DvYNj2MeqTHcYY	Yeah	Luciano	2303887	nan	1	11	new
12	5nmVf5dSgH4A25qsev28Mi	gENAuSo	Dardan	2277409	7	3	4	-5
13	6osaMSJh9NguagEDQcZaKx	Loco Contigo (feat. J. Balvin & Tyga)	DJ Snake	2233130	10	6	5	-3
14	0sHeIbgbNzKF8rGspC1FHV	Brillis	Shirin David	2177895	4	2	4	-10
15	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	2012428	14	8	8	-1
16	1VEMUkGFio5uURvN8x1DZJ	Tilidin	Capital Bra	1983188	11	11	1	-5
17	406zkeKglOewTtDKfOo7FP	High	Sido	1967236	nan	1	17	new
18	3idg3BQI5yc5wnfItAgKkT	Verliebt in einen Gangster 2 (feat. Nura)	18 Karat	1897868	nan	1	18	new
19	07f2b3CTdgKKlhv0mqUksz	Vermissen (feat. Henning May)	Juju	1799294	17	12	4	-2
20	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	1780877	13	18	8	-7
21	65NX0qTlnZTDYzTypKfOWD	Run Run Run	Capo	1677657	15	5	3	-6
22	56DP74K3QXG718EKuVIB2U	Jean Paul Gaultier	Luciano	1667883	nan	1	22	new
23	5opjywL6TBjJRF22TcFDMo	Jetzt rufst du an	Loredana	1647766	18	9	2	-5
24	2kkcJ8tSDV42LdWcPjy6We	Wieder Lila	Samra	1571158	20	16	1	-4
25	2y2Y9NYYK9pSqbTIaSxu1X	Junior Neymar	EREN CAN	1450480	nan	1	25	new
26	6wo37KVqFJhtuxPTpLCcfe	Takeaway (feat. Lennon Stella)	The Chainsmokers	1429650	25	6	25	-1
27	0U6bQIAh6MCGo1xjbIIx2S	Instagram	Dimitri Vegas & Like Mike	1411089	24	8	24	-3
28	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	1352724	22	8	9	-6
29	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	1338007	28	23	3	-1
30	2QpxC2yag7Ec7Ut1dovXKb	Diamonds (feat. Capital Bra)	Summer Cem	1333626	27	12	2	-3
31	4kna7DSzKjH1Be7Y3XYxYL	Nummer	Ufo361	1328373	21	4	4	-10
32	3I0FLq3MqViqahFskPnmsG	W.I.N.	Luciano	1324005	nan	1	32	new
33	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	1320856	26	9	16	-7
34	3nTDSbzJoMnqcxWbVVrpza	Rollerblades (feat. KC Rebell)	Summer Cem	1298611	16	4	3	-18
35	0TId5TSbdcBP32haUV4Aet	Stars	VIZE	1277730	31	14	20	-4
36	51Fjme0JiitpyXKuyQiCDo	Lalala	Y2K	1267614	36	10	36	0
37	1YPG8NGJrnX9a24BRjsWLI	Cadillac	Luciano	1234801	nan	1	37	new
38	1ERXF9U6jJlnhYMHRXSAKG	La Haine	Luciano	1230946	nan	1	38	new
39	2YpeDb67231RjR0MgVLzsG	Old Town Road - Remix	Lil Nas X	1206633	32	6	19	-7
40	7M9w4C8WenlvWfNRAulZOX	Narcotic	Younotus	1193896	29	14	22	-11
41	4VginDwYTP2eaHJzO0QMjG	Circles	Post Malone	1193341	nan	1	41	new
42	0YU17F0BlVXvmx5ytsR43w	Monster	LUM!X	1191513	34	12	34	-8
43	2Tidd473qI44pMi5eV3lFg	Benzin	Olexesh	1182639	nan	1	43	new
44	5Pwu8NkDhEkObPp8TvHMUn	Better	Lena	1166260	58	3	44	14
45	0mjAU3yKR1QnXnHtjGJqTM	Rescue Me	OneRepublic	1125291	38	16	25	-7
46	6EOKwHETwSkZ9gW2b6ASE0	Ransom	Lil Tecca	1114009	nan	1	46	new
47	7KkRdt5G4MsF1Dm0QobdRZ	Im Film	Luciano	1109724	nan	1	47	new
48	02itaCXOdC54J0ISjqqFAp	All Around The World (La La La)	R3HAB	1108462	42	16	20	-6
49	3Zigq1lfHmFRlyoRrh9k2s	Kein Problem	Apache 207	1107657	54	17	49	5
50	3NIRDSC2fcfOZkpx8UPMYd	No Name	MERO	1103013	12	2	12	-38
51	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1086820	51	16	27	0
52	6oJ6le65B3SEqPwMRNXWjY	Higher Love	Kygo	1045039	46	10	46	-6
53	554Ip3S1rbeES9TNWXGoK1	ON OFF (feat. Maître Gims)	Shirin David	1042425	30	10	2	-23
54	2Jij6ebp6ToNKOn5DWlGxV	Mary	Bausa	1029749	45	11	21	-9
55	2ksOAxtIxY8yElEWw8RhgK	China	Anuel AA	1008639	41	6	41	-14
56	211uzLvGARhIKcPycGEg91	Kal Kal	Noah	1005263	23	2	23	-33
57	4SCM1b1vS70TtNQmO7Lo7B	04:30	Ufo361	976810	48	4	12	-9
58	0Zp10WiPeEi6EUJZvWcNT9	Mad Love	Mabel	960328	49	5	47	-9
59	3GmfHF5RUe6r5C9UbvIXQp	Neptun	KC Rebell	938296	43	7	2	-16
60	6fDC5DIa4bt6NbPZWR1yxM	Zombie	Samra	895800	40	8	1	-20
61	5HaEwK6Oml3ofO2XXSMEsV	Shot	Ufo361	893327	47	4	15	-14
62	6b2RcmUt1g9N9mQ3CbjX2Y	How Do You Sleep?	Sam Smith	870238	55	7	44	-7
63	1NEVAw0308u7bIvQ9HLNyl	now*	Data Luv	859348	19	2	19	-44
64	7FpMKHQtl1CHqssSwIUWhx	Cuban Links	Luciano	857872	nan	1	64	new
65	0HCYxrWonHDExEzdRTNAkN	Intro	Luciano	845709	nan	1	65	new
66	0Nq7JtZtjHjJ2fprzzgwio	Glad You Came	VIZE	845472	56	17	32	-10
67	7xiIK3P1S8ioOAOohOLNIN	Hustle	Luciano	840640	nan	1	67	new
68	2u7WWxwkTkLg45DsjoyiEL	Hennessy	Luciano	838534	nan	1	68	new
69	6erIvryBSsAdebNU4a7Mrs	Hi Babe	Juju	836483	57	12	10	-12
70	0nxYyX5PIHJqF4VSb4CIFV	All This Love (feat. Harlœ)	Robin Schulz	834247	50	18	39	-20
71	1u5jYTx2WdptYWYpwqcE9n	2 Minuten	Apache 207	817572	71	8	24	0
72	1i6cv3eEA1MY4DGIve1eDq	Millies	Luciano	796023	nan	1	72	new
73	4UOXo3xWnxYdTf3sFyRaUG	500 PS	Bonez MC	792631	66	48	1	-7
74	2KIXeJqdCFV3Y7IBJyqnMV	Bonbon	Kalazh44	778120	nan	1	74	new
75	5e0bzcsI1khimLSJhddHdS	Brot nach Hause	Apache 207	776452	82	17	43	7
76	4SWu9u2dLzmYa8dMieyayQ	Hoch	Tim Bendzko	771292	105	3	76	29
77	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	771067	61	22	31	-16
78	322tcqPhma7F6hfCeLisx0	fuck, i'm lonely	Lauv	766747	76	5	76	-2
79	7Bn002jiyCXjbWxtgDJ7U3	Madame	Luciano	761817	nan	1	79	new
80	5dW1VZPcFqB4n0P08rGDgm	The Git Up	Blanco Brown	760960	67	7	67	-13
81	3wL5sFFKpHM2oGJl9JCpXn	Olé Olé	MERO	755215	33	4	6	-48
82	2aUVGOsyUJhAJWBs5aIrFY	Im Plus	Luciano	736163	nan	1	82	new
