position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	1VEMUkGFio5uURvN8x1DZJ	Tilidin	Capital Bra	7126847	1	2	1	0
2	554Ip3S1rbeES9TNWXGoK1	ON OFF (feat. Maître Gims)	Shirin David	5813958	nan	1	2	new
3	0TK2YIli7K1leLovkQiNik	Señorita	Shawn Mendes	5776630	4	2	3	1
4	7yosVOH7pRWrKANBDbsBqI	Shot	Ufo361	5287106	nan	1	4	new
5	2QpxC2yag7Ec7Ut1dovXKb	Diamonds (feat. Capital Bra)	Summer Cem	3745310	3	3	2	-2
6	4HzB8cumQgivTBscS2b487	Im Plus	Luciano	3347729	nan	1	6	new
7	2kkcJ8tSDV42LdWcPjy6We	Wieder Lila	Samra	3218689	7	7	1	0
8	07f2b3CTdgKKlhv0mqUksz	Vermissen (feat. Henning May)	Juju	3105086	8	3	4	0
9	3HVWdVOQ0ZA45FuZGSfvns	I Don't Care (with Justin Bieber)	Ed Sheeran	2877591	10	8	3	1
10	2nvmHDiEWXRzS6FUDzUhVL	weR mAChT PaRA 2	Dardan	2844872	2	2	2	-8
11	4Rif4wqdvzy84dhP1apC4Y	Royal Rumble	Kalazh44	2733212	5	3	1	-6
12	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	2606600	16	9	12	4
13	6u7jPi22kF8CTQ3rb9DHE7	Old Town Road (feat. Billy Ray Cyrus) - Remix	Lil Nas X	2544498	12	13	7	-1
14	4evmHXcjt3bTUHD1cvny97	Beautiful People (feat. Khalid)	Ed Sheeran	2332888	nan	1	14	new
15	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	2288334	15	14	3	0
16	3pXy4LGgbDzRGQyj506Kfy	Dein Fahrer	Sero El Mero	2232509	9	2	9	-7
17	2AHJLtc81zIfj9EKcVEzmJ	La Haine	Luciano	2041570	17	5	1	0
18	1IBUPdwV9TvaipSODdt8QY	Maghreb Gang (feat. French Montana & Khaled)	Farid Bang	1926813	11	4	1	-7
19	1ItPzUiqRo9GU0y2bnoxnG	100 Round Drum	LX	1914205	nan	1	19	new
20	02itaCXOdC54J0ISjqqFAp	All Around The World (La La La)	R3HAB	1825194	24	7	20	4
21	6erIvryBSsAdebNU4a7Mrs	Hi Babe	Juju	1786583	20	3	10	-1
22	2Jij6ebp6ToNKOn5DWlGxV	Mary	Bausa	1785012	21	2	21	-1
23	1mLBX54nL0dwn54jesMXGU	Labyrinth	Loredana	1765619	14	4	7	-9
24	5b195aHKKd6oTr4f7DoRCo	Olabilir	MERO	1739461	13	3	3	-11
25	0eQnRxB0jS7uG3sLNpYoMB	Portofino	Leon Machère	1725322	nan	1	25	new
26	1fsaruaCPeyVquN9iQLHzX	EFH	Shindy	1648100	6	2	6	-20
27	0mjAU3yKR1QnXnHtjGJqTM	Rescue Me	OneRepublic	1633766	26	7	26	-1
28	5AiqL0ezAAauDuVK5EJvXU	NENENE	Fero47	1602797	19	4	2	-9
29	7Feaw9WAEREY0DUOSXJLOM	Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)	Martin Garrix	1601731	28	10	24	-1
30	5Hrk6R4O2pgcdbDUK54nfn	Feuer	Olexesh	1589703	nan	1	30	new
31	0oOPa0AlLnjCO6eci0HIdH	cOcO MAmA	Dardan	1497511	23	13	3	-8
32	0Nq7JtZtjHjJ2fprzzgwio	Glad You Came	VIZE	1473214	37	8	32	5
33	1f38Gx6xQz6r4H1jGVNBJo	Loco Contigo (with J. Balvin & Tyga)	DJ Snake	1471763	47	3	33	14
34	5w9c2J52mkdntKOmRLeM2m	Con Calma	Daddy Yankee	1430576	32	21	13	-2
35	3mbGX2yy83BtCiPO59mE5r	Barrio	Olexesh	1391247	33	7	11	-2
36	1tNJrcVe6gwLEiZCtprs1u	3 Nights	Dominic Fike	1369350	38	13	31	2
37	7M9w4C8WenlvWfNRAulZOX	Narcotic	Younotus	1354283	62	5	37	25
38	2x0RZdkZcD8QRI53XT4GI5	SOS (feat. Aloe Blacc)	Avicii	1351385	29	4	14	-9
39	7IkZpSOJKGXCGhqAvHs7FG	Nautilus	Shindy	1345777	27	8	1	-12
