position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	6hw1Sy9wZ8UCxYGdpKrU6M	Roller	Apache 207	7562784	nan	1	1	new
2	6dNB3XdAzx7kTf5wa8Rg89	Wieso tust Du dir das an?	Apache 207	6935989	nan	1	2	new
3	1rgnBhdG2JDFTbYkYRZAku	Dance Monkey	Tones And I	5600598	4	13	2	1
4	2PGA1AsJal6cyMNmKyE56q	200 km/h	Apache 207	5347719	nan	1	4	new
5	67ojvEGRPAUCOohuMPqoRC	110	Capital Bra	4782115	5	4	1	0
6	3uhTOxvu2h2YEm0uPNF2vi	Doch in der Nacht	Apache 207	4535970	nan	1	6	new
7	41wZE5FpxbPaZqXtlmBhPG	Keine Liebe	RIN	3917768	3	2	3	-4
8	2u8AXJyk8pICzj2wyPBL0b	2002	Sido	3489052	7	5	5	-1
9	0PEwVF6TStGXMTnQMAk9kl	Sex mit dir	Apache 207	3419271	nan	1	9	new
10	1s0nANz8q6gEZOms034GbU	PHANTOM	reezy	3338858	nan	1	10	new
11	1HfMVBKM75vxSfsQ5VefZ5	Lose You To Love Me	Selena Gomez	3279382	61	2	11	50
12	1COyMUbpLCVDzRBKn4TQY4	Beef	Apache 207	2713604	nan	1	12	new
13	6cHxkkZ3TZUKsjd13pIO1p	Puta Madre	RAF Camora	2643063	8	3	6	-5
14	0WFgtxiLNr99YaoSdYR3Ud	Honda Civic	The Cratez	2482973	9	5	4	-5
15	6jbzGtCG4O7GDWYB224h9C	Keine Fragen	Apache 207	2345489	nan	1	15	new
16	3aOICrSrJP0LgjBGyq7P0R	Grey Goose	Apache 207	2329013	nan	1	16	new
17	2tnVG71enUj33Ic2nFN6kZ	Ride It	Regard	2278204	16	11	16	-1
18	3eekarcy7kvN4yt5ZFzltW	HIGHEST IN THE ROOM	Travis Scott	2196083	11	4	8	-7
19	1qr68CCILX6NX7SpFG6Bd3	Lichter der Stadt	Bushido	2160963	nan	1	19	new
20	7aiClxsDWFRQ0Kzk5KI5ku	hot girl bummer	blackbear	2125113	18	7	18	-2
21	2TErx45M41CvyivaIYUtZC	Stier	Farid Bang	1982365	nan	1	21	new
22	3Zigq1lfHmFRlyoRrh9k2s	Kein Problem	Apache 207	1887626	17	25	17	-5
23	2d3WpbJFBND2vwMJyULdfU	Kein Plan	Loredana	1824650	15	7	4	-8
24	3QIrkRSTz3yPd44HzN6qJr	Summer Cem (feat. Luciano)	Summer Cem	1766922	14	6	4	-10
25	0Dlcu2fgHklOnajVu2dUNU	Tilidin	Capital Bra	1729265	19	4	11	-6
26	2pfio0uHpT4USTPBNeTIWo	Berlin lebt wie nie zuvor	Capital Bra	1653394	10	4	5	-16
27	21jGcNKet2qwijlDFuPiPb	Circles	Post Malone	1624982	30	7	21	3
28	5sMugAU31Ug5SAUUbhBIKU	Eiskalt	Loredana	1623844	21	7	6	-7
29	5Xygw8IfTkwf1tn2InQrZB	Normal	Veysel	1622746	12	2	12	-17
30	6gKOawgWqBvLXpKMp1307L	Im Rhythmus gefangen	Capo	1587531	13	3	10	-17
31	5Pwu8NkDhEkObPp8TvHMUn	Better	Lena	1539707	28	11	28	-3
32	5nmVf5dSgH4A25qsev28Mi	gENAuSo	Dardan	1511422	26	11	4	-6
33	7gqefhSJfWyN1qQ2huvEze	Hoch	Tim Bendzko	1466355	24	2	24	-9
34	2b8fOow8UzyDFAE27YhOZM	Memories	Maroon 5	1463848	40	6	34	6
35	6AFIVhbJLR7YVvW9fLFMu1	Huracan	Samra	1459201	23	8	3	-12
36	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	1454500	33	24	27	-3
37	07f2b3CTdgKKlhv0mqUksz	Vermissen (feat. Henning May)	Juju	1441370	34	20	4	-3
38	4G3gFk4oyvt8klQEVJBzea	Adriana	RAF Camora	1406427	27	6	7	-11
39	1AGjF8pckOxTGeb5zubyqH	Genick	Loredana	1402451	22	7	3	-17
40	7lnQCEtaDJeMZN75siSxLc	Fabergé	RIN	1402343	20	5	7	-20
41	6v3KW9xbzN5yKLt9YKDYA2	Señorita	Shawn Mendes	1394613	29	14	1	-12
42	70eFcWOvlMObDhURTqT4Fv	Beautiful People (feat. Khalid)	Ed Sheeran	1342800	31	16	8	-11
43	0YU17F0BlVXvmx5ytsR43w	Monster	LUM!X	1233529	41	20	34	-2
44	1u5jYTx2WdptYWYpwqcE9n	2 Minuten	Apache 207	1224167	35	16	24	-9
45	7uj8AUQSUg8ZAzabYLwt8f	MONEYHONEYDRIP	Jamule	1219406	36	5	21	-9
46	4yI3HpbSFSgFZtJP2kDe5m	Look At Her Now	Selena Gomez	1213962	nan	1	46	new
47	6n59qy5X4m45RZevoQU3Yk	WO???	Patron	1205291	nan	1	47	new
48	2QpGZOhTCHHiKmpSO9FW4h	Follow God	Kanye West	1188921	nan	1	48	new
49	6zltHqh8Xjg6Rr6skelFdm	Lowrider	KALIM	1185939	25	3	12	-24
50	2kkcJ8tSDV42LdWcPjy6We	Wieder Lila	Samra	1175695	39	24	1	-11
51	6wo37KVqFJhtuxPTpLCcfe	Takeaway (feat. Lennon Stella)	The Chainsmokers	1126478	42	14	25	-9
52	0TId5TSbdcBP32haUV4Aet	Stars	VIZE	1071583	44	22	20	-8
53	6hh1ikcv3CPsq3a7e9ItNR	Nur mit Dir (feat. Xavier Naidoo)	Shirin David	1041709	37	6	10	-16
54	22ET3BvBsXcGiwxy1uXPbU	Zeit steht	Trettmann	1037870	32	7	9	-22
55	5e0bzcsI1khimLSJhddHdS	Brot nach Hause	Apache 207	1036849	49	25	43	-6
56	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	1029233	54	31	3	-2
57	3XpEKPj7KZt0yYWd7PQf5d	Bei Dir	KUMMER	1020304	58	3	57	1
58	65NX0qTlnZTDYzTypKfOWD	Run Run Run	Capo	1019915	53	13	3	-5
59	1pUaqU8EUStLTqERPzcp3O	Primetime	Summer Cem	1019880	46	9	6	-13
60	4vUmTMuQqjdnvlZmAH61Qk	South of the Border (feat. Camila Cabello & Cardi B)	Ed Sheeran	989896	88	7	47	28
61	0U6bQIAh6MCGo1xjbIIx2S	Instagram	Dimitri Vegas & Like Mike	968847	51	16	24	-10
62	6osaMSJh9NguagEDQcZaKx	Loco Contigo (feat. J. Balvin & Tyga)	DJ Snake	961860	48	14	5	-14
63	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	961025	50	26	8	-13
64	0ysK8iIp88p5Js90E1pBAq	FAME	Fler	953004	nan	1	64	new
65	1lht8jb3c6rEiVaqX94enH	Light	Jerome	941643	107	3	65	42
66	3ME2RHvx9JyVQjFFMbLIvt	Nummer 1	Capital Bra	940372	47	4	21	-19
67	01vR5Z7AHinp9D2wu2BNQS	UP IN SMOKE	RIN	934153	43	9	2	-24
