position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	0TK2YIli7K1leLovkQiNik	Señorita	Shawn Mendes	5291793	3	3	1	2
2	5opjywL6TBjJRF22TcFDMo	Jetzt rufst du an	Loredana	5261678	nan	1	2	new
3	1VEMUkGFio5uURvN8x1DZJ	Tilidin	Capital Bra	5059276	1	3	1	-2
4	70zRDnEkOhVb51fZA13khd	Yallah Goodbye (feat. Gringo)	Summer Cem	3834068	nan	1	4	new
5	554Ip3S1rbeES9TNWXGoK1	ON OFF (feat. Maître Gims)	Shirin David	3765596	2	2	2	-3
6	7yosVOH7pRWrKANBDbsBqI	Shot	Ufo361	3434229	4	2	4	-2
7	2kkcJ8tSDV42LdWcPjy6We	Wieder Lila	Samra	2935539	7	8	1	0
8	2QpxC2yag7Ec7Ut1dovXKb	Diamonds (feat. Capital Bra)	Summer Cem	2911468	5	4	2	-3
9	07f2b3CTdgKKlhv0mqUksz	Vermissen (feat. Henning May)	Juju	2908139	8	4	4	-1
10	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	2557856	12	10	10	2
11	3HVWdVOQ0ZA45FuZGSfvns	I Don't Care (with Justin Bieber)	Ed Sheeran	2544162	9	9	3	-2
12	6u7jPi22kF8CTQ3rb9DHE7	Old Town Road (feat. Billy Ray Cyrus) - Remix	Lil Nas X	2291721	13	14	7	1
13	4evmHXcjt3bTUHD1cvny97	Beautiful People (feat. Khalid)	Ed Sheeran	2247973	14	2	13	1
14	4HzB8cumQgivTBscS2b487	Im Plus	Luciano	2219110	6	2	6	-8
15	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	2162350	15	15	3	0
16	6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	Post Malone	2114805	nan	1	16	new
17	4Rif4wqdvzy84dhP1apC4Y	Royal Rumble	Kalazh44	1957320	11	4	1	-6
18	2Gioh12sRWq3iM23hbcPxU	kOMm zU hYPnOTizE	Dardan	1956348	nan	1	18	new
19	2AHJLtc81zIfj9EKcVEzmJ	La Haine	Luciano	1787848	17	6	1	-2
20	1f38Gx6xQz6r4H1jGVNBJo	Loco Contigo (with J. Balvin & Tyga)	DJ Snake	1667802	33	4	20	13
21	02itaCXOdC54J0ISjqqFAp	All Around The World (La La La)	R3HAB	1662526	20	8	20	-1
22	2nvmHDiEWXRzS6FUDzUhVL	weR mAChT PaRA 2	Dardan	1630566	10	3	2	-12
23	1mLBX54nL0dwn54jesMXGU	Labyrinth	Loredana	1603230	23	5	7	0
24	6erIvryBSsAdebNU4a7Mrs	Hi Babe	Juju	1549311	21	4	10	-3
25	0mjAU3yKR1QnXnHtjGJqTM	Rescue Me	OneRepublic	1543030	27	8	25	2
26	2Jij6ebp6ToNKOn5DWlGxV	Mary	Bausa	1538090	22	3	21	-4
27	3pXy4LGgbDzRGQyj506Kfy	Dein Fahrer	Sero El Mero	1506326	16	3	9	-11
28	0eQnRxB0jS7uG3sLNpYoMB	Portofino	Leon Machère	1500141	25	2	25	-3
29	1IBUPdwV9TvaipSODdt8QY	Maghreb Gang (feat. French Montana & Khaled)	Farid Bang	1450619	18	5	1	-11
30	7M9w4C8WenlvWfNRAulZOX	Narcotic	Younotus	1375957	37	6	30	7
31	40OMBMYRk5IQL6xCzGM0JA	Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)	Martin Garrix	1359249	nan	1	31	new
32	5AiqL0ezAAauDuVK5EJvXU	NENENE	Fero47	1356030	28	5	2	-4
33	5vXpHfsHhBQRVv4w8uq2Bn	Hellwach (feat. Jamule & MoTrip)	PA Sports	1340264	nan	1	33	new
34	1ItPzUiqRo9GU0y2bnoxnG	100 Round Drum	LX	1320282	19	2	19	-15
35	0oOPa0AlLnjCO6eci0HIdH	cOcO MAmA	Dardan	1309357	31	14	3	-4
36	0Nq7JtZtjHjJ2fprzzgwio	Glad You Came	VIZE	1276524	32	9	32	-4
37	3mbGX2yy83BtCiPO59mE5r	Barrio	Olexesh	1227847	35	8	11	-2
38	38lQ7lYhN3eSWepnZHaiBF	Rolex	Capital Bra	1226720	40	13	1	2
