position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7r55d7IhAj5UGKiYbXBwRP	Prinzessa	Capital Bra	6306782	nan	1	1	new
2	260R90ctQ1SiPax90PuEsT	Hobby Hobby	MERO	4807015	1	2	1	-1
3	14msK75pk3pA33pzPVNtBF	7 rings	Ariana Grande	3131651	6	2	3	3
4	7KPGeiXWDsGEvFK62wzU8E	Benzema	Capital Bra	3079742	3	6	1	-1
5	63THFs9ovzO3WQsz4lzh0H	DODI	Shindy	2970890	2	3	1	-3
6	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	2739497	8	17	2	2
7	0dUjcVPXy2Npz7RAmylgOS	Orbit	Shirin David	2719971	nan	1	7	new
8	5z3vuYzS9UF6rD6TmBEdUf	JAJA	Fero47	2517952	7	3	5	-1
9	1IPRghUN3LFPNbCTsfBJx9	Baller los	MERO	2320435	9	10	1	0
10	23N0z3XkwS2ErcNKsgCWAb	Wenn die Sonne untergeht	Azet	2169993	4	2	4	-6
11	3823YouAYclNSqtn7vDjgs	DSCHINNI	Gringo	2029645	nan	1	11	new
12	3OgD9c7c6GhEWUK660Ezbr	Warnung	Kontra K	1871501	5	2	5	-7
13	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	1862040	14	17	13	1
14	0kLA41xkWzzYzMIEGFuDkP	HaifischNikez Allstars	LX	1842686	11	5	2	-3
15	2PAYSgrVOBz8RJqp9B7QLu	Tausend Tattoos	Sido	1824264	12	8	4	-3
16	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	1812865	13	32	7	-3
17	4mI0sGmXHviRF9QbY4bfq7	#niemalsantäuschen	Farid Bang	1809917	10	2	10	-7
18	5ryCDI7vwLZp2PyHRdXGLC	Roadrunner	Nimo	1802236	nan	1	18	new
19	4Nip6oiJU24LqcUEi7u19S	Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)	KitschKrieg	1753975	16	15	1	-3
20	6MWtB6iiXyIwun0YzU6DFP	Wow.	Post Malone	1668978	17	6	12	-3
21	1rCcsYnmqbMYdkG7kS9GC5	Speechless (feat. Erika Sirola)	Robin Schulz	1622343	20	11	15	-1
22	4UOXo3xWnxYdTf3sFyRaUG	500 PS	Bonez MC	1511928	19	17	1	-3
23	6ujq8IjOGkbJrp09qarW1E	Shem Shem & Sex	Nimo	1475501	18	3	9	-5
24	31Zs71Yb7YoPlFx2p1uKRX	Lelele	Azet	1326837	15	6	4	-9
25	71XGMPKmWtVxO7bGcGZhbn	Ich liebe es (feat. XATAR & SAMY)	Capital Bra	1308674	27	13	2	2
26	3MrTi2XjvQCZm8V1P1ryuR	Cataleya	Samra	1298738	23	12	1	-3
27	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	1288431	21	27	13	-6
28	2RP8Svo0pMwZXnVcmOffDw	Fading	Alle Farben	1264257	25	11	25	-3
29	0dGSOCj6hdV5Nr0V8FjONc	Zoey	Nimo	1260460	22	7	5	-7
30	1194zYf7UfSXP4omxVTmPa	Yapma	C ARMA	1247381	nan	1	30	new
31	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	1198046	26	33	1	-5
32	3TMW1GOB1lsmvf8er2dE8g	Lambo Diablo GT (feat. Nimo & Juju) - Remix	Capo	1175459	24	4	19	-8
33	3yuMTMJQ2gkvLhMVZLrcRV	Feuer	Capital Bra	1144211	29	9	2	-4
34	3KkXRkHbMCARz0aVfEt68P	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	1099987	30	7	26	-4
35	1LcvTvRfWrQjrF6aymfugd	Meer	Luciano	1088578	31	10	6	-4
36	6hFmSZIw5gmn9mK4hfqozy	Farben	Kontra K	1076505	33	7	6	-3
37	2eNSyVH3sNPiAj9WpRYK73	Dior 2001	RIN	1056266	38	24	3	1
38	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	1049521	28	18	7	-10
39	2LskIZrCeLxRvCiGP8gxlh	Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION	1048004	34	14	13	-5
40	27rdGxbavYJeBphck5MZAF	Nothing Breaks Like a Heart (feat. Miley Cyrus)	Mark Ronson	1029596	44	9	34	4
41	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	1027514	56	3	41	15
42	4CJKZGVo4QZH9r6fNXPWDV	Deine Mutter (feat. Nessi)	Kool Savas	1020150	32	2	32	-10
43	5Fla3zyOCcIRqrDoKLU0DP	Let You Love Me	Rita Ora	994329	37	10	17	-6
44	5d35jcJj7WjDQBOHCHPY6t	Melodien (feat. Juju)	Capital Bra	981475	48	26	1	4
45	38KR9aB0bPkjM4gKhKr7tr	Perfekt (feat. Sofiane)	RAF Camora	978905	40	11	4	-5
46	30K9xVNSog0DVr5ey5yVoY	Like I Love You (feat. The NGHBRS)	Lost Frequencies	977769	42	11	37	-4
47	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	962607	39	13	10	-8
48	0YammaEkYSeo9vQYZ1OwS6	Say My Name	David Guetta	960120	45	16	40	-3
49	0oZyouBDStcJEUbTmSfys2	Facetime	Dardan	955233	46	24	5	-3
50	4nBcGqwztDJ29cyHVJtXsB	MILLIONDOLLAR$MILE	Loredana	944024	41	8	7	-9
51	0gn93i7HJt0calph67R5Wu	WTF (feat. Amber Van Day)	HUGEL	917422	64	3	51	13
52	7Kl0tRgiMu5USwbZM5274a	Crack, Koks, Piece Unternehmen	Nash	884327	35	4	8	-17
53	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	883492	36	24	7	-17
54	3uCZ4IqMY54A0jxRkyPGPl	thank you	Lena	879104	60	7	54	6
55	6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	Sam Smith	869368	55	3	55	0
56	4Bj3usjRTckEJARO0dLbDf	Kokain	Bonez MC	864797	47	17	2	-9
57	3Rq0ElVcisouAl71RtnTUS	UFF	Veysel	853322	49	9	31	-8
58	2JvzF1RMd7lE3KmFlsyZD8	MIDDLE CHILD	J. Cole	849263	nan	1	58	new
59	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	847019	50	13	41	-9
60	4tW7mc0pab35DznfVlr3px	Allein	Capital Bra	787900	63	13	3	3
61	3Ol2xnObFdKV9pmRD2t9x8	Look Back at It	A Boogie Wit da Hoodie	786078	65	4	61	4
62	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	768064	69	17	29	7
63	7ecGSqT8Ulbzhs5QwgWGVN	Neymar	Capital Bra	746861	68	32	5	5
64	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	741919	53	8	43	-11
65	0jB0RNZIfaihaDKNmdrI40	Casanova	Summer Cem	740687	57	27	3	-8
66	0FZ4Dmg8jJJAPJnvBIzD9z	ZEZE (feat. Travis Scott & Offset)	Kodak Black	731919	54	7	33	-12
67	7wFybC8jBH3zE139OpCtpG	Lost in the Fire	Gesaffelstein	725664	51	3	51	-16
68	7K7MUBCnzgBAvMVW2RTWNs	Body (feat. brando)	Loud Luxury	725334	58	26	7	-10
69	5kfNriitmkNE8mUbZ7gbq8	Saturday Nights	Khalid	708560	70	5	60	1
70	3id2EVGKc3eFAMn9nFnB0r	Love Someone	Lukas Graham	704896	59	14	51	-11
