position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5ZwRTJD1bTACtIuW5Iibnu	Tricheur	Nekfeu	4842297	123	2	1	122
2	3eG36tERWexe2lm75Ea3Y8	Cheum	Nekfeu	3207640	162	2	2	160
3	3OmMEncU5Z8hZJVKwAMZpk	Dans l'univers	Nekfeu	3205854	nan	1	3	new
4	31ljIjVJOgopnyNposqPhm	Elle pleut	Nekfeu	3125374	nan	1	4	new
5	1FN3Bo2tGTBxvEb5b83vFV	Les étoiles vagabondes	Nekfeu	2716223	114	2	5	109
6	48MQ3gJuiksM6zyLPRTFKj	Alunissons	Nekfeu	2661705	150	2	6	144
7	0sSvwmaVvkcIARs3uaLmlj	Voyage léger	Nekfeu	2643909	nan	1	7	new
8	1w2OwBeojIZI8hTI5WkMkV	MOWGLI II	PNL	2608140	1	2	1	-7
9	2SlzpQnpdEetONMktRWUKS	Takotsubo	Nekfeu	2484039	191	2	9	182
10	5BX0UF54txMgYG73sVNeJJ	Menteur menteur	Nekfeu	2441260	nan	1	10	new
11	6vsaj9lO1gyNjRmfIz0CTj	Premier pas	Nekfeu	2287659	nan	1	11	new
12	7rOhUcPhUnEmOLXLtNjuZO	Le bruit qui court	Nekfeu	2284443	nan	1	12	new
13	2613pAp7RThnv3hjAfNn8m	Ciel noir	Nekfeu	2244835	nan	1	13	new
14	6j0sTlEg74brXngEeMQ5mJ	Compte les hommes	Nekfeu	2113043	nan	1	14	new
15	6F8Caj9u2wk5hmbFuKK6Pa	Elle est bonne sa mère	Vegedream	2103419	3	2	3	-12
16	7Dk92DM38obUOQknmSDku6	De mon mieux	Nekfeu	2077466	nan	1	16	new
17	6ky5QlD64Sq1NMb9BkmIJw	Óλά Καλά	Nekfeu	2033744	nan	1	17	new
18	55mCsKCo4bPuYtZvHppp8z	Médicament	Niska	1905856	2	10	1	-16
19	7rbf4lfmVKugJ5sTQCBOpO	Koala mouillé	Nekfeu	1889117	nan	1	19	new
20	6u7jPi22kF8CTQ3rb9DHE7	Old Town Road (feat. Billy Ray Cyrus) - Remix	Lil Nas X	1728604	4	10	3	-16
21	7v5EUVKBk6jw697PhZIzFJ	Pixels	Nekfeu	1688312	nan	1	21	new
22	3i0WryQi0e9rPdkroQSUMn	1er rôle	Nekfeu	1637831	nan	1	22	new
23	5c2HadbVTsMKjja4gohEFI	Maman ne le sait pas (feat. Niska)	Ninho	1381275	5	12	2	-18
24	2QpUWi6VSNOt2WyH5FIeLD	Pookie	Aya Nakamura	1262319	13	32	10	-11
25	3vmoC735YdyvsrF0HtbmGn	Papers (feat. Ninho)	Zola	1244934	6	10	5	-19
26	5lCxlSBFyP5g4EhVypAoOu	Au DD	PNL	1228362	7	10	1	-19
27	28fP6qcMGPfYOjrx8AOWFn	RR 9.1	Koba LaD	1176983	9	8	2	-18
28	3HVWdVOQ0ZA45FuZGSfvns	I Don't Care (with Justin Bieber)	Ed Sheeran	1167800	10	5	9	-18
29	2jX5c5RFp0A9E1GDsvGxIa	Balance ton quoi	Angèle	1161355	11	36	2	-18
30	66kEUL4IAGwmquPa41Jka8	Binks (feat. Koba LaD)	100 Blaze	1143739	14	2	14	-16
31	5w9c2J52mkdntKOmRLeM2m	Con Calma	Daddy Yankee	1067221	12	17	10	-19
32	07qHCBBSRswIsfs0waYdjC	Arc-en-ciel	Booba	1051724	8	5	1	-24
33	0Jh6iWjna1wk5le0Ahn7No	La vie qu'on mène	Ninho	972247	16	12	3	-17
34	0rQbvQpjQ6QeeCAnVRzokf	Goutte d'eau	Ninho	967214	15	12	4	-19
35	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	913812	18	11	16	-17
36	53CJANUxooaqGOtdsBTh7O	Old Town Road	Lil Nas X	891776	17	10	15	-19
37	2qxmye6gAegTMjLKEBoR3d	Let Me Down Slowly	Alec Benjamin	867294	20	15	17	-17
38	5oePa8PlOTPAlRaGs2OZ3A	Putana	Ninho	817822	19	12	4	-19
39	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	Pedro Capó	782331	22	22	15	-17
40	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	763049	23	16	19	-17
41	6hzi3AGB39FjxFqcjgbWs7	Deux frères	PNL	741385	21	10	2	-20
42	2x0RZdkZcD8QRI53XT4GI5	SOS (feat. Aloe Blacc)	Avicii	678905	nan	1	42	new
43	7bLy8fxBMroDuV0zxwGSn6	À Kinshasa (feat. Fally Ipupa)	Ninho	667458	24	12	14	-19
44	68av1mZz0VsIYXJWATZWUW	Zemër	Soolking	641068	32	8	32	-12
45	6g8Waa9vcFQP1FElldjfRr	Possédé	Djadja & Dinaz	636897	25	12	15	-20
46	6stxV2bl7xSiPUornxwyNR	Khapta	Heuss L'enfoiré	633560	27	20	1	-19
47	2abVYMtriZHHIDGFZFT5ij	Quotidien	Koba LaD	627854	26	8	22	-21
48	7Feaw9WAEREY0DUOSXJLOM	Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)	Martin Garrix	618792	34	4	34	-14
49	22vgEDb5hykfaTwLuskFGD	Sucker	Jonas Brothers	609528	nan	1	49	new
50	7qEHsqek33rTcFNT9PFqLf	Someone You Loved	Lewis Capaldi	604452	29	4	28	-21
51	7gFue3UseWrimCsI1gdJIE	C’est Elle	Alonzo	593992	40	9	40	-11
52	7uH27oIt4a6cIFCA8ZPcyG	Baila Baila Baila	Ozuna	587644	31	17	20	-21
53	4WB9OeauHXnGOMUK4s80gM	Trop beau	Lomepal	573704	36	27	1	-17
54	02itaCXOdC54J0ISjqqFAp	All Around The World (La La La)	R3HAB	553361	59	2	54	5
55	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	544235	33	18	2	-22
56	2ekO98VdclK2zGYJYPixcv	Muerte	Landy	536068	38	14	20	-18
57	3Ol2xnObFdKV9pmRD2t9x8	Look Back at It	A Boogie Wit da Hoodie	525424	41	17	41	-16
58	2rbDhOo9Fh61Bbu23T2qCk	Always Remember Us This Way	Lady Gaga	512737	49	23	30	-9
59	295SxdR1DqunCNwd0U767w	Blanka	PNL	510894	37	10	3	-22
60	0r64LBR8RlnXcdd5HTFubd	Les méchants	Heuss L'enfoiré	509638	39	20	4	-21
61	0uUNN1nSoUx1A4fkDCWDQ7	So Am I	Ava Max	500616	55	11	46	-6
62	4miiqu2dxOhBguQDHtqssH	Madrina	Maes	494314	44	28	1	-18
63	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	493175	35	21	17	-28
64	5TlGrvOMiAltKgRw3anXKo	Sale mood	Bramsito	487978	43	2	43	-21
65	45tz0Mf66Nw7uSPdcOe1Qg	C'est mon sang	RK	474662	45	10	25	-20
66	06O3hxudc6V0BOuoCFSy71	Tout oublier	Angèle	473055	52	36	1	-14
67	5gNZjp6r2TfC3uh9iopWxt	Paris c'est magique	Ninho	472869	42	12	6	-25
68	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	466436	65	4	65	-3
69	7gNlaZaMIjRUfnAYd9Dvmt	Aristocrate	Heuss L'enfoiré	461761	48	20	31	-21
70	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	461713	56	36	5	-14
71	5n9NAd0Y5OUeOGU0nVtLua	Chang	PNL	458914	46	10	4	-25
72	5vLEmh5EolySKTvXsyWSOg	Hola Señorita	Maître Gims	456177	66	4	66	-6
73	4tWVLBZ3EiSqegpf4jBsei	NWR	Maes	451438	51	7	40	-22
74	7MPC1qtCR74fdc9jNdFHeH	C'est pas grave	Columbine	447863	50	8	45	-24
75	0mjAU3yKR1QnXnHtjGJqTM	Rescue Me	OneRepublic	447490	63	3	63	-12
76	5UgUGPknu6JRgawaJAO9rX	Gun salute	Kaaris	428538	83	20	10	7
77	3ezXlfmUHipr8A2pH3uNcQ	Me Gusta	DTF	423153	71	7	71	-6
78	0OGNtqKkjI7FCE9HZ4Khgo	Power Over Me	Dermot Kennedy	420324	74	15	64	-4
