position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	7j56bK7gq6iV7zsD6lbP4J	Elle est bonne sa mère	Vegedream	2190990	nan	1	1	new
2	1f38Gx6xQz6r4H1jGVNBJo	Loco Contigo (with J. Balvin & Tyga)	DJ Snake	2170829	1	5	1	-1
3	6u7jPi22kF8CTQ3rb9DHE7	Old Town Road (feat. Billy Ray Cyrus) - Remix	Lil Nas X	1815301	3	15	2	0
4	0TK2YIli7K1leLovkQiNik	Señorita	Shawn Mendes	1621729	5	4	4	1
5	55mCsKCo4bPuYtZvHppp8z	Médicament	Niska	1475752	6	15	1	1
6	7C7GtWZmyicqjBDbAWPsCp	Tricheur	Nekfeu	1435328	4	4	1	-2
7	10iesoGb4mCYTcur1QfdO9	JCVD	Jul	1281677	nan	1	7	new
8	0hVXuCcriWRGvwMV1r5Yn9	I Don't Care (with Justin Bieber)	Ed Sheeran	1239338	nan	1	8	new
9	5w9c2J52mkdntKOmRLeM2m	Con Calma	Daddy Yankee	1214410	10	22	9	1
10	5c2HadbVTsMKjja4gohEFI	Maman ne le sait pas (feat. Niska)	Ninho	1123717	11	17	2	1
11	2QpUWi6VSNOt2WyH5FIeLD	Pookie	Aya Nakamura	1073260	8	37	8	-3
12	65hdAdd1skq94ecWH4vfJI	Bitch (feat. Vald)	Lefa	1034409	nan	1	12	new
13	40OMBMYRk5IQL6xCzGM0JA	Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)	Martin Garrix	958502	13	2	13	0
14	6atrzNHhWlXTolcIKAjSq2	L'odeur du charbon	Dosseh	956747	nan	1	14	new
15	28fP6qcMGPfYOjrx8AOWFn	RR 9.1	Koba LaD	951148	15	13	2	0
16	0Jh6iWjna1wk5le0Ahn7No	La vie qu'on mène	Ninho	929586	21	17	3	5
17	1DFD5Fotzgn6yYXkYsKiGs	Piece Of Your Heart	MEDUZA	925722	20	9	17	3
18	2Fxmhks0bxGSBdJ92vM42m	bad guy	Billie Eilish	924658	14	16	14	-4
19	3vmoC735YdyvsrF0HtbmGn	Papers (feat. Ninho)	Zola	907064	17	15	5	-2
20	2rJwZ2hpAm35mpqf5Ceuh9	Du lundi au lundi	Niska	890176	nan	1	20	new
21	5WHTFyqSii0lmT9R21abT8	Don't Call Me Up	Mabel	881926	16	21	16	-5
22	2PYXOG6GdxF9sUIH2NfOAD	Dans l'univers	Nekfeu	878812	18	4	7	-4
23	02itaCXOdC54J0ISjqqFAp	All Around The World (La La La)	R3HAB	877525	28	7	23	5
24	4ml7hnH3FtGeUDMhzVmnrj	Tel Me	Jul	877512	nan	1	24	new
25	2jX5c5RFp0A9E1GDsvGxIa	Balance ton quoi	Angèle	861902	19	41	2	-6
26	2qxmye6gAegTMjLKEBoR3d	Let Me Down Slowly	Alec Benjamin	845626	25	20	17	-1
