position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	5ojNTROUJJgCFFbdD3xTZn	Goutte d'eau	Ninho	2343326	1	4	1	0
2	6stxV2bl7xSiPUornxwyNR	Khapta	Heuss L'enfoiré	2109358	2	7	1	0
3	1NEdLeqdQ8hufML9t9dHiU	C'est mon sang	RK	2060126	nan	1	3	new
4	0VN67HBzRT22ZGvOCi3dQ7	Possédé	Djadja & Dinaz	1587380	nan	1	4	new
5	4WB9OeauHXnGOMUK4s80gM	Trop beau	Lomepal	1366227	7	14	1	2
6	0r64LBR8RlnXcdd5HTFubd	Les méchants	Heuss L'enfoiré	1347586	4	7	4	-2
7	6ocbgoVGwYJhOv1GgI9NsF	7 rings	Ariana Grande	1262269	6	5	2	-1
8	1XnPRxd67vVxzBCiGLXLxw	Giuseppe	Niska	1132150	5	2	5	-3
9	06O3hxudc6V0BOuoCFSy71	Tout oublier	Angèle	1109394	8	23	1	-1
10	6l7PqWKsgm4NLomOE7Veou	1000°C	Lomepal	1096728	11	14	2	1
11	5UgUGPknu6JRgawaJAO9rX	Gun salute	Kaaris	1057688	10	7	10	-1
12	2JAO138j1wJjQ2mmm7aAbP	HS (feat. SCH)	Hamza	1043297	3	2	3	-9
13	7oxSh7uiB74lWGVIv2Qtlm	Sale mood	Bramsito	1014004	12	19	3	-1
14	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	1010824	9	23	5	-5
15	4MSFxqmkiMxq7e61jTqgqt	On Fleek	Eva	946967	15	9	6	0
16	4miiqu2dxOhBguQDHtqssH	Madrina	Maes	940676	14	15	1	-2
17	09Yh7IlRF6H7ImSqDo3Ekd	R44	Koba LaD	937687	nan	1	17	new
18	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	886450	13	21	10	-5
19	2jX5c5RFp0A9E1GDsvGxIa	Balance ton quoi	Angèle	872985	20	23	19	1
20	2ekO98VdclK2zGYJYPixcv	Muerte	Landy	828943	nan	1	20	new
21	3aRgAfrt6aQW8IimLq2aVG	La dot	Aya Nakamura	816533	22	19	2	1
22	38Eq6RgIxOdt4twqyVAPCn	PGP	Booba	777947	18	7	1	-4
23	0YammaEkYSeo9vQYZ1OwS6	Say My Name	David Guetta	751973	19	22	14	-4
24	5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	Calvin Harris	750850	17	8	17	-7
