position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	41560176	1	6	1	0
2	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	26364363	2	11	1	0
3	0bYg9bo50gSsH3LtXe2SQn	All I Want for Christmas Is You	Mariah Carey	23468009	3	12	2	0
4	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	22785473	4	10	4	0
5	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	20773677	5	9	1	0
6	1A6OTy97kk0mMdm78rHsm8	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	19115236	9	8	5	3
7	2FRnf9qhLbvw8fu4IBXx78	Last Christmas	Wham!	18720379	19	10	5	12
8	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	18582202	8	19	2	0
9	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	18547923	6	17	2	-3
10	7pdF27mSDuPWhppnHAmWHa	whoa (mind in awe)	XXXTENTACION	18505893	nan	1	10	new
11	7l3E7lcozEodtVsSTCkcaA	ZEZE (feat. Travis Scott & Offset)	Kodak Black	17453109	7	9	3	-4
12	22An65gG31JLf9n18qjdhZ	BAD!	XXXTENTACION	17421001	nan	1	12	new
13	2IRZnDFmlqMuOrYOLnZZyc	Going Bad (feat. Drake)	Meek Mill	16466449	11	2	11	-2
14	6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	16228878	15	5	14	1
15	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	16019484	13	11	13	-2
16	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	15266986	14	10	5	-2
17	0lizgQ7Qw35od7CYaoMBZb	Santa Tell Me	Ariana Grande	14934312	17	4	17	0
18	2LskIZrCeLxRvCiGP8gxlh	Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION	14462429	16	7	3	-2
19	1xzBco0xcoJEDXktl7Jxrr	Mo Bamba	Sheck Wes	14286417	18	10	11	-1
20	0lLdorYw7lVrJydTINhWdI	It's Beginning to Look a Lot like Christmas	Michael Bublé	14210646	27	9	19	7
21	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	13792675	21	14	11	0
22	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	13698240	24	10	13	2
23	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	13513937	33	39	1	10
24	285pBltuF7vW8TeWk8hdRR	Lucid Dreams	Juice WRLD	13279323	nan	1	24	new
25	7vQbuQcyTflfCIOu3Uzzya	Jingle Bell Rock	Bobby Helms	13163696	31	3	25	6
26	7uqcLJFlSYjVPLUz1vPxkY	Guardian angel	XXXTENTACION	13124599	nan	1	26	new
27	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	13062300	20	8	12	-7
28	27rdGxbavYJeBphck5MZAF	Nothing Breaks Like a Heart (feat. Miley Cyrus)	Mark Ronson	13006094	22	2	22	-6
29	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	12940902	29	26	2	0
30	7FGq80cy8juXBCD2nrqdWU	Eastside (with Halsey & Khalid)	benny blanco	12931143	nan	1	30	new
31	2EjXfH91m7f8HiJN1yQg97	Rockin' Around The Christmas Tree	Brenda Lee	12622908	35	2	31	4
32	6zeeWid2sgw4lap2jV61PZ	Better	Khalid	12555368	23	7	10	-9
33	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	12142921	37	33	1	4
34	6Gy7rXB6Ku5vIWC7WGWsl3	KIKA	6ix9ine	12020118	12	3	12	-22
35	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	11821044	39	39	2	4
36	5hslUAKq9I9CG2bAulFkHN	It's the Most Wonderful Time of the Year	Andy Williams	11762348	46	8	29	10
37	0247StOpd3AkeBQzANX4Zf	Do They Know It's Christmas? - 1984 Version	Band Aid	11630141	45	3	37	8
38	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	11613976	32	23	6	-6
39	4axYWgXASdsCBHuwInAubT	I don’t let go	XXXTENTACION	11353192	nan	1	39	new
40	1rqqCSm0Qe4I9rUvWncaom	High Hopes	Panic! At The Disco	11299005	60	25	40	20
41	7xapw9Oy21WpfEcib2ErSA	Mistletoe	Justin Bieber	11067196	44	3	41	3
42	4m5Cd9kAbIxg6t9sMrQWtk	TIC TOC	6ix9ine	11021118	10	3	10	-32
43	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	10991789	34	21	12	-9
44	5iwz1NiezX7WWjnCgY5TH4	Calma - Remix	Pedro Capó	10777303	54	5	44	10
45	4KkUjFkcQvGvWekl8RATDn	BEBE	6ix9ine	10733322	nan	1	45	new
46	2G1tXoGBaEMJ7FKGnkf6ud	Wake Up in the Sky	Gucci Mane	10583212	nan	1	46	new
47	6DCZcSspjsKoFjzjrWoCdn	God's Plan	Drake	10033937	84	21	19	37
48	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	9911110	38	17	5	-10
49	1NJcg626wLln4pGHpiV7mf	lovely	Billie Eilish	9792960	nan	1	49	new
50	7m9OqQk4RVRkw9JJdeAw96	Jocelyn Flores	XXXTENTACION	9761567	72	68	7	22
51	48zFZh27QU5qsrBjn4C2FA	Vaina Loca	Ozuna	9647124	51	16	18	0
52	57nOpVSc3j9o03Cr928ZM4	what are you so afraid of	XXXTENTACION	9549711	nan	1	52	new
53	3zJw3rugfpVrmBeDDnUYzy	Happy Xmas (War Is Over) - Remastered	John Lennon	9527255	74	7	28	21
54	2G7V7zsVDxg1yRsu7Ew9RJ	In My Feelings	Drake	9508811	65	21	1	11
55	2iUXsYOEPhVqEBwsqP70rE	Youngblood	5 Seconds of Summer	9480209	62	26	8	7
56	5lar0mCUejpILVkAz50s2J	Train food	XXXTENTACION	9451120	nan	1	56	new
57	5Fla3zyOCcIRqrDoKLU0DP	Let You Love Me	Rita Ora	9447955	41	3	29	-16
58	58q2HKrzhC3ozto2nDdN4z	I Like It	Cardi B	9438830	69	36	2	11
59	0T6RSXxFhW8dRTWHI604ld	One Minute (feat. Kanye West & Travis Barker)	XXXTENTACION	9418581	nan	1	59	new
60	2cYnZNzFRFK0H7vSNxPsUq	Ella Quiere Beber - Remix	Anuel AA	9410384	56	6	50	-4
61	0e7ipj03S05BNilyu5bRzt	rockstar (feat. 21 Savage)	Post Malone	9395108	67	33	8	6
62	5IaHrVsrferBYDm0bDyABy	Taste (feat. Offset)	Tyga	9272437	63	30	6	1
63	5JEx7HbmvHQQswJCsoo9rA	Close To Me (with Diplo) (feat. Swae Lee)	Ellie Goulding	9272187	36	7	36	-27
64	7inXu0Eaeg02VsM8kHNvzM	Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)	Frank Sinatra	9190810	64	8	47	0
65	2RSHsoi04658QL5xgQVov3	Bad Liar	Imagine Dragons	9139800	49	5	17	-16
