position	song_id	song_name	artist	streams	last_week_position	weeks_on_chart	peak_position	position_status
1	2rPE9A1vEgShuZxxzR2tZH	thank u, next	Ariana Grande	45530537	1	3	1	0
2	4w8niZpiMy6qz1mntFA5uM	Taki Taki (with Selena Gomez, Ozuna & Cardi B)	DJ Snake	32878967	2	8	1	0
3	116H0KvKr2Zl4RPuVBruDO	MIA (feat. Drake)	Bad Bunny	25090234	3	6	1	0
4	5p7ujcrUXASCNwRaWNHR1C	Without Me	Halsey	22423828	5	7	4	1
5	2dpaYNEQHiRxtZbfNsse99	Happier	Marshmello	21987458	4	14	2	-1
6	1A6OTy97kk0mMdm78rHsm8	Sunflower - Spider-Man: Into the Spider-Verse	Post Malone	21162234	7	5	5	1
7	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	20997068	10	16	2	3
8	2LskIZrCeLxRvCiGP8gxlh	Arms Around You (feat. Maluma & Swae Lee)	XXXTENTACION	20003115	9	4	3	1
9	7l3E7lcozEodtVsSTCkcaA	ZEZE (feat. Travis Scott & Offset)	Kodak Black	19714033	11	6	3	2
10	2VxeLyX666F8uXCJ0dZF8B	Shallow	Lady Gaga	19700989	8	7	5	-2
11	7tFiyTwD0nx5a1eklYtX2J	Bohemian Rhapsody - 2011 Mix	Queen	18144759	12	11	11	1
12	4CH66Rxcjcj3VBHwmIBj4T	BAD!	XXXTENTACION	17569774	6	2	6	-6
13	1xzBco0xcoJEDXktl7Jxrr	Mo Bamba	Sheck Wes	17459536	13	7	11	0
14	14JzyD6FlBD5z0wV5P07YI	when the party's over	Billie Eilish	17152682	14	5	12	0
15	25sgk305KZfyuqVBQIahim	Sweet but Psycho	Ava Max	15693681	15	8	15	0
16	6zeeWid2sgw4lap2jV61PZ	Better	Khalid	15254517	16	4	10	0
17	78QR3Wp35dqAhFEc2qAGjE	Drip Too Hard (Lil Baby & Gunna)	Lil Baby	14220061	26	7	13	9
18	0s3nnoMeVWz3989MkNQiRf	Lucid Dreams	Juice WRLD	14153063	23	19	5	5
19	6FyRXC8tJUh863JCkyWqtk	Adan y Eva	Paulo Londra	14065676	46	2	19	27
20	0d2iYfpKoM0QCKvcLCkBao	Eastside (with Halsey & Khalid)	benny blanco	13871691	20	19	4	0
21	7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	13857103	22	23	2	1
22	222B3aljXx6fFwKmFjuBED	Woman Like Me (feat. Nicki Minaj)	Little Mix	13304136	nan	1	22	new
23	0E9ZjEAyAwOXZ7wJC0PD33	In My Mind	Dynoro	13212854	21	20	6	-2
24	3EPXxR3ImUwfayaurPi3cm	Be Alright	Dean Lewis	12791281	24	18	12	0
25	4jvjzW7Hm0yK4LvvE0Paz9	Falling Down - Bonus Track	Lil Peep	12638793	18	2	18	-7
26	3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	12632400	27	36	1	1
27	5N5k9nd479b1xpDZ4usjrg	Promises (with Sam Smith)	Calvin Harris	12423700	25	14	5	-2
28	5tAa8Uaqr4VvA3693mbIhU	Ruin My Life	Zara Larsson	12387820	33	5	28	5
29	2RSHsoi04658QL5xgQVov3	Bad Liar	Imagine Dragons	12355144	17	2	17	-12
30	13hvHEstJ4sNbzdroPrPI3	Kiss and Make Up	Dua Lipa	12200790	28	5	16	-2
31	6xtcFXSo8H9BZN637BMVKS	Let You Love Me	Rita Ora	12110371	30	9	30	-1
32	7dt6x5M1jzdTEt8oCbisTK	Better Now	Post Malone	11955856	31	30	1	-1
33	0JP9xo3adEtGSdUEISiszL	Moonlight	XXXTENTACION	11668910	32	36	2	-1
34	2FY7b99s15jUprqC0M5NCT	Natural	Imagine Dragons	11495675	19	2	19	-15
